Date,SHREECEM
2017-01-02,14517.6
2017-01-03,14128.55
2017-01-04,14122.6
2017-01-05,14156.9
2017-01-06,14298.5
2017-01-09,14388.85
2017-01-10,14435.45
2017-01-11,15002.05
2017-01-12,14931.45
2017-01-13,14956.75
2017-01-16,14756.05
2017-01-17,14966.6
2017-01-18,15435.9
2017-01-19,15647.9
2017-01-20,15497.8
2017-01-23,15169.65
2017-01-24,15698.2
2017-01-25,15793.2
2017-01-27,15912.35
2017-01-30,15726.2
2017-01-31,15456.1
2017-02-01,15937.65
2017-02-02,15747.65
2017-02-03,16047.35
2017-02-06,15992.55
2017-02-07,15943.8
2017-02-08,15887.35
2017-02-09,16009.4
2017-02-10,16030.5
2017-02-13,15876.95
2017-02-14,15201.7
2017-02-15,15418.5
2017-02-16,15402.65
2017-02-17,15343.2
2017-02-20,15521.6
2017-02-21,15746.9
2017-02-22,16137.25
2017-02-23,16390.3
2017-02-27,16269.1
2017-02-28,16111.25
2017-03-01,16126.3
2017-03-02,15848.6
2017-03-03,15988.35
2017-03-06,16101.25
2017-03-07,15808.8
2017-03-08,15902.95
2017-03-09,15879.3
2017-03-10,16002.6
2017-03-14,16398.35
2017-03-15,16394.3
2017-03-16,16499.65
2017-03-17,16495.75
2017-03-20,16035.2
2017-03-21,16302.05
2017-03-22,16349.8
2017-03-23,16143.65
2017-03-24,16310.75
2017-03-27,16462.15
2017-03-28,16646.65
2017-03-29,16814.15
2017-03-30,17248.2
2017-03-31,17083.2
2017-04-03,17169.65
2017-04-05,17394.35
2017-04-06,17597.85
2017-04-07,17826.25
2017-04-10,17668.0
2017-04-11,17675.75
2017-04-12,17709.7
2017-04-13,17698.4
2017-04-17,17649.75
2017-04-18,17687.95
2017-04-19,17539.5
2017-04-20,17504.9
2017-04-21,17595.85
2017-04-24,18603.15
2017-04-25,19058.55
2017-04-26,19280.45
2017-04-27,19352.55
2017-04-28,19187.55
2017-05-02,19218.55
2017-05-03,19638.65
2017-05-04,19439.3
2017-05-05,19330.7
2017-05-08,19406.5
2017-05-09,19512.3
2017-05-10,19594.2
2017-05-11,19921.9
2017-05-12,19736.8
2017-05-15,20234.0
2017-05-16,19944.7
2017-05-17,18869.95
2017-05-18,18803.0
2017-05-19,18664.1
2017-05-22,18263.35
2017-05-23,17846.55
2017-05-24,17404.95
2017-05-25,17614.15
2017-05-26,17629.3
2017-05-29,17784.0
2017-05-30,17927.1
2017-05-31,18004.85
2017-06-01,17666.75
2017-06-02,17971.85
2017-06-05,18634.65
2017-06-06,18160.1
2017-06-07,18088.6
2017-06-08,18024.15
2017-06-09,18154.3
2017-06-12,18152.95
2017-06-13,18093.65
2017-06-14,17885.75
2017-06-15,17949.7
2017-06-16,17786.15
2017-06-19,17699.0
2017-06-20,17591.55
2017-06-21,17376.7
2017-06-22,17337.85
2017-06-23,16935.6
2017-06-27,16691.4
2017-06-28,16596.95
2017-06-29,16690.05
2017-06-30,16953.3
2017-07-03,17633.75
2017-07-04,17690.1
2017-07-05,17958.0
2017-07-06,18040.1
2017-07-07,18365.8
2017-07-10,18250.45
2017-07-11,18401.0
2017-07-12,18492.8
2017-07-13,18819.4
2017-07-14,18596.9
2017-07-17,18111.0
2017-07-18,18315.05
2017-07-19,18256.65
2017-07-20,17870.75
2017-07-21,17683.05
2017-07-24,17695.95
2017-07-25,17589.0
2017-07-26,17460.7
2017-07-27,17514.45
2017-07-28,17495.4
2017-07-31,18601.7
2017-08-01,18631.7
2017-08-02,18426.55
2017-08-03,18134.65
2017-08-04,18059.75
2017-08-07,18122.85
2017-08-08,17767.65
2017-08-09,17945.95
2017-08-10,17336.3
2017-08-11,17524.1
2017-08-14,17544.15
2017-08-16,17494.1
2017-08-17,17296.45
2017-08-18,17347.95
2017-08-21,17128.8
2017-08-22,17181.1
2017-08-23,17166.2
2017-08-24,16992.1
2017-08-28,17565.4
2017-08-29,17363.15
2017-08-30,17699.55
2017-08-31,17591.05
2017-09-01,17795.4
2017-09-04,17864.0
2017-09-05,18058.5
2017-09-06,18342.35
2017-09-07,18556.75
2017-09-08,18738.8
2017-09-11,18797.55
2017-09-12,18940.7
2017-09-13,18869.0
2017-09-14,18800.65
2017-09-15,18644.2
2017-09-18,18540.25
2017-09-19,18485.9
2017-09-20,18429.3
2017-09-21,18421.2
2017-09-22,17723.3
2017-09-25,17555.95
2017-09-26,17913.8
2017-09-27,17956.35
2017-09-28,18197.85
2017-09-29,18580.1
2017-10-03,18591.6
2017-10-04,18703.9
2017-10-05,18791.55
2017-10-06,18774.95
2017-10-09,18568.45
2017-10-10,18738.75
2017-10-11,18506.1
2017-10-12,18534.05
2017-10-13,18572.35
2017-10-16,18814.4
2017-10-17,18623.25
2017-10-18,18366.5
2017-10-19,18213.05
2017-10-23,19247.2
2017-10-24,18842.1
2017-10-25,19376.7
2017-10-26,19158.6
2017-10-27,19021.05
2017-10-30,19038.35
2017-10-31,18930.4
2017-11-01,19276.1
2017-11-02,19173.8
2017-11-03,18983.75
2017-11-06,18790.95
2017-11-07,18869.15
2017-11-08,18490.4
2017-11-09,18110.3
2017-11-10,18054.55
2017-11-13,18049.2
2017-11-14,18043.8
2017-11-15,18154.55
2017-11-16,17932.0
2017-11-17,18279.2
2017-11-20,17503.15
2017-11-21,17003.65
2017-11-22,17099.2
2017-11-23,17210.95
2017-11-24,17090.75
2017-11-27,17126.3
2017-11-28,17056.35
2017-11-29,17012.85
2017-11-30,17197.45
2017-12-01,17197.75
2017-12-04,16933.6
2017-12-05,17018.45
2017-12-06,16987.55
2017-12-07,17366.95
2017-12-08,17238.2
2017-12-11,17200.3
2017-12-12,17191.25
2017-12-13,17716.0
2017-12-14,17898.3
2017-12-15,17784.5
2017-12-18,17709.3
2017-12-19,17705.7
2017-12-20,17805.45
2017-12-21,17550.6
2017-12-22,17847.1
2017-12-26,17742.95
2017-12-27,17955.2
2017-12-28,17976.25
2017-12-29,18074.5
