Date,SYMPHONY
2017-01-02,1152.65
2017-01-03,1166.55
2017-01-04,1166.4
2017-01-05,1166.55
2017-01-06,1192.55
2017-01-09,1169.05
2017-01-10,1167.95
2017-01-11,1172.05
2017-01-12,1163.85
2017-01-13,1169.55
2017-01-16,1172.35
2017-01-17,1179.9
2017-01-18,1186.15
2017-01-19,1200.2
2017-01-20,1189.6
2017-01-23,1184.0
2017-01-24,1207.65
2017-01-25,1192.55
2017-01-27,1332.5
2017-01-30,1349.55
2017-01-31,1327.7
2017-02-01,1322.6
2017-02-02,1307.9
2017-02-03,1301.95
2017-02-06,1301.8
2017-02-07,1305.85
2017-02-08,1354.9
2017-02-09,1349.6
2017-02-10,1319.35
2017-02-13,1297.2
2017-02-14,1294.1
2017-02-15,1268.1
2017-02-16,1277.05
2017-02-17,1291.8
2017-02-20,1294.65
2017-02-21,1284.3
2017-02-22,1283.05
2017-02-23,1288.5
2017-02-27,1336.2
2017-02-28,1327.05
2017-03-01,1292.25
2017-03-02,1292.2
2017-03-03,1290.55
2017-03-06,1328.75
2017-03-07,1325.15
2017-03-08,1317.35
2017-03-09,1314.1
2017-03-10,1315.9
2017-03-14,1406.2
2017-03-15,1433.25
2017-03-16,1433.3
2017-03-17,1451.1
2017-03-20,1449.5
2017-03-21,1442.55
2017-03-22,1514.9
2017-03-23,1474.8
2017-03-24,1526.8
2017-03-27,1511.5
2017-03-28,1518.45
2017-03-29,1508.8
2017-03-30,1502.95
2017-03-31,1529.15
2017-04-03,1530.3
2017-04-05,1520.35
2017-04-06,1510.8
2017-04-07,1511.5
2017-04-10,1508.75
2017-04-11,1511.5
2017-04-12,1496.35
2017-04-13,1492.15
2017-04-17,1479.9
2017-04-18,1473.25
2017-04-19,1490.15
2017-04-20,1487.25
2017-04-21,1472.2
2017-04-24,1451.7
2017-04-25,1452.6
2017-04-26,1423.65
2017-04-27,1416.95
2017-04-28,1438.75
2017-05-02,1463.3
2017-05-03,1432.45
2017-05-04,1458.7
2017-05-05,1424.45
2017-05-08,1467.75
2017-05-09,1458.7
2017-05-10,1458.6
2017-05-11,1479.15
2017-05-12,1455.85
2017-05-15,1491.3
2017-05-16,1504.75
2017-05-17,1425.75
2017-05-18,1454.2
2017-05-19,1420.6
2017-05-22,1402.85
2017-05-23,1355.7
2017-05-24,1314.95
2017-05-25,1321.0
2017-05-26,1329.55
2017-05-29,1324.8
2017-05-30,1313.95
2017-05-31,1310.45
2017-06-01,1330.7
2017-06-02,1343.6
2017-06-05,1307.4
2017-06-06,1305.45
2017-06-07,1276.0
2017-06-08,1273.75
2017-06-09,1273.6
2017-06-12,1311.85
2017-06-13,1323.5
2017-06-14,1312.15
2017-06-15,1306.55
2017-06-16,1292.6
2017-06-19,1290.35
2017-06-20,1341.5
2017-06-21,1347.85
2017-06-22,1364.9
2017-06-23,1331.95
2017-06-27,1345.15
2017-06-28,1346.0
2017-06-29,1346.45
2017-06-30,1360.85
2017-07-03,1380.15
2017-07-04,1369.15
2017-07-05,1366.0
2017-07-06,1357.45
2017-07-07,1341.9
2017-07-10,1329.8
2017-07-11,1357.25
2017-07-12,1346.85
2017-07-13,1330.15
2017-07-14,1325.55
2017-07-17,1306.1
2017-07-18,1313.15
2017-07-19,1320.75
2017-07-20,1311.2
2017-07-21,1356.7
2017-07-24,1421.4
2017-07-25,1472.9
2017-07-26,1446.15
2017-07-27,1473.05
2017-07-28,1461.2
2017-07-31,1448.55
2017-08-01,1390.0
2017-08-02,1395.55
2017-08-03,1372.25
2017-08-04,1392.65
2017-08-07,1385.3
2017-08-08,1337.35
