Date,RBL
2017-07-03,1323.05
2017-07-04,1326.8
2017-07-05,1342.15
2017-07-06,1333.15
2017-07-07,1330.4
2017-07-10,1326.55
2017-07-11,1334.9
2017-07-12,1338.85
2017-07-13,1332.0
2017-07-14,1348.35
2017-07-17,1364.3
2017-07-18,1358.4
2017-07-19,1357.85
2017-07-20,1346.65
2017-07-21,1336.8
2017-07-24,1342.65
2017-07-25,1336.75
2017-07-26,1333.95
2017-07-27,1312.8
2017-07-28,1304.05
2017-07-31,1304.75
2017-08-01,1290.5
2017-08-02,1291.15
2017-08-03,1274.0
2017-08-04,1290.8
2017-08-07,1278.95
2017-08-08,1271.95
2017-08-09,1247.55
2017-08-10,1196.95
2017-08-11,1142.15
2017-08-14,1172.7
2017-08-16,1323.15
2017-08-17,1304.45
2017-08-18,1286.4
2017-08-21,1298.5
2017-08-22,1309.05
2017-08-23,1251.1
2017-08-24,1198.8
2017-08-28,1182.15
2017-08-29,1193.5
2017-08-30,1190.05
2017-08-31,1186.2
2017-09-01,1260.5
2017-09-04,1228.45
2017-09-05,1237.85
2017-09-06,1219.8
2017-09-07,1194.35
2017-09-08,1181.8
2017-09-11,1187.0
2017-09-12,1190.55
2017-09-13,1263.1
2017-09-14,1234.35
2017-09-15,1225.35
2017-09-18,1216.85
2017-09-19,1229.3
2017-09-20,1213.45
2017-09-21,1202.95
2017-09-22,1198.55
2017-09-25,1136.45
2017-09-26,1144.75
2017-09-27,1131.2
2017-09-28,1129.1
2017-09-29,1131.35
2017-10-03,1129.65
2017-10-04,1139.75
2017-10-05,1149.75
2017-10-06,1195.8
2017-10-09,1246.5
2017-10-10,1241.25
2017-10-11,1223.75
2017-10-12,1201.6
2017-10-13,1220.25
2017-10-16,1212.35
2017-10-17,1212.85
2017-10-18,1205.3
2017-10-19,1212.55
2017-10-23,1211.65
2017-10-24,1211.75
2017-10-25,1202.2
2017-10-26,1201.7
2017-10-27,1198.8
2017-10-30,1195.6
2017-10-31,1212.45
2017-11-01,1207.9
2017-11-02,1208.2
2017-11-03,1196.55
2017-11-06,1197.75
2017-11-07,1233.3
2017-11-08,1285.25
2017-11-09,1288.1
2017-11-10,1280.85
2017-11-13,1240.15
2017-11-14,1285.55
2017-11-15,1233.9
2017-11-16,1244.35
2017-11-17,1258.8
2017-11-20,1255.7
2017-11-21,1259.95
2017-11-22,1276.85
2017-11-23,1294.25
2017-11-24,1242.0
2017-11-27,1219.25
2017-11-28,1211.05
2017-11-29,1214.75
2017-11-30,1202.7
2017-12-01,1200.5
2017-12-04,1199.35
2017-12-05,1196.4
2017-12-06,1185.95
2017-12-07,1189.7
2017-12-08,1182.25
2017-12-11,1176.6
2017-12-12,1167.0
2017-12-13,1151.75
2017-12-14,1144.55
2017-12-15,1146.55
2017-12-18,1138.7
2017-12-19,1138.85
2017-12-20,1143.3
2017-12-21,1176.25
2017-12-22,1157.85
2017-12-26,1173.8
2017-12-27,1154.2
2017-12-28,1162.75
2017-12-29,1167.85
