Date,SRTRANSFIN
2017-11-01,1197.3
2017-11-02,1301.9
2017-11-03,1300.35
2017-11-06,1308.0
2017-11-07,1281.0
2017-11-08,1273.3
2017-11-09,1263.4
2017-11-10,1255.6
2017-11-13,1279.95
2017-11-14,1249.65
2017-11-15,1219.2
2017-11-16,1226.1
2017-11-17,1300.95
2017-11-20,1279.65
2017-11-21,1267.0
2017-11-22,1250.1
2017-11-23,1234.2
2017-11-24,1239.6
2017-11-27,1263.9
2017-11-28,1275.95
2017-11-29,1339.65
2017-11-30,1327.55
2017-12-01,1327.75
2017-12-04,1293.9
2017-12-05,1372.65
2017-12-06,1342.65
2017-12-07,1347.5
2017-12-08,1375.45
2017-12-11,1391.45
2017-12-12,1363.65
2017-12-13,1370.8
2017-12-14,1365.95
2017-12-15,1406.8
2017-12-18,1416.8
2017-12-19,1455.35
2017-12-20,1435.0
2017-12-21,1437.9
2017-12-22,1465.0
2017-12-26,1462.45
2017-12-27,1453.6
2017-12-28,1453.85
2017-12-29,1481.4
