Date,OCL
2017-06-30,1185.25
2017-07-03,1207.65
2017-07-04,1234.65
2017-07-05,1230.35
2017-07-06,1224.85
2017-07-07,1210.95
2017-07-10,1217.8
2017-07-11,1241.05
2017-07-12,1234.75
2017-07-13,1265.35
2017-07-14,1276.05
2017-07-17,1279.25
2017-07-18,1297.1
2017-07-19,1280.25
2017-07-20,1257.55
2017-07-21,1241.55
2017-07-24,1237.5
2017-07-25,1219.5
2017-07-26,1214.35
2017-07-27,1219.3
2017-07-28,1228.4
2017-07-31,1235.35
2017-08-01,1212.6
2017-08-02,1227.7
2017-08-03,1199.95
2017-08-04,1198.35
2017-08-07,1227.75
2017-08-08,1217.35
2017-08-09,1187.05
2017-08-10,1147.9
2017-08-11,1162.45
2017-08-14,1200.35
2017-08-16,1219.3
2017-08-17,1227.7
2017-08-18,1218.6
2017-08-21,1208.45
2017-08-22,1199.35
2017-08-23,1210.95
2017-08-24,1226.25
2017-08-28,1243.8
2017-08-29,1248.45
2017-08-30,1255.35
2017-08-31,1267.8
2017-09-01,1253.1
2017-09-04,1265.95
2017-09-05,1283.7
2017-09-06,1279.35
2017-09-07,1270.9
2017-09-08,1264.0
2017-09-11,1284.7
2017-09-12,1302.75
2017-09-13,1299.6
2017-09-14,1295.0
2017-09-15,1313.8
2017-09-18,1320.55
2017-09-19,1309.75
2017-09-20,1298.35
2017-09-21,1296.85
2017-09-22,1256.05
2017-09-25,1240.4
2017-09-26,1239.4
2017-09-27,1224.85
2017-09-28,1202.7
2017-09-29,1220.15
2017-10-03,1274.45
2017-10-04,1255.45
2017-10-05,1283.55
2017-10-06,1281.6
2017-10-09,1278.7
2017-10-10,1284.95
2017-10-11,1273.05
2017-10-12,1278.05
2017-10-13,1281.5
2017-10-16,1304.7
2017-10-17,1295.4
2017-10-18,1291.5
2017-10-19,1304.0
2017-10-23,1305.1
2017-10-24,1309.9
2017-10-25,1308.8
2017-10-26,1339.05
2017-10-27,1386.95
2017-10-30,1436.0
2017-10-31,1441.75
2017-11-01,1445.65
2017-11-02,1473.7
2017-11-03,1465.65
2017-11-06,1464.0
2017-11-07,1452.65
2017-11-08,1423.3
2017-11-09,1430.1
2017-11-10,1415.2
2017-11-13,1427.0
2017-11-14,1429.75
2017-11-15,1428.65
2017-11-16,1449.1
2017-11-17,1475.45
2017-11-20,1450.85
2017-11-21,1465.45
2017-11-22,1463.7
2017-11-23,1477.6
2017-11-24,1478.45
2017-11-27,1550.55
2017-11-28,1582.2
2017-11-29,1552.4
2017-11-30,1544.35
2017-12-01,1539.7
2017-12-04,1533.0
2017-12-05,1486.1
2017-12-06,1455.55
2017-12-07,1463.5
2017-12-08,1472.4
2017-12-11,1512.7
2017-12-12,1495.0
2017-12-13,1480.0
2017-12-14,1502.05
2017-12-15,1498.95
2017-12-18,1508.1
2017-12-19,1522.8
2017-12-20,1515.4
2017-12-21,1534.9
2017-12-22,1544.7
2017-12-26,1516.95
2017-12-27,1512.9
2017-12-28,1519.65
2017-12-29,1524.35
