Date,PAGEIND
2017-01-02,13938.45
2017-01-03,13790.75
2017-01-04,13802.85
2017-01-05,13838.55
2017-01-06,13704.05
2017-01-09,13762.1
2017-01-10,13982.75
2017-01-11,14247.5
2017-01-12,14026.45
2017-01-13,14062.7
2017-01-16,14094.75
2017-01-17,14074.1
2017-01-18,14486.1
2017-01-19,14481.15
2017-01-20,14208.85
2017-01-23,14046.1
2017-01-24,14326.7
2017-01-25,14463.05
2017-01-27,14497.1
2017-01-30,14499.8
2017-01-31,14494.4
2017-02-01,14399.4
2017-02-02,14282.05
2017-02-03,14237.8
2017-02-06,14467.5
2017-02-07,14339.0
2017-02-08,14483.05
2017-02-09,14192.2
2017-02-10,14487.3
2017-02-13,14346.0
2017-02-14,14403.1
2017-02-15,14264.45
2017-02-16,14345.7
2017-02-17,14337.05
2017-02-20,14466.5
2017-02-21,14362.15
2017-02-22,13855.6
2017-02-23,14006.3
2017-02-27,14164.3
2017-02-28,14310.45
2017-03-01,14469.65
2017-03-02,14389.95
2017-03-03,14221.35
2017-03-06,14288.7
2017-03-07,14361.6
2017-03-08,14444.05
2017-03-09,14480.35
2017-03-10,14289.05
2017-03-14,14285.15
2017-03-15,14577.7
2017-03-16,14667.85
2017-03-17,14718.5
2017-03-20,14628.6
2017-03-21,14642.7
2017-03-22,14543.55
2017-03-23,14781.3
2017-03-24,14704.45
2017-03-27,14790.35
2017-03-28,14909.5
2017-03-29,14829.65
2017-03-30,14708.7
2017-03-31,14620.8
2017-04-03,14579.25
2017-04-05,14613.7
2017-04-06,14457.1
2017-04-07,14313.65
2017-04-10,14099.75
2017-04-11,14243.05
2017-04-12,14145.9
2017-04-13,14052.6
2017-04-17,13844.25
2017-04-18,13772.2
2017-04-19,14061.7
2017-04-20,14058.1
2017-04-21,13951.8
2017-04-24,13890.35
2017-04-25,14141.2
2017-04-26,14276.45
2017-04-27,14247.7
2017-04-28,14535.15
2017-05-02,14792.8
2017-05-03,14833.35
2017-05-04,14489.65
2017-05-05,14264.05
2017-05-08,14473.1
2017-05-09,14506.55
2017-05-10,14790.2
2017-05-11,14781.7
2017-05-12,14930.55
2017-05-15,15425.4
2017-05-16,15098.2
2017-05-17,15077.05
2017-05-18,14669.6
2017-05-19,14621.2
2017-05-22,14254.15
2017-05-23,14413.2
2017-05-24,14130.4
2017-05-25,14276.9
2017-05-26,14380.5
2017-05-29,14310.6
2017-05-30,14319.1
2017-05-31,14369.3
2017-06-01,14267.3
2017-06-02,14281.45
2017-06-05,14482.55
2017-06-06,14937.55
2017-06-07,14925.7
2017-06-08,15609.4
2017-06-09,16242.55
2017-06-12,16363.65
2017-06-13,16009.9
2017-06-14,16555.15
2017-06-15,16804.9
2017-06-16,16637.15
2017-06-19,16734.4
2017-06-20,16368.35
2017-06-21,16394.75
2017-06-22,16561.0
2017-06-23,16340.2
2017-06-27,16317.1
2017-06-28,16689.15
2017-06-29,16245.05
2017-06-30,16736.75
2017-07-03,17448.45
2017-07-04,17439.3
2017-07-05,17782.15
2017-07-06,17431.0
2017-07-07,16891.65
2017-07-10,16637.05
2017-07-11,16421.25
2017-07-12,16632.55
2017-07-13,16814.1
2017-07-14,16953.1
2017-07-17,16978.45
2017-07-18,16809.15
2017-07-19,16866.2
2017-07-20,16800.55
2017-07-21,16792.2
2017-07-24,16711.1
2017-07-25,16726.1
2017-07-26,16774.05
2017-07-27,16672.2
2017-07-28,16500.75
2017-07-31,16378.45
2017-08-01,17132.8
2017-08-02,16936.8
2017-08-03,16380.7
2017-08-04,16375.2
2017-08-07,16426.4
2017-08-08,16244.15
2017-08-09,16706.4
2017-08-10,16204.05
2017-08-11,15869.15
2017-08-14,16687.65
2017-08-16,17071.35
2017-08-17,16886.3
2017-08-18,17110.2
2017-08-21,17015.25
2017-08-22,17214.4
2017-08-23,17203.1
2017-08-24,17196.8
2017-08-28,17411.0
2017-08-29,17319.5
2017-08-30,17578.0
2017-08-31,17748.35
2017-09-01,17989.75
2017-09-04,18134.05
2017-09-05,18369.3
2017-09-06,18242.0
2017-09-07,18390.25
2017-09-08,18630.4
2017-09-11,18626.65
2017-09-12,18667.65
2017-09-13,18607.25
2017-09-14,18846.3
2017-09-15,18876.6
2017-09-18,19386.0
2017-09-19,19448.65
2017-09-20,18988.05
2017-09-21,19224.9
2017-09-22,19087.45
2017-09-25,18502.3
2017-09-26,18878.75
2017-09-27,18523.9
2017-09-28,18409.9
2017-09-29,18438.45
2017-10-03,18342.75
2017-10-04,18623.0
2017-10-05,18532.85
2017-10-06,19024.6
2017-10-09,18852.15
2017-10-10,18671.7
2017-10-11,18561.4
2017-10-12,18679.1
2017-10-13,18710.25
2017-10-16,18877.2
2017-10-17,19123.8
2017-10-18,19111.15
2017-10-19,19000.9
2017-10-23,19650.05
2017-10-24,20097.85
2017-10-25,20440.7
2017-10-26,19909.8
2017-10-27,19979.25
2017-10-30,20027.75
2017-10-31,19956.25
2017-11-01,19903.1
2017-11-02,20560.6
2017-11-03,20607.45
2017-11-06,20343.65
2017-11-07,20545.4
2017-11-08,20846.6
2017-11-09,22591.85
2017-11-10,22433.05
2017-11-13,22493.55
2017-11-14,22144.45
2017-11-15,23025.9
2017-11-16,24144.95
2017-11-17,23446.9
