Date,BAJFINANCE
2017-12-06,1671.45
2017-12-07,1676.3
2017-12-08,1702.25
2017-12-11,1707.8
2017-12-12,1699.25
2017-12-13,1671.8
2017-12-14,1685.85
2017-12-15,1729.6
2017-12-18,1756.85
2017-12-19,1757.75
2017-12-20,1770.4
2017-12-21,1748.05
2017-12-22,1782.45
2017-12-26,1789.5
2017-12-27,1770.95
2017-12-28,1755.15
2017-12-29,1756.7
