Date,GODFRYPHLP
2017-06-06,1242.95
2017-06-07,1234.85
2017-06-08,1228.9
2017-06-09,1229.45
2017-06-12,1246.4
2017-06-13,1253.05
2017-06-14,1243.7
2017-06-15,1246.35
2017-06-16,1233.65
2017-06-19,1240.05
2017-06-20,1236.7
2017-06-21,1237.15
2017-06-22,1278.3
2017-06-23,1263.8
2017-06-27,1219.4
2017-06-28,1222.95
2017-06-29,1216.55
2017-06-30,1259.6
2017-07-03,1281.3
2017-07-04,1270.65
2017-07-05,1253.7
2017-07-06,1255.3
2017-07-07,1250.3
2017-07-10,1247.15
2017-07-11,1256.05
2017-07-12,1253.5
2017-07-13,1274.8
2017-07-14,1260.1
2017-07-17,1227.05
2017-07-18,1157.05
2017-07-19,1166.9
2017-07-20,1158.05
2017-07-21,1161.2
2017-07-24,1170.95
2017-07-25,1160.75
2017-07-26,1162.75
2017-07-27,1145.4
2017-07-28,1163.2
2017-07-31,1130.6
2017-08-01,1123.95
2017-08-02,1091.45
2017-08-03,1056.3
2017-08-04,1057.75
2017-08-07,1050.45
2017-08-08,1017.45
2017-08-09,985.7
2017-08-10,900.9
2017-08-11,895.55
2017-08-14,909.75
2017-08-16,1041.8
2017-08-17,1076.85
2017-08-18,1086.65
2017-08-21,1069.35
2017-08-22,1054.6
2017-08-23,1051.9
2017-08-24,1051.4
2017-08-28,1050.7
2017-08-29,1032.0
2017-08-30,1038.95
2017-08-31,1022.7
2017-09-01,1051.1
2017-09-04,1039.3
2017-09-05,1049.9
2017-09-06,1045.7
2017-09-07,1040.45
2017-09-08,1029.9
2017-09-11,1050.4
2017-09-12,1046.8
2017-09-13,1049.25
2017-09-14,1044.35
2017-09-15,1049.3
2017-09-18,1061.9
2017-09-19,1059.9
2017-09-20,1051.15
2017-09-21,1038.15
2017-09-22,1016.15
2017-09-25,964.85
2017-09-26,1044.3
2017-09-27,992.0
2017-09-28,1003.75
2017-09-29,1008.2
2017-10-03,1024.55
2017-10-04,1016.6
2017-10-05,1024.55
2017-10-06,1028.55
2017-10-09,1026.9
2017-10-10,1044.1
2017-10-11,1024.95
2017-10-12,1024.7
2017-10-13,1017.35
2017-10-16,1015.9
2017-10-17,1024.75
2017-10-18,1014.25
2017-10-19,1009.6
2017-10-23,1006.8
2017-10-24,1008.95
2017-10-25,1004.25
2017-10-26,1004.3
2017-10-27,1006.9
2017-10-30,1010.3
2017-10-31,1007.6
2017-11-01,1029.15
2017-11-02,1021.15
2017-11-03,1025.1
2017-11-06,1020.95
2017-11-07,995.6
2017-11-08,989.25
2017-11-09,986.7
2017-11-10,1044.85
2017-11-13,1045.8
2017-11-14,1034.65
2017-11-15,1026.45
2017-11-16,1029.3
2017-11-17,1042.3
2017-11-20,1030.0
2017-11-21,1030.9
2017-11-22,1032.2
2017-11-23,1020.25
2017-11-24,1014.3
2017-11-27,1008.4
2017-11-28,1013.75
2017-11-29,1009.15
2017-11-30,1003.6
2017-12-01,995.75
2017-12-04,990.4
2017-12-05,986.45
2017-12-06,970.6
2017-12-07,976.6
2017-12-08,991.2
2017-12-11,999.15
2017-12-12,987.65
2017-12-13,976.4
2017-12-14,998.05
2017-12-15,999.65
2017-12-18,993.3
2017-12-19,982.0
2017-12-20,985.35
2017-12-21,987.35
2017-12-22,995.05
2017-12-26,991.2
2017-12-27,993.15
2017-12-28,987.65
2017-12-29,987.0
