Date,RELIANCE
2017-06-13,1314.35
2017-06-14,1357.5
2017-06-15,1383.95
2017-06-16,1388.8
2017-06-19,1409.25
2017-06-20,1412.35
2017-06-21,1422.0
2017-06-22,1432.65
2017-06-23,1435.85
2017-06-27,1437.15
2017-06-28,1398.5
2017-06-29,1392.7
2017-06-30,1380.0
2017-07-03,1381.05
2017-07-04,1421.95
2017-07-05,1442.65
2017-07-06,1442.55
2017-07-07,1491.15
2017-07-10,1492.85
2017-07-11,1494.35
2017-07-12,1511.1
2017-07-13,1522.1
2017-07-14,1533.75
2017-07-17,1551.75
2017-07-18,1519.9
2017-07-19,1532.95
2017-07-20,1528.9
2017-07-21,1585.0
2017-07-24,1615.25
2017-07-25,1602.15
2017-07-26,1622.75
2017-07-27,1594.8
2017-07-28,1594.45
2017-07-31,1615.2
2017-08-01,1603.6
2017-08-02,1629.2
2017-08-03,1650.1
2017-08-04,1622.15
2017-08-07,1616.35
2017-08-08,1602.55
2017-08-09,1598.8
2017-08-10,1584.35
2017-08-11,1546.25
2017-08-14,1573.05
2017-08-16,1566.1
2017-08-17,1567.1
2017-08-18,1575.4
2017-08-21,1564.4
2017-08-22,1560.05
2017-08-23,1582.05
2017-08-24,1568.05
2017-08-28,1566.55
2017-08-29,1532.15
2017-08-30,1564.1
2017-08-31,1594.5
2017-09-01,1610.1
2017-09-04,1613.35
2017-09-05,1632.6
2017-09-06,1645.4
2017-09-07,818.1
2017-09-08,816.9
2017-09-11,817.9
2017-09-12,823.75
2017-09-13,849.0
2017-09-14,843.85
2017-09-15,841.8
2017-09-18,845.55
2017-09-19,838.6
2017-09-20,847.15
2017-09-21,841.35
2017-09-22,817.4
2017-09-25,821.55
2017-09-26,820.1
2017-09-27,799.15
2017-09-28,786.45
2017-09-29,780.9
2017-10-03,798.35
2017-10-04,818.85
2017-10-05,824.15
2017-10-06,837.05
2017-10-09,830.65
2017-10-10,843.2
2017-10-11,840.15
2017-10-12,872.75
2017-10-13,876.45
2017-10-16,876.8
2017-10-17,874.35
2017-10-18,914.5
2017-10-19,909.9
2017-10-23,939.75
2017-10-24,934.25
2017-10-25,939.9
2017-10-26,947.4
2017-10-27,929.85
2017-10-30,942.5
2017-10-31,940.85
2017-11-01,952.55
2017-11-02,946.6
2017-11-03,945.3
2017-11-06,932.5
2017-11-07,906.7
2017-11-08,887.8
2017-11-09,900.5
2017-11-10,883.85
2017-11-13,875.25
2017-11-14,886.7
2017-11-15,883.7
2017-11-16,903.85
2017-11-17,911.9
2017-11-20,920.85
2017-11-21,932.55
2017-11-22,930.75
2017-11-23,947.0
2017-11-24,951.1
2017-11-27,951.35
2017-11-28,943.35
2017-11-29,946.0
2017-11-30,921.55
2017-12-01,910.1
2017-12-04,901.6
2017-12-05,913.7
2017-12-06,926.65
2017-12-07,931.55
2017-12-08,921.0
2017-12-11,916.15
2017-12-12,915.6
2017-12-13,914.65
2017-12-14,921.5
2017-12-15,919.75
2017-12-18,921.0
2017-12-19,925.95
2017-12-20,918.15
2017-12-21,912.95
2017-12-22,920.4
2017-12-26,929.8
2017-12-27,923.75
2017-12-28,924.2
2017-12-29,921.05
