Date,IGL
2017-05-25,984.45
2017-05-26,1026.05
2017-05-29,1026.05
2017-05-30,1059.8
2017-05-31,1074.35
2017-06-01,1063.9
2017-06-02,1088.35
2017-06-05,1085.25
2017-06-06,1116.75
2017-06-07,1106.2
2017-06-08,1095.95
2017-06-09,1098.7
2017-06-12,1073.55
2017-06-13,1090.95
2017-06-14,1073.6
2017-06-15,1063.5
2017-06-16,1060.45
2017-06-19,1069.7
2017-06-20,1086.35
2017-06-21,1093.7
2017-06-22,1077.2
2017-06-23,1068.0
2017-06-27,1052.2
2017-06-28,1036.15
2017-06-29,1052.75
2017-06-30,1056.65
2017-07-03,1052.35
2017-07-04,1062.0
2017-07-05,1072.0
2017-07-06,1073.4
2017-07-07,1072.35
2017-07-10,1072.3
2017-07-11,1117.75
2017-07-12,1121.2
2017-07-13,1125.1
2017-07-14,1121.85
2017-07-17,1145.3
2017-07-18,1128.6
2017-07-19,1134.1
2017-07-20,1124.8
2017-07-21,1146.2
2017-07-24,1135.9
2017-07-25,1124.4
2017-07-26,1131.8
2017-07-27,1177.0
2017-07-28,1190.65
2017-07-31,1179.1
2017-08-01,1189.95
2017-08-02,1176.9
2017-08-03,1184.45
2017-08-04,1180.25
2017-08-07,1196.4
2017-08-08,1225.1
2017-08-09,1231.0
2017-08-10,1214.2
2017-08-11,1215.5
2017-08-14,1295.65
2017-08-16,1274.35
2017-08-17,1274.35
2017-08-18,1277.5
2017-08-21,1256.25
2017-08-22,1259.3
2017-08-23,1268.25
2017-08-24,1251.85
2017-08-28,1242.75
2017-08-29,1241.55
2017-08-30,1256.85
2017-08-31,1275.6
2017-09-01,1275.0
2017-09-04,1262.15
2017-09-05,1318.75
2017-09-06,1304.7
2017-09-07,1311.3
2017-09-08,1374.9
2017-09-11,1385.1
2017-09-12,1427.85
2017-09-13,1400.4
2017-09-14,1428.85
2017-09-15,1439.7
2017-09-18,1443.25
2017-09-19,1483.75
2017-09-20,1498.65
2017-09-21,1516.35
2017-09-22,1436.4
2017-09-25,1453.75
2017-09-26,1435.25
2017-09-27,1409.45
2017-09-28,1459.1
2017-09-29,1471.9
2017-10-03,1475.55
2017-10-04,1451.1
2017-10-05,1438.55
2017-10-06,1442.25
2017-10-09,1444.85
2017-10-10,1487.1
2017-10-11,1520.25
2017-10-12,1528.3
2017-10-13,1521.85
2017-10-16,1523.25
2017-10-17,1497.5
2017-10-18,1573.75
2017-10-19,1555.15
2017-10-23,1613.2
2017-10-24,1593.7
2017-10-25,1571.1
2017-10-26,1591.15
2017-10-27,1585.75
2017-10-30,1613.9
2017-10-31,1585.15
2017-11-01,1582.8
2017-11-02,1571.4
2017-11-03,1572.7
2017-11-06,1558.6
2017-11-07,1549.25
2017-11-08,1566.85
2017-11-09,309.95
2017-11-10,321.65
2017-11-13,314.4
2017-11-14,314.15
2017-11-15,303.75
2017-11-16,299.6
2017-11-17,301.8
2017-11-20,304.85
2017-11-21,310.05
2017-11-22,306.95
2017-11-23,305.1
2017-11-24,312.25
2017-11-27,312.25
2017-11-28,326.7
2017-11-29,325.55
2017-11-30,326.6
2017-12-01,317.5
2017-12-04,333.0
2017-12-05,327.0
2017-12-06,324.3
2017-12-07,332.6
2017-12-08,327.8
2017-12-11,328.0
2017-12-12,322.5
2017-12-13,322.1
2017-12-14,319.5
2017-12-15,318.85
2017-12-18,326.2
2017-12-19,327.95
2017-12-20,328.15
2017-12-21,328.95
2017-12-22,329.15
2017-12-26,330.55
2017-12-27,331.7
2017-12-28,328.35
2017-12-29,335.8
