Date,NEULANDLAB
2017-06-14,1395.3
2017-06-15,1396.05
2017-06-16,1399.05
2017-06-19,1393.8
2017-06-20,1405.75
2017-06-21,1399.2
2017-06-22,1395.35
2017-06-23,1397.85
2017-06-27,1390.35
2017-06-28,1423.8
2017-06-29,1422.85
2017-06-30,1416.8
2017-07-03,1399.4
2017-07-04,1363.4
2017-07-05,1368.45
2017-07-06,1374.65
2017-07-07,1372.55
2017-07-10,1370.75
2017-07-11,1349.1
2017-07-12,1324.1
2017-07-13,1304.4
2017-07-14,1335.15
2017-07-17,1308.2
2017-07-18,1296.55
2017-07-19,1331.7
2017-07-20,1316.1
2017-07-21,1476.8
2017-07-24,1500.85
2017-07-25,1450.85
2017-07-26,1477.45
2017-07-27,1448.6
2017-07-28,1447.75
2017-07-31,1438.7
2017-08-01,1439.55
2017-08-02,1451.8
2017-08-03,1437.7
2017-08-04,1422.25
2017-08-07,1381.65
2017-08-08,1389.75
2017-08-09,1359.6
2017-08-10,1226.5
2017-08-11,1239.3
2017-08-14,1286.65
2017-08-16,1278.95
2017-08-17,1297.85
2017-08-18,1271.95
2017-08-21,1252.15
2017-08-22,1242.45
2017-08-23,1217.9
2017-08-24,1230.55
2017-08-28,1225.85
2017-08-29,1209.95
2017-08-30,1241.7
2017-08-31,1270.35
2017-09-01,1231.75
2017-09-04,1244.5
2017-09-05,1227.2
2017-09-06,1205.45
2017-09-07,1203.5
2017-09-08,1223.45
2017-09-11,1215.4
2017-09-12,1045.35
2017-09-13,1070.35
2017-09-14,1048.25
2017-09-15,1062.25
2017-09-18,1037.95
2017-09-19,1056.0
2017-09-20,1052.15
2017-09-21,1035.45
2017-09-22,1033.65
2017-09-25,990.25
2017-09-26,1018.45
2017-09-27,999.6
2017-09-28,997.4
2017-09-29,981.8
2017-10-03,968.15
2017-10-04,1061.5
2017-10-05,1054.5
2017-10-06,1064.75
2017-10-09,1116.95
2017-10-10,1171.7
2017-10-11,1131.9
2017-10-12,1133.6
2017-10-13,1165.55
2017-10-16,1144.55
2017-10-17,1146.75
2017-10-18,1151.45
2017-10-19,1139.9
2017-10-23,1104.6
2017-10-24,1107.3
2017-10-25,1088.4
2017-10-26,1047.3
2017-10-27,1105.6
2017-10-30,1125.9
2017-10-31,1102.6
2017-11-01,1150.5
2017-11-02,1175.25
2017-11-03,1203.65
2017-11-06,1201.85
2017-11-07,1165.35
2017-11-08,1139.05
2017-11-09,1119.6
2017-11-10,1169.2
2017-11-13,1164.9
2017-11-14,1170.35
2017-11-15,1151.4
2017-11-16,1153.9
2017-11-17,1159.95
2017-11-20,1178.9
2017-11-21,1225.15
2017-11-22,1270.15
2017-11-23,1133.6
2017-11-24,1037.7
2017-11-27,1021.7
2017-11-28,988.2
2017-11-29,989.8
2017-11-30,969.15
2017-12-01,952.25
2017-12-04,913.9
2017-12-05,880.65
2017-12-06,891.75
2017-12-07,891.8
2017-12-08,889.45
2017-12-11,902.95
2017-12-12,887.65
2017-12-13,876.65
2017-12-14,876.05
2017-12-15,858.35
2017-12-18,869.4
2017-12-19,879.55
2017-12-20,889.45
2017-12-21,887.3
2017-12-22,865.8
2017-12-26,871.3
2017-12-27,877.25
2017-12-28,893.15
2017-12-29,892.85
