Date,BALKRISIND
2017-01-02,1087.55
2017-01-03,1097.05
2017-01-04,1090.3
2017-01-05,1102.55
2017-01-06,1096.3
2017-01-09,1089.7
2017-01-10,1087.35
2017-01-11,1101.75
2017-01-12,1100.35
2017-01-13,1079.5
2017-01-16,1081.4
2017-01-17,1166.15
2017-01-18,1175.45
2017-01-19,1156.95
2017-01-20,1124.9
2017-01-23,1130.05
2017-01-24,1126.45
2017-01-25,1124.7
2017-01-27,1134.65
2017-01-30,1142.25
2017-01-31,1121.8
2017-02-01,1150.0
2017-02-02,1145.85
2017-02-03,1137.6
2017-02-06,1139.55
2017-02-07,1140.95
2017-02-08,1169.9
2017-02-09,1184.5
2017-02-10,1182.25
2017-02-13,1170.0
2017-02-14,1190.75
2017-02-15,1160.6
2017-02-16,1168.55
2017-02-17,1152.1
2017-02-20,1161.9
2017-02-21,1171.9
2017-02-22,1172.45
2017-02-23,1221.2
2017-02-27,1272.0
2017-02-28,1300.65
2017-03-01,1310.3
2017-03-02,1346.5
2017-03-03,1313.35
2017-03-06,1322.2
2017-03-07,1317.85
2017-03-08,1311.45
2017-03-09,1306.8
2017-03-10,1322.35
2017-03-14,1340.5
2017-03-15,1377.75
2017-03-16,1420.7
2017-03-17,1413.4
2017-03-20,1434.15
2017-03-21,1438.65
2017-03-22,1425.2
2017-03-23,1413.85
2017-03-24,1414.75
2017-03-27,1419.25
2017-03-28,1419.95
2017-03-29,1440.0
2017-03-30,1408.8
2017-03-31,1386.15
2017-04-03,1410.0
2017-04-05,1401.45
2017-04-06,1409.2
2017-04-07,1394.0
2017-04-10,1395.45
2017-04-11,1404.3
2017-04-12,1407.9
2017-04-13,1396.1
2017-04-17,1405.35
2017-04-18,1399.4
2017-04-19,1404.75
2017-04-20,1419.8
2017-04-21,1405.7
2017-04-24,1433.65
2017-04-25,1466.95
2017-04-26,1555.05
2017-04-27,1523.15
2017-04-28,1523.1
2017-05-02,1538.9
2017-05-03,1525.05
2017-05-04,1502.35
2017-05-05,1517.95
2017-05-08,1544.25
2017-05-09,1537.7
2017-05-10,1554.7
2017-05-11,1500.15
2017-05-12,1498.25
2017-05-15,1503.4
2017-05-16,1507.75
2017-05-17,1540.0
2017-05-18,1524.35
2017-05-19,1502.85
2017-05-22,1472.3
2017-05-23,1480.2
2017-05-24,1491.6
2017-05-25,1491.65
2017-05-26,1497.55
2017-05-29,1460.3
2017-05-30,1477.75
2017-05-31,1473.15
2017-06-01,1587.85
2017-06-02,1561.3
2017-06-05,1576.7
2017-06-06,1585.6
2017-06-07,1570.15
2017-06-08,1591.55
2017-06-09,1589.8
2017-06-12,1568.5
2017-06-13,1553.3
2017-06-14,1548.95
2017-06-15,1547.95
2017-06-16,1542.65
2017-06-19,1609.65
2017-06-20,1627.85
2017-06-21,1665.45
2017-06-22,1699.1
2017-06-23,1697.1
2017-06-27,1643.8
2017-06-28,1642.05
2017-06-29,1633.35
2017-06-30,1663.1
2017-07-03,1680.25
2017-07-04,1662.15
2017-07-05,1714.05
2017-07-06,1723.4
2017-07-07,1704.85
2017-07-10,1699.85
2017-07-11,1688.4
2017-07-12,1684.75
2017-07-13,1695.65
2017-07-14,1678.25
2017-07-17,1678.5
2017-07-18,1648.65
2017-07-19,1646.85
2017-07-20,1640.5
2017-07-21,1631.95
2017-07-24,1616.25
2017-07-25,1659.25
2017-07-26,1618.75
2017-07-27,1601.15
2017-07-28,1613.3
2017-07-31,1625.7
2017-08-01,1604.1
2017-08-02,1619.5
2017-08-03,1594.1
2017-08-04,1590.4
2017-08-07,1650.15
2017-08-08,1617.55
2017-08-09,1587.9
2017-08-10,1529.35
2017-08-11,1509.9
2017-08-14,1531.25
2017-08-16,1552.6
2017-08-17,1524.05
2017-08-18,1488.8
2017-08-21,1471.1
2017-08-22,1479.45
2017-08-23,1586.35
2017-08-24,1576.35
2017-08-28,1542.8
2017-08-29,1547.4
2017-08-30,1560.15
2017-08-31,1568.1
2017-09-01,1652.75
2017-09-04,1616.55
2017-09-05,1625.3
2017-09-06,1609.55
2017-09-07,1641.7
2017-09-08,1627.05
2017-09-11,1682.7
2017-09-12,1689.95
2017-09-13,1670.55
2017-09-14,1670.25
2017-09-15,1680.8
2017-09-18,1745.45
2017-09-19,1721.1
2017-09-20,1716.6
2017-09-21,1709.4
2017-09-22,1670.15
2017-09-25,1674.2
2017-09-26,1691.25
2017-09-27,1678.85
2017-09-28,1706.85
2017-09-29,1705.75
2017-10-03,1689.3
2017-10-04,1670.95
2017-10-05,1668.15
2017-10-06,1705.15
2017-10-09,1687.95
2017-10-10,1694.5
2017-10-11,1686.9
2017-10-12,1717.6
2017-10-13,1734.75
2017-10-16,1724.3
2017-10-17,1726.55
2017-10-18,1725.3
2017-10-19,1705.2
2017-10-23,1699.3
2017-10-24,1678.25
2017-10-25,1638.25
2017-10-26,1630.4
2017-10-27,1654.9
2017-10-30,1676.85
2017-10-31,1704.95
2017-11-01,1738.75
2017-11-02,1753.45
2017-11-03,1753.45
2017-11-06,1817.2
2017-11-07,1860.75
2017-11-08,1793.8
2017-11-09,1829.35
2017-11-10,1928.55
2017-11-13,2048.75
2017-11-14,2076.05
2017-11-15,2154.05
2017-11-16,2066.95
2017-11-17,2079.8
2017-11-20,2069.85
2017-11-21,2101.45
2017-11-22,2124.2
2017-11-23,2088.05
2017-11-24,2074.4
2017-11-27,2112.1
2017-11-28,2106.0
2017-11-29,2092.9
2017-11-30,2146.15
2017-12-01,2113.4
2017-12-04,2096.85
2017-12-05,2186.55
2017-12-06,2184.15
2017-12-07,2242.25
2017-12-08,2415.45
2017-12-11,2384.35
2017-12-12,2426.05
2017-12-13,2441.3
2017-12-14,2445.55
2017-12-15,2498.2
2017-12-18,2476.15
2017-12-19,2490.8
2017-12-20,2509.0
2017-12-21,1211.85
2017-12-22,1208.55
2017-12-26,1190.7
2017-12-27,1161.75
2017-12-28,1194.45
2017-12-29,1194.15
