Date,GILLETTE
2017-01-02,4249.75
2017-01-03,4238.75
2017-01-04,4235.1
2017-01-05,4226.15
2017-01-06,4220.75
2017-01-09,4221.55
2017-01-10,4224.75
2017-01-11,4217.3
2017-01-12,4217.6
2017-01-13,4222.3
2017-01-16,4218.0
2017-01-17,4216.7
2017-01-18,4221.6
2017-01-19,4217.6
2017-01-20,4199.7
2017-01-23,4210.9
2017-01-24,4221.3
2017-01-25,4222.3
2017-01-27,4221.75
2017-01-30,4224.7
2017-01-31,4217.7
2017-02-01,4216.95
2017-02-02,4214.75
2017-02-03,4220.95
2017-02-06,4190.35
2017-02-07,4155.75
2017-02-08,4190.15
2017-02-09,4207.05
2017-02-10,4175.9
2017-02-13,4144.95
2017-02-14,4155.85
2017-02-15,4118.8
2017-02-16,4121.8
2017-02-17,4120.05
2017-02-20,4109.9
2017-02-21,4129.05
2017-02-22,4096.55
2017-02-23,4098.25
2017-02-27,4042.1
2017-02-28,4036.7
2017-03-01,4074.9
2017-03-02,4087.75
2017-03-03,4090.25
2017-03-06,4099.25
2017-03-07,4091.1
2017-03-08,4084.75
2017-03-09,4093.05
2017-03-10,4096.55
2017-03-14,4096.05
2017-03-15,4106.3
2017-03-16,4168.5
2017-03-17,4171.65
2017-03-20,4176.65
2017-03-21,4154.05
2017-03-22,4123.95
2017-03-23,4105.0
2017-03-24,4092.9
2017-03-27,4128.55
2017-03-28,4097.6
2017-03-29,4169.1
2017-03-30,4179.65
2017-03-31,4219.15
2017-04-03,4229.4
2017-04-05,4191.05
2017-04-06,4190.8
2017-04-07,4198.55
2017-04-10,4175.55
2017-04-11,4178.45
2017-04-12,4176.4
2017-04-13,4171.0
2017-04-17,4133.85
2017-04-18,4148.65
2017-04-19,4175.5
2017-04-20,4177.6
2017-04-21,4160.15
2017-04-24,4172.35
2017-04-25,4175.15
2017-04-26,4178.2
2017-04-27,4200.0
2017-04-28,4324.85
2017-05-02,4329.35
2017-05-03,4356.4
2017-05-04,4446.3
2017-05-05,4415.8
2017-05-08,4814.55
2017-05-09,4980.2
2017-05-10,5018.9
2017-05-11,4926.3
2017-05-12,4955.9
2017-05-15,4915.0
2017-05-16,4921.7
2017-05-17,4770.55
2017-05-18,4703.0
2017-05-19,4751.75
2017-05-22,4681.4
2017-05-23,4615.0
2017-05-24,4584.45
2017-05-25,4675.75
2017-05-26,4689.65
2017-05-29,4737.0
2017-05-30,4770.3
2017-05-31,4791.55
2017-06-01,4770.45
2017-06-02,4791.55
2017-06-05,4819.05
2017-06-06,4813.35
2017-06-07,4882.45
2017-06-08,4842.9
2017-06-09,4898.7
2017-06-12,4861.9
2017-06-13,4842.1
2017-06-14,4829.4
2017-06-15,4820.1
2017-06-16,4811.3
2017-06-19,4811.2
2017-06-20,4863.05
2017-06-21,4889.8
2017-06-22,4898.35
2017-06-23,4936.9
2017-06-27,4906.15
2017-06-28,4902.5
2017-06-29,4940.15
2017-06-30,5110.8
2017-07-03,5137.65
2017-07-04,5179.7
2017-07-05,5160.1
2017-07-06,5174.15
2017-07-07,5169.0
2017-07-10,5216.8
2017-07-11,5179.4
2017-07-12,5156.0
2017-07-13,5080.25
2017-07-14,5128.05
2017-07-17,5126.2
2017-07-18,5113.95
2017-07-19,5122.1
2017-07-20,5104.4
2017-07-21,5156.6
2017-07-24,5119.7
2017-07-25,5101.7
2017-07-26,5154.7
2017-07-27,5197.45
2017-07-28,5222.9
2017-07-31,5243.4
2017-08-01,5258.85
2017-08-02,5216.0
2017-08-03,5261.55
2017-08-04,5325.25
2017-08-07,5349.4
