Date,BOSCHLTD
2017-01-02,21096.1
2017-01-03,20798.6
2017-01-04,20336.8
2017-01-05,20903.8
2017-01-06,21111.3
2017-01-09,20904.3
2017-01-10,21146.35
2017-01-11,21194.4
2017-01-12,21449.3
2017-01-13,21270.0
2017-01-16,21478.8
2017-01-17,21416.2
2017-01-18,21100.9
2017-01-19,21245.0
2017-01-20,21301.9
2017-01-23,21266.25
2017-01-24,21819.45
2017-01-25,22877.95
2017-01-27,22459.7
2017-01-30,22254.95
2017-01-31,22130.75
2017-02-01,23299.7
2017-02-02,22947.15
2017-02-03,22419.35
2017-02-06,22558.85
2017-02-07,22479.85
2017-02-08,22962.15
2017-02-09,22966.1
2017-02-10,22680.4
2017-02-13,22346.15
2017-02-14,22411.3
2017-02-15,22096.2
2017-02-16,21825.7
2017-02-17,21919.1
2017-02-20,21718.3
2017-02-21,21732.0
2017-02-22,22061.2
2017-02-23,21990.9
2017-02-27,21645.75
2017-02-28,21583.25
2017-03-01,21514.6
2017-03-02,21608.25
2017-03-03,21158.95
2017-03-06,21365.35
2017-03-07,21364.5
2017-03-08,21889.25
2017-03-09,22028.5
2017-03-10,22761.15
2017-03-14,22591.45
2017-03-15,22784.75
2017-03-16,22927.0
2017-03-17,22798.8
2017-03-20,22674.7
2017-03-21,22902.9
2017-03-22,22987.2
2017-03-23,22982.2
2017-03-24,22972.9
2017-03-27,22814.65
2017-03-28,22986.3
2017-03-29,22916.3
2017-03-30,22599.95
2017-03-31,22751.25
2017-04-03,22635.75
2017-04-05,22899.15
2017-04-06,22897.75
2017-04-07,22826.8
2017-04-10,22730.25
2017-04-11,22747.75
2017-04-12,23362.35
2017-04-13,23272.75
2017-04-17,22812.0
2017-04-18,22610.35
2017-04-19,22475.35
2017-04-20,22598.6
2017-04-21,22406.25
2017-04-24,22481.05
2017-04-25,22592.1
2017-04-26,22627.4
2017-04-27,22523.6
2017-04-28,22991.6
2017-05-02,23112.3
2017-05-03,23296.5
2017-05-04,23199.7
2017-05-05,23453.4
2017-05-08,23392.1
2017-05-09,23336.5
2017-05-10,23214.0
2017-05-11,23467.9
2017-05-12,23485.8
2017-05-15,24195.0
2017-05-16,24676.0
2017-05-17,24190.9
2017-05-18,23264.25
2017-05-19,22997.45
2017-05-22,23081.7
2017-05-23,23141.6
2017-05-24,22825.9
2017-05-25,23562.3
2017-05-26,23606.3
2017-05-29,23575.15
2017-05-30,23538.4
2017-05-31,23337.95
2017-06-01,23823.3
2017-06-02,23811.35
2017-06-05,23894.35
2017-06-06,23704.5
2017-06-07,23895.7
2017-06-08,23843.85
2017-06-09,23863.45
2017-06-12,23914.9
2017-06-13,24152.25
2017-06-14,24384.2
2017-06-15,24312.6
2017-06-16,24467.3
