Date,HDFCBANK
2017-01-02,1197.1
2017-01-03,1189.9
2017-01-04,1185.5
2017-01-05,1186.2
2017-01-06,1193.65
2017-01-09,1195.2
2017-01-10,1214.35
2017-01-11,1234.0
2017-01-12,1235.0
2017-01-13,1232.5
2017-01-16,1247.65
2017-01-17,1238.5
2017-01-18,1242.6
2017-01-19,1236.3
2017-01-20,1236.35
2017-01-23,1244.65
2017-01-24,1267.55
2017-01-25,1290.6
2017-01-27,1291.9
2017-01-30,1284.95
2017-01-31,1286.65
2017-02-01,1305.7
2017-02-02,1298.7
2017-02-03,1311.05
2017-02-06,1314.1
2017-02-07,1307.15
2017-02-08,1305.65
2017-02-09,1297.65
2017-02-10,1303.6
2017-02-13,1310.2
2017-02-14,1311.1
2017-02-15,1322.2
2017-02-16,1327.9
2017-02-17,1377.05
2017-02-20,1409.1
2017-02-21,1415.55
2017-02-22,1399.15
2017-02-23,1394.3
2017-02-27,1393.6
2017-02-28,1390.1
2017-03-01,1391.65
2017-03-02,1380.1
2017-03-03,1377.0
2017-03-06,1380.75
2017-03-07,1386.2
2017-03-08,1392.2
2017-03-09,1394.2
2017-03-10,1400.1
2017-03-14,1410.7
2017-03-15,1416.6
2017-03-16,1417.35
2017-03-17,1425.85
2017-03-20,1436.1
2017-03-21,1440.95
2017-03-22,1430.9
2017-03-23,1430.9
2017-03-24,1424.35
2017-03-27,1409.85
2017-03-28,1420.2
2017-03-29,1428.6
2017-03-30,1466.2
2017-03-31,1442.55
2017-04-03,1433.2
2017-04-05,1432.35
2017-04-06,1438.5
2017-04-07,1438.85
2017-04-10,1434.15
2017-04-11,1439.5
2017-04-12,1443.7
2017-04-13,1440.3
2017-04-17,1436.8
2017-04-18,1447.3
2017-04-19,1449.0
2017-04-20,1462.15
2017-04-21,1496.6
2017-04-24,1533.05
2017-04-25,1537.05
2017-04-26,1550.65
2017-04-27,1568.6
2017-04-28,1546.5
2017-05-02,1540.6
2017-05-03,1544.3
2017-05-04,1534.8
2017-05-05,1532.2
2017-05-08,1534.8
2017-05-09,1535.75
2017-05-10,1551.8
2017-05-11,1546.4
2017-05-12,1551.65
2017-05-15,1553.4
2017-05-16,1559.65
2017-05-17,1557.15
2017-05-18,1557.1
2017-05-19,1561.25
2017-05-22,1576.0
2017-05-23,1569.1
2017-05-24,1566.75
2017-05-25,1617.15
2017-05-26,1626.0
2017-05-29,1631.9
2017-05-30,1629.05
2017-05-31,1636.2
2017-06-01,1628.6
2017-06-02,1634.25
2017-06-05,1635.55
2017-06-06,1638.95
2017-06-07,1640.8
2017-06-08,1644.75
2017-06-09,1666.8
2017-06-12,1668.75
2017-06-13,1676.7
2017-06-14,1671.2
2017-06-15,1664.35
2017-06-16,1669.25
2017-06-19,1692.9
2017-06-20,1686.55
2017-06-21,1698.7
2017-06-22,1698.0
2017-06-23,1678.65
2017-06-27,1667.65
2017-06-28,1666.45
2017-06-29,1663.05
2017-06-30,1652.05
2017-07-03,1658.6
2017-07-04,1653.35
2017-07-05,1648.75
2017-07-06,1658.15
2017-07-07,1667.2
2017-07-10,1676.35
2017-07-11,1680.4
2017-07-12,1681.25
2017-07-13,1683.55
2017-07-14,1679.95
2017-07-17,1682.35
2017-07-18,1683.55
2017-07-19,1692.3
2017-07-20,1710.9
2017-07-21,1703.05
2017-07-24,1735.1
2017-07-25,1739.65
2017-07-26,1747.55
2017-07-27,1789.65
2017-07-28,1778.5
2017-07-31,1784.4
2017-08-01,1797.2
2017-08-02,1791.65
2017-08-03,1779.95
2017-08-04,1790.25
