Date,CHOLAFIN
2017-01-02,949.95
2017-01-03,959.05
2017-01-04,953.3
2017-01-05,931.8
2017-01-06,942.85
2017-01-09,948.9
2017-01-10,957.35
2017-01-11,956.1
2017-01-12,948.95
2017-01-13,940.1
2017-01-16,949.4
2017-01-17,958.05
2017-01-18,999.85
2017-01-19,991.5
2017-01-20,986.8
2017-01-23,989.35
2017-01-24,1010.0
2017-01-25,1040.0
2017-01-27,1048.1
2017-01-30,1022.2
2017-01-31,1028.85
2017-02-01,1027.8
2017-02-02,1044.05
2017-02-03,1043.95
2017-02-06,1043.0
2017-02-07,1052.75
2017-02-08,1022.2
2017-02-09,1016.7
2017-02-10,1019.45
2017-02-13,1016.6
2017-02-14,1009.5
2017-02-15,995.0
2017-02-16,1020.5
2017-02-17,1021.0
2017-02-20,1021.2
2017-02-21,1022.7
2017-02-22,1017.6
2017-02-23,1017.4
2017-02-27,970.35
2017-02-28,973.7
2017-03-01,973.9
2017-03-02,951.6
2017-03-03,963.45
2017-03-06,954.25
2017-03-07,934.05
2017-03-08,944.6
2017-03-09,936.6
2017-03-10,915.35
2017-03-14,953.75
2017-03-15,988.05
2017-03-16,990.1
2017-03-17,962.9
2017-03-20,974.65
2017-03-21,980.1
2017-03-22,970.75
2017-03-23,999.85
2017-03-24,993.85
2017-03-27,1006.8
2017-03-28,981.7
2017-03-29,973.55
2017-03-30,960.6
2017-03-31,965.05
2017-04-03,973.1
2017-04-05,978.9
2017-04-06,986.7
2017-04-07,1004.5
2017-04-10,1053.1
2017-04-11,1078.35
2017-04-12,1069.65
2017-04-13,1064.35
2017-04-17,1049.3
2017-04-18,1048.7
2017-04-19,1009.45
2017-04-20,1034.0
2017-04-21,1054.25
2017-04-24,1096.2
2017-04-25,1107.05
2017-04-26,1137.7
2017-04-27,1105.4
2017-04-28,1111.8
2017-05-02,1092.0
2017-05-03,1093.25
2017-05-04,1085.05
2017-05-05,1091.1
2017-05-08,1090.2
2017-05-09,1078.55
2017-05-10,1087.85
2017-05-11,1094.4
2017-05-12,1069.35
2017-05-15,1049.6
2017-05-16,1024.85
2017-05-17,1044.3
2017-05-18,1035.0
2017-05-19,1039.95
2017-05-22,1042.1
2017-05-23,1020.65
2017-05-24,1008.75
2017-05-25,992.4
2017-05-26,1009.95
2017-05-29,1032.0
2017-05-30,999.35
2017-05-31,1027.85
2017-06-01,1041.3
2017-06-02,1035.1
2017-06-05,1046.35
2017-06-06,1029.4
2017-06-07,1042.85
2017-06-08,1035.2
2017-06-09,1042.2
2017-06-12,1042.25
2017-06-13,1094.05
2017-06-14,1094.05
2017-06-15,1114.25
2017-06-16,1091.35
2017-06-19,1088.75
2017-06-20,1131.6
2017-06-21,1116.8
2017-06-22,1083.95
2017-06-23,1062.95
2017-06-27,1079.35
2017-06-28,1083.4
2017-06-29,1096.2
2017-06-30,1124.2
2017-07-03,1107.6
2017-07-04,1092.2
2017-07-05,1117.1
2017-07-06,1133.85
2017-07-07,1138.5
2017-07-10,1130.55
2017-07-11,1127.55
2017-07-12,1111.15
2017-07-13,1166.6
2017-07-14,1154.1
2017-07-17,1145.05
2017-07-18,1121.85
2017-07-19,1148.8
2017-07-20,1144.1
2017-07-21,1135.4
2017-07-24,1129.5
2017-07-25,1157.45
2017-07-26,1146.6
2017-07-27,1178.4
2017-07-28,1179.85
2017-07-31,1198.2
2017-08-01,1175.3
2017-08-02,1174.3
2017-08-03,1161.55
2017-08-04,1180.4
2017-08-07,1206.2
2017-08-08,1202.35
2017-08-09,1171.0
2017-08-10,1159.0
2017-08-11,1143.45
2017-08-14,1150.9
2017-08-16,1160.25
2017-08-17,1155.4
2017-08-18,1157.4
2017-08-21,1150.55
2017-08-22,1141.95
2017-08-23,1147.1
2017-08-24,1145.9
2017-08-28,1159.55
2017-08-29,1147.25
2017-08-30,1182.25
2017-08-31,1162.85
2017-09-01,1150.05
2017-09-04,1135.15
2017-09-05,1143.65
2017-09-06,1169.55
2017-09-07,1163.35
2017-09-08,1160.8
2017-09-11,1174.15
2017-09-12,1188.8
2017-09-13,1170.95
2017-09-14,1177.15
2017-09-15,1163.75
2017-09-18,1169.3
2017-09-19,1165.25
2017-09-20,1171.95
