Symbol,Entropy
NILKAMAL,3.9843971719261946
SOTL,3.984129697171206
BAJAJHLDNG,3.970439042628485
HIL,3.9683907888996615
SFL,3.9586904317146097
SHRIRAMCIT,3.9469110406478083
RELIANCE,3.9462489138153125
CEATLTD,3.9352031872537716
ATUL,3.9262007265274583
AJANTPHARM,3.9158548960344155
VINDHYATEL,3.9139973379988313
VSTTILLERS,3.9096017547314306
HERITGFOOD,3.906593812200839
MINDAIND,3.897650684779837
LUXIND,3.892651674273384
CENTURYTEX,3.879708121631708
DBL,3.871514022305309
BBL,3.861931181722447
IBULHSGFIN,3.8568113299816105
PHILIPCARB,3.8538799934333285
LUPIN,3.852121438556758
OCL,3.8387770024792003
BAJAJ-AUTO,3.8210287460138277
POKARNA,3.8134869449596387
YESBANK,3.7946116659139006
SUNDARMFIN,3.792115825922425
WHIRLPOOL,3.790200769898135
HDFCBANK,3.7802012876420714
ALKEM,3.7761465685978695
SYMPHONY,3.759445522120634
IGL,3.757094706195113
WHEELS,3.7496590600655164
NESCO,3.743197682722916
TCS,3.741680785966864
INDUSINDBK,3.737647567043072
JSWHL,3.7330290571059632
INDNIPPON,3.7265765507761923
ACC,3.724580350529123
GRPLTD,3.7140555106277877
BBTC,3.7130058398164296
OCCL,3.7057961236118713
HDFC,3.70334942019199
INFIBEAM,3.676234917952371
JAYAGROGN,3.675096174058788
NSIL,3.668840616454782
SRF,3.667712113669074
VISAKAIND,3.65796358074099
HINDUNILVR,3.6538116748046083
STAR,3.652411452520093
HESTERBIO,3.6451366219259884
IFBIND,3.643899006390823
MONSANTO,3.6397645561635708
RBL,3.6333479162439897
BHARATFORG,3.6311413633636547
INEOSSTYRO,3.6284751540250264
GODREJCP,3.627168474291741
INDIGO,3.6081242554035575
RUSHIL,3.605951236443323
SUMMITSEC,3.604101488407744
RAYMOND,3.603151314895391
INSECTICID,3.60218152215631
LT,3.573659446389043
VADILALIND,3.5729000033174514
ICRA,3.5668328527130333
TATAMETALI,3.558243895666723
ADVENZYMES,3.5448835749683694
ASTRAL,3.535103843287536
NAUKRI,3.5345289602092036
HINDCOMPOS,3.533559262627666
RKFORGE,3.531561678345722
SAREGAMA,3.5264715044690487
IGPL,3.5259674750387267
JETAIRWAYS,3.525809507928059
VOLTAMP,3.523197243703882
IMFA,3.513142609409641
TVSMOTOR,3.512285189407944
SMLISUZU,3.51018781560146
AKZOINDIA,3.50596539449172
GRASIM,3.5042408294713856
BHARATFIN,3.491835917534071
SRTRANSFIN,3.4890191814495783
MANPASAND,3.4887945705736567
MGL,3.4864910820010047
KAYA,3.482447134907125
GREENLAM,3.4795018838766882
RELCAPITAL,3.4789440008763823
LGBBROSLTD,3.478405976373841
CARERATING,3.4708654181175085
DHFL,3.470749440162226
CRISIL,3.4601524715231564
8KMILES,3.4592160446749514
ESCORTS,3.456853902897084
TITAN,3.455311936967763
ABB,3.4527453655200477
DIVISLAB,3.4517912037780376
MMFL,3.448688558108561
BIOCON,3.447091754415037
NATCOPHARM,3.446978554528871
REVATHI,3.4446330229940836
THERMAX,3.443611967769682
GLAXO,3.4431286701552604
SOLARINDS,3.4323178615154704
BIRLACORPN,3.4232901024559927
CHOLAFIN,3.4224668206059534
EVERESTIND,3.4217903194155364
MAITHANALL,3.411730964416902
GUJFLUORO,3.4112189046657173
AUTOAXLES,3.4062663415094523
CESC,3.4040512079713894
SKFINDIA,3.383560501218436
GARWALLROP,3.383154439570706
GODREJPROP,3.3775973056181967
MERCK,3.3775638601695523
APOLLOHOSP,3.3773954773265724
MCX,3.376967987973619
VINATIORGA,3.3746264026696084
RATNAMANI,3.3723365320133887
ESABINDIA,3.3642407539261754
JKCEMENT,3.361003524664143
HATSUN,3.3599062774429886
SIEMENS,3.3525349217010176
RAJESHEXPO,3.3520727432620774
BLUESTARCO,3.3473814900994396
IGARASHI,3.342227981761033
DECCANCE,3.3374132022467573
AIAENG,3.324832633116285
VAKRANGEE,3.3234184039150363
TIL,3.3190084157605644
SUPREMEIND,3.3177782628935555
ISFT,3.3155832064600914
KOTAKBANK,3.3108095366055617
QUESS,3.309073692944034
SUNTV,3.306650086592933
ECLERX,3.296666341439978
SOMANYCERA,3.2959407584293103
ZUARI,3.289106774331436
DCMSHRIRAM,3.2872974412313676
TORNTPHARM,3.2858524962242335
BATAINDIA,3.2829230676615566
GRAPHITE,3.2720161412533955
VOLTAS,3.2693899594506317
ITDC,3.2667810167059415
JAYBARMARU,3.264262558423328
AARTIIND,3.261186002176562
GUJGASLTD,3.2603361457612503
TATAINVEST,3.253624173605096
JMCPROJECT,3.2531576427930564
LALPATHLAB,3.250700900479956
PPAP,3.245891738530527
GICHSGFIN,3.2451160246752213
V2RETAIL,3.2434722861055305
GODFRYPHLP,3.2414568702496167
ACCELYA,3.2373324082403676
SHREYAS,3.2339841235397975
MUTHOOTCAP,3.2338533758366514
ALPHAGEO,3.2330621544707507
BLS,3.2301962182065447
TATASTEEL,3.2299893402702073
PFIZER,3.2225856528120755
DREDGECORP,3.2213415651130943
VESUVIUS,3.217415396194705
ASIANTILES,3.2154886596252887
IDBIGOLD,3.2129313752051845
ARCOTECH,3.210789997087706
EMAMILTD,3.2105374049533
CONCOR,3.20576442527177
REPRO,3.201308327415525
GLENMARK,3.195413710270805
ALICON,3.1904918953942434
KKCL,3.185304737299688
ALKYLAMINE,3.183769999465169
M&M,3.1803557866937644
RUPA,3.1795702605593474
CAPLIPOINT,3.1765682041484253
DHANUKA,3.1699389672851095
TATASPONGE,3.168669391601822
SSWL,3.1665692833135797
LICHSGFIN,3.161169681402399
PIDILITIND,3.1568066674595303
KRBL,3.156424596588577
ASIANPAINT,3.1502094931591165
SIMPLEXINF,3.145243563807725
LUMAXTECH,3.141516723539591
REPCOHOME,3.136957907633035
MARATHON,3.13024823547983
KSBPUMPS,3.128453183059256
GULFOILLUB,3.1256191778311484
WOCKPHARMA,3.1223750853182275
GUJALKALI,3.119014938553995
FIEMIND,3.1183847490727317
KPRMILL,3.1124187211551604
SHAKTIPUMP,3.1091036965938086
PIIND,3.1031367643026
ANDHRSUGAR,3.1028069714982074
LTI,3.1011856230128845
SOBHA,3.087526288859396
GOCLCORP,3.0801877394218597
FINCABLES,3.079622328397699
JUSTDIAL,3.0763702254149194
FINPIPE,3.0757947382013664
HARITASEAT,3.0725360332382894
SUNDRMFAST,3.0713318914355905
SUNTECK,3.0704271102595158
GODREJIND,3.068489189411254
HDFCNIFETF,3.0674644719150224
PHOENIXLTD,3.06676037261034
NIFTYBEES,3.0643399452372027
TIMKEN,3.0573812846072297
ADORWELD,3.055113252026382
COLPAL,3.0545589685352357
KINGFA,3.0524566994835505
CIGNITITEC,3.0424905599313767
VTL,3.0306733557899137
SWELECTES,3.027818176891345
HONDAPOWER,3.0263111752214797
MONTECARLO,3.0193412557145503
GANECOS,3.0175237403801902
TPLPLASTEH,3.016006810560012
NIITTECH,3.014510715570619
GENESYS,3.01051106534015
TCIEXP,3.0100919980639302
BPCL,3.0043749642696556
INDIANHUME,2.995621509436621
MAJESCO,2.992843360292741
SUNPHARMA,2.988764108044306
FOSECOIND,2.9870018657590487
EXCELCROP,2.9863278683094365
GMBREW,2.986144194361374
HDFCMFGETF,2.9856598586091154
UPL,2.979549967893184
MHRIL,2.9774498139964605
PCJEWELLER,2.9659410510381092
RELAXO,2.9647589160665038
AMARAJABAT,2.9644105281066877
AMBIKCO,2.96321515958957
ARROWGREEN,2.9585848117929667
HSIL,2.9577703256283514
KANSAINER,2.957622680673847
SETFGOLD,2.952212150784786
INGERRAND,2.950872196315721
NATHBIOGEN,2.950557305807519
RML,2.9494203712776987
PGEL,2.9455862400833954
BSLGOLDETF,2.9452733170615235
SASKEN,2.941860003142958
CAPF,2.9340058685804484
MUTHOOTFIN,2.926270428559847
SQSBFSI,2.920478702095587
POWERMECH,2.9195868359751422
WABAG,2.918712221687151
COROMANDEL,2.917739515739556
TATACHEM,2.9177121548382923
MAHSEAMLES,2.9171764601100034
KAJARIACER,2.916567409588968
JUBILANT,2.9147077319872
SHOPERSTOP,2.9144704435991224
BAJAJELEC,2.912528997494882
KIRIINDUS,2.9124407268018917
FLFL,2.9115581623238107
GOLDSHARE,2.909337041050311
AUROPHARMA,2.9082582948607336
CUMMINSIND,2.9068060026783002
KSCL,2.905757516566897
HINDPETRO,2.903517004516154
UFLEX,2.9031342883879683
PREMEXPLN,2.8997532593846667
EXCELINDUS,2.897486448097589
HGS,2.895655753785639
ASTRAZEN,2.8938807787440863
MOHOTAIND,2.888112568025333
GOLDBEES,2.8865679490095717
SATIN,2.8848294738609797
M&MFIN,2.880532948972206
ZENSARTECH,2.879545696872766
KEI,2.8765117639493694
TVVISION,2.876402024434361
CONTROLPR,2.873203048139304
EDELWEISS,2.870390525491926
LTTS,2.8695250049818597
GRUH,2.8689301494900157
GNFC,2.8600979773381288
BHARTIARTL,2.8587518030157004
VIPIND,2.8574408180001236
ENIL,2.848672701726583
AMRUTANJAN,2.8447886187938973
MASTEK,2.842865736299164
GNA,2.8315084956812764
JBMA,2.831354273185615
KEC,2.8310933124365296
UBL,2.827748118818187
IPCALAB,2.823553661111865
APARINDS,2.821009520600485
NUCLEUS,2.808996327890392
APCOTEXIND,2.8056736334926837
ALLSEC,2.804120040454572
SUTLEJTEX,2.802998147740433
CLNINDIA,2.800539990150931
KOLTEPATIL,2.798089972118934
DEEPAKFERT,2.79754589555181
MOIL,2.794191355235644
RPGLIFE,2.792199925591013
KITEX,2.7904089529445644
LINDEINDIA,2.7816420378614883
SESHAPAPER,2.7788517852647168
CADILAHC,2.77856707008453
RELINFRA,2.770473398485945
TCI,2.7703945920502804
SANDESH,2.7674077392699497
AJMERA,2.76512800994096
FAIRCHEM,2.7632802845033084
IMPAL,2.76197406839316
RIIL,2.7598443225879885
BIL,2.7584500300576065
OBEROIRLTY,2.756167441987235
THEMISMED,2.7555087941200376
AXISGOLD,2.755027989552104
BALAMINES,2.7526235511827815
PLASTIBLEN,2.7519938673907207
TTKHLTCARE,2.747799423843534
RELIGARE,2.747417862501928
DHUNINV,2.7470101793990636
INFY,2.7454211394375974
POLYPLEX,2.744487928234925
GRINDWELL,2.7390685442276412
JUBLINDS,2.738512499983581
RSWM,2.737052787906188
POLYMED,2.736411835797039
RAMCOSYS,2.732400912544606
ASAHIINDIA,2.7319716313505746
DHAMPURSUG,2.7317792836377537
MPHASIS,2.729113335063098
GEPIL,2.72905252755548
ADFFOODS,2.7280094540916093
PETRONET,2.727414141579372
INDIAGLYCO,2.725990838834928
SAGCEM,2.725920567618249
HAVELLS,2.7256866596620175
INDIANB,2.724998517200547
SPARC,2.7231662851558314
GAIL,2.719629865208836
VBL,2.715864082574268
SHILPAMED,2.7152178943943754
UJJIVAN,2.7151980091483656
JKLAKSHMI,2.7145302530949067
SABTN,2.713327631642389
STERTOOLS,2.7027854386448724
UFO,2.7019774935851846
PUNJABCHEM,2.701268498564305
SUPPETRO,2.686283157304802
TATACOMM,2.6811793906596555
EVEREADY,2.6697134930384356
GET&D,2.6626709607133634
TRIL,2.6617048595786015
DWARKESH,2.661351259519603
SYNGENE,2.656858915117466
ICICIPRULI,2.655315115770137
HITECHGEAR,2.64801415486887
PRESTIGE,2.6437888887095657
ADANIPORTS,2.63647253370289
DELTACORP,2.6351598467829334
TATAMOTORS,2.6324253963267727
CANBK,2.6302948629163203
RBLBANK,2.6282600897427
APTECHT,2.6274916549104663
ORIENTBELL,2.626127185152323
CHENNPETRO,2.6221052825714204
BFUTILITIE,2.6187492341441696
STRTECH,2.609995703346073
KALPATPOWR,2.6096099138181743
AHLUCONT,2.6063461320363612
LEEL,2.606341019288793
INFRATEL,2.6026710292966557
TIIL,2.598132217125831
SURYAROSNI,2.5972961142213795
VRLLOG,2.596119231945993
CENTENKA,2.5898813996963015
TECHM,2.582443660069105
POLARIS,2.5755777245124016
KSL,2.5668038622574
MOTHERSUMI,2.565322716046815
PANAMAPET,2.563806093810169
HEXAWARE,2.5532768485849258
SRIPIPES,2.5516480028816413
MAHLIFE,2.5477535803494193
RAMCOCEM,2.5461268820308285
JSLHISAR,2.542965402234273
KAKATCEM,2.53837192911507
NIPPOBATRY,2.5373114447097294
ADANITRANS,2.528360269443372
ATFL,2.525035918256068
AARTIDRUGS,2.5228067301019834
MINDTREE,2.5201182567855795
ASAHISONG,2.5196951972118122
CENTUM,2.5074434922636963
SARDAEN,2.506016724330104
APLLTD,2.5055147243556015
IBREALEST,2.503908085972959
SUPRAJIT,2.5010014600405497
JAMNAAUTO,2.500542050583815
JKIL,2.498758446195819
DEEPAKNTR,2.4931360627095396
VEDL,2.4894114962226306
CENTURYPLY,2.4893684758281833
HINDUJAVEN,2.4861420714104314
BEPL,2.484255397361761
TATAGLOBAL,2.4834627450929894
FMGOETZE,2.4799897188370372
CARBORUNIV,2.4783232234423305
CYIENT,2.4773483838842196
LAOPALA,2.4747985717298935
KOTAKNIFTY,2.4737995220474067
WIPRO,2.471147547992098
MOLDTKPAC,2.466162466322813
SKIPPER,2.460231736950273
GAYAPROJ,2.4561476042543413
SPAL,2.4560329076591567
BFINVEST,2.455855124983921
ZYDUSWELL,2.4506027903456418
PDSMFL,2.449354342050139
LAURUSLABS,2.44179109741163
BHAGERIA,2.43932036741266
BRIGADE,2.436133047500145
TVTODAY,2.434480886624298
OIL,2.431415668027158
TIMETECHNO,2.4290617855468395
MFSL,2.4271829089423274
DICIND,2.425191254749257
TRENT,2.4246110917398784
L&TFH,2.4212509552739974
COSMOFILMS,2.420252140646493
QUICKHEAL,2.4166167508206713
JINDALPOLY,2.4153891720114546
RANEENGINE,2.4131536615098153
NCLIND,2.4081847932476474
PERSISTENT,2.406990084984477
NOCIL,2.4050982629793625
DLF,2.403786245315675
SAKSOFT,2.4010753946672785
RAMKY,2.3948451260583674
GRAVITA,2.3931143927133607
TALWALKARS,2.385422892544918
PANACEABIO,2.383992859938443
ASTEC,2.378946493319182
TALBROAUTO,2.374434381031886
ARVSMART,2.374279351976169
GUJAPOLLO,2.3742159039844113
MAZDA,2.372976737687879
RUBYMILLS,2.370385970312945
EIDPARRY,2.3681800346093262
EIHAHOTELS,2.363010870110842
RJL,2.3622885985223325
PRECWIRE,2.360792023185412
DPL,2.3566540854103994
MAYURUNIQ,2.355782561575369
PSUBNKBEES,2.3551683868162256
SANGHVIMOV,2.351472372642249
TINPLATE,2.336681936477183
SHEMAROO,2.336090742745045
RAMCOIND,2.3327509895716747
CIPLA,2.328251098519397
NBCC,2.324395618107783
BAJAJCORP,2.316999577599358
MPSLTD,2.314683724202101
FILATEX,2.3140075982670756
HSCL,2.3095193982062847
VETO,2.307432437495583
GEOJITFSL,2.307104181959376
AIFL,2.304862755812645
PRAKASH,2.3047619102722496
TATAMTRDVR,2.298540612862135
JINDALSTEL,2.297524169790188
HCLTECH,2.297262396868641
SUBROS,2.2956980868895256
EMMBI,2.2949935167707887
ITI,2.2934743517939746
RPPINFRA,2.293142245034547
IOC,2.2858181298223736
N100,2.2856470775909066
LINCPEN,2.2810761442298153
TECHNO,2.280833033030874
SANGAMIND,2.279655067065287
WELENT,2.276241273042529
GABRIEL,2.2704040842946083
SHREEPUSHK,2.266484210476588
ZEEL,2.266026463418105
KOTAKPSUBK,2.265393901169477
BHARATGEAR,2.2637011347689424
DEEPIND,2.2612291943836125
PODDARMENT,2.2605005318575055
COX&KINGS,2.258275057137385
HINDALCO,2.2564070721356497
TORNTPOWER,2.2563878761101344
GAEL,2.2540995172996476
TFCILTD,2.253585944862438
PAPERPROD,2.2516548338960596
SHARDACROP,2.2473308670213212
SADBHAV,2.2472455409103627
MANGLMCEM,2.239064040358435
FLEXITUFF,2.238089648717982
INDOCO,2.2334868175114564
MAANALU,2.2325338192419055
THYROCARE,2.2285006027283223
JMFINANCIL,2.2186806269014165
JMA,2.2134262339633177
GPTINFRA,2.208671798171743
SHIRPUR-G,2.204670966668186
JUNIORBEES,2.2038074479048393
BALAJITELE,2.1962356369585208
COALINDIA,2.1955371957016783
TMRVL,2.1941230013462847
KIRLOSBROS,2.1929736798150445
QGOLDHALF,2.191897416597318
FMNL,2.191648926870207
RADICO,2.1864664409795416
CCL,2.180751671304259
HINDZINC,2.180466018738844
CROMPTON,2.1770968203547203
INOXWIND,2.175995425229591
BANKINDIA,2.173191388880234
GHCL,2.167572599479422
AXISBANK,2.167400244760028
UNIVCABLES,2.1669387985896833
CMICABLES,2.1630476406635895
VSSL,2.1629249235802317
AEGISCHEM,2.1621674479148387
WSTCSTPAPR,2.1574620440656247
SETFNN50,2.1566290797110037
SHREYANIND,2.155977310573027
ARVIND,2.154815723216255
WALCHANNAG,2.1543785448433597
BANSWRAS,2.15192229036313
JSWSTEEL,2.1517587219916043
GLOBALVECT,2.1494118921358543
TDPOWERSYS,2.1463594409864797
CASTROLIND,2.1443906067646106
SHK,2.1420235094754205
EROSMEDIA,2.1412878875241192
AHLEAST,2.1403039137258335
SONATSOFTW,2.1383256880254957
ROHLTD,2.1359375641557032
SBIN,2.132365631487106
ADANIENT,2.1301130597220856
APOLLOTYRE,2.128871035056565
ALBERTDAVD,2.1285722749283287
FORTIS,2.1280392213438497
MINDACORP,2.125930968504018
ELGIEQUIP,2.124720826104713
AGRITECH,2.120962961588516
INDIACEM,2.120944721179499
BEL,2.1206965929280654
TNPL,2.1162223419040993
MEP,2.1154267744165858
REDINGTON,2.113694210971028
KNRCON,2.109007837019122
INFRABEES,2.1079496374686877
LINCOLN,2.1044497026820492
INOXLEISUR,2.097531323124445
ASHIANA,2.0840992594412726
AXISCADES,2.0816831241620264
ABAN,2.0816622377122025
DABUR,2.0813419758986624
JBCHEPHARM,2.0813120672340832
GSPL,2.072353817588319
ZUARIGLOB,2.0654721510702236
RECLTD,2.0653495563176034
MAGMA,2.0550920846024074
RAMASTEEL,2.051944798533859
MUNJALSHOW,2.0490441790591665
PNCINFRA,2.0476575223623152
HITECHCORP,2.045116294382799
KIRLOSENG,2.043668323873048
KOTAKBKETF,2.0427232183401274
JYOTHYLAB,2.0405496771587988
CUPID,2.039899284383489
SRHHYPOLTD,2.039284366139253
PONNIERODE,2.0356490509415615
LAKSHVILAS,2.0350239585567835
TBZ,2.03492664030399
ATULAUTO,2.0348153223070358
BHEL,2.034697984971945
DENORA,2.028861134703188
GANESHHOUC,2.0264002398734795
HIMATSEIDE,2.0209346010664095
SANGHIIND,2.0208963640794306
PAISALO,2.0158728812428994
UNICHEMLAB,2.012855523919924
VGUARD,2.0080477758695965
PURVA,2.006654370537189
PARAGMILK,2.002570493687738
KAMATHOTEL,2.0007274261220847
SUDARSCHEM,1.9926195217696279
IVP,1.990994640320656
GESHIP,1.990878651725807
AMBUJACEM,1.9793651115778599
ITC,1.973922148852368
IPAPPM,1.9736899595366277
SWANENERGY,1.9690314772897306
MAWANASUG,1.9615687896382565
ORTEL,1.9584434836414217
JINDALSAW,1.9583625711232875
PRABHAT,1.9543815380393437
PNB,1.9538538076643845
MANINDS,1.9505097747574678
ICICIBANK,1.950281861215326
GMDCLTD,1.941467019517699
COFFEEDAY,1.938993431842344
HCG,1.9375548605863322
KARURVYSYA,1.9372323323977019
ESSELPACK,1.9358626045745595
JSL,1.9300130979924501
ASHOKA,1.9229376536038405
MEGH,1.9209792499811051
HINDNATGLS,1.9168444694994873
RUCHIRA,1.9132968320776773
GREENPLY,1.9056062633342667
AURIONPRO,1.9047203503746197
DCBBANK,1.904054030117959
CGCL,1.9030115812023976
SETFNIFBK,1.8975413102339511
SDBL,1.8975353741453904
THOMASCOOK,1.8965331134111614
SICAL,1.8964979556547963
KWALITY,1.893406090302842
UCALFUEL,1.892569682821822
NAVKARCORP,1.8884359599621674
STARPAPER,1.8828334911542857
PENPEBS,1.874108520703167
NDL,1.8727648336410754
DALMIASUG,1.8706551560856988
ORBTEXP,1.870183554549085
JKTYRE,1.8687340358332933
MANGALAM,1.866395877842408
MUNJALAU,1.8551586855434101
MARICO,1.8500282953183715
CHAMBLFERT,1.8486381431886778
PRECAM,1.8379113788893005
ZENTEC,1.836902937391398
BALMLAWRIE,1.8347737039757641
WONDERLA,1.8235247871332871
BASML,1.8218988160675096
VIMTALABS,1.8216100795255827
GANDHITUBE,1.8211674553860344
63MOONS,1.821006271803493
NAHARCAP,1.8197908770800908
ZODIACLOTH,1.8153265861835204
NITINSPIN,1.8103870099807096
BIGBLOC,1.8050593522151919
ACE,1.8026208016218015
INDTERRAIN,1.7982063827421648
MIRZAINT,1.7973024944869642
RESPONIND,1.7955008413260611
FDC,1.794263090303806
JAICORPLTD,1.7914492713653007
KTIL,1.7894756680295512
NAVNETEDUL,1.788844682344736
BLISSGVS,1.788171004965761
GREAVESCOT,1.7817715060133141
GEECEE,1.779892636191888
GDL,1.779555456258799
INFINITE,1.7795112479735544
SUPERHOUSE,1.7774380326643193
UNIONBANK,1.776404390827652
BYKE,1.7742843567063293
KTKBANK,1.7736120366782422
BERGEPAINT,1.7733338154004954
DATAMATICS,1.7714567554150542
HUBTOWN,1.7685339229944639
HIKAL,1.7650786352463628
TNPETRO,1.7637261432116762
TAJGVK,1.758279630692242
ORIENTPPR,1.755214218166209
MCLEODRUSS,1.7544252687224462
ARCHIDPLY,1.7498455709066207
PGIL,1.7498421994373983
BANCOINDIA,1.7490601855637289
ORIENTBANK,1.7481073656690396
SALZERELEC,1.7469423337731766
WELCORP,1.741847269408865
MAHINDCIE,1.7341490685851217
SHANTIGEAR,1.7308569255473423
NRBBEARING,1.7293788888816288
HMVL,1.7238350773546995
IRB,1.7236911962146464
CAREERP,1.7211635721308085
TOKYOPLAST,1.707767632934819
BANKBARODA,1.7045909195067543
NAHARSPING,1.700247045690906
SHIVAMAUTO,1.6994737445319819
INTELLECT,1.6948419920426028
NH,1.6936217030646517
ASIANHOTNR,1.6904102103031902
ITDCEM,1.6901579331256935
GSFC,1.6815575309525472
KESARENT,1.6784120739837556
NITCO,1.673083145767754
TWL,1.6726493678069068
SUVEN,1.6702533516326634
ONGC,1.6656015330431297
EXIDEIND,1.6640344277688692
DAMODARIND,1.662749335349137
ECEIND,1.6618341981468887
HPL,1.661647112489045
KPIT,1.656920479655182
GUFICBIO,1.6550509117802388
CUB,1.6489363119503655
COMPINFO,1.6464462762922203
SURYALAXMI,1.642025735515325
BODALCHEM,1.6396393464602168
NELCAST,1.6382902537850763
FCONSUMER,1.637683578634233
TATACOFFEE,1.634911830188355
SREINFRA,1.634167174358509
EIHOTEL,1.6287531167852594
RSSOFTWARE,1.6286518046734801
INDOTECH,1.6284507021313532
NAHARINDUS,1.6162921471510217
VARDMNPOLY,1.6128547547111527
BGRENERGY,1.6121118234708847
ORIENTREF,1.609937733535013
ASHOKLEY,1.6090835057132247
JOCIL,1.6043645192802825
ORIENTCEM,1.5996621583827009
HINDOILEXP,1.5976158496397417
INDIANCARD,1.5972501609478307
IL&FSTRANS,1.5890729486394217
PTC,1.5819765851032328
CAMLINFINE,1.5818200875238912
ATLANTA,1.5781646967119856
DAAWAT,1.5766531257339476
RALLIS,1.57336230006234
RCF,1.5731963008694183
OMAXE,1.572254071589899
DOLPHINOFF,1.568318093017976
TAKE,1.5675813288906586
EQUITAS,1.5659779089379768
INDOTHAI,1.5602140555804502
ABFRL,1.5593145805694948
LAKSHMIEFL,1.557135902830947
KCP,1.5552727171603722
KABRAEXTRU,1.5534871479777712
PFOCUS,1.552309535309125
FEDERALBNK,1.542413746180241
HEIDELBERG,1.5330996350870314
SINTEX,1.5315925374512016
IDEA,1.525863917550676
VIVIMEDLAB,1.5234204641066849
FEL,1.5206860476335204
KOKUYOCMLN,1.519657138669425
RICOAUTO,1.511071683399998
GRANULES,1.5094735082885893
KOPRAN,1.5093670532513728
UNIENTER,1.5074405382117486
BLKASHYAP,1.5057141850406932
CENTRALBK,1.504726142227548
JPOLYINVST,1.5004885517751938
JTEKTINDIA,1.4904256264006939
JKPAPER,1.4883856428343833
SATHAISPAT,1.4841800623853825
GIPCL,1.477627918560222
HDIL,1.4727803928326273
PFC,1.4712460614290797
WEIZMANIND,1.4670465672780335
PRSMJOHNSN,1.463970243120481
BALRAMCHIN,1.46207559674301
VLSFINANCE,1.4610861269279132
BHUSANSTL,1.4559726155045896
GPPL,1.4553125676805148
MUKANDLTD,1.4538971635242677
WINDMACHIN,1.4522627359661107
SCI,1.4507998029929472
TRIDENT,1.4494502577682002
ONMOBILE,1.44825639362826
ELECON,1.4460864932015458
NIITLTD,1.4424455806048992
SEQUENT,1.442034677671782
ASHAPURMIN,1.4315131923922118
FELDVR,1.43130451383238
SUNFLAG,1.4280064690818894
LOVABLE,1.424558485376121
BROOKS,1.4215167912474687
NMDC,1.4178611295715657
ENGINERSIN,1.4138541740137742
VIDHIING,1.413360780830577
SADBHIN,1.413305007192952
GATI,1.4126813484483862
CYBERTECH,1.4092523645781423
NBVENTURES,1.4074466087061503
GINNIFILA,1.406365308217042
ASTRAMICRO,1.4044690439397467
CTE,1.396837801906243
KOTHARIPRO,1.3949913395332498
BLUEBLENDS,1.3941170378642935
HERCULES,1.393200264135966
GENUSPOWER,1.39208978482389
DBCORP,1.3855117942091768
PROZONINTU,1.3849908363685206
MADHUCON,1.3808925508090215
NCC,1.3713563007330285
MANGCHEFER,1.370651958434125
LYPSAGEMS,1.3593443886942056
NFL,1.3571245041618136
AYMSYNTEX,1.3551054834021539
VIJAYABANK,1.354329026619451
MAXVIL,1.3418167175902913
SCHNEIDER,1.3370756667968382
OMMETALS,1.335895171113816
INDHOTEL,1.3339082499119288
