Date,MARUTI
2017-01-02,5466.0
2017-01-03,5508.4
2017-01-04,5502.15
2017-01-05,5634.95
2017-01-06,5615.55
2017-01-09,5658.5
2017-01-10,5674.85
2017-01-11,5762.35
2017-01-12,5777.35
2017-01-13,5699.5
2017-01-16,5676.9
2017-01-17,5669.4
2017-01-18,5684.45
2017-01-19,5718.35
2017-01-20,5668.95
2017-01-23,5700.0
2017-01-24,5737.2
2017-01-25,5802.55
2017-01-27,5915.9
2017-01-30,5894.95
2017-01-31,5894.25
2017-02-01,6179.2
2017-02-02,6144.35
2017-02-03,6115.45
2017-02-06,6149.7
2017-02-07,6213.2
2017-02-08,6194.65
2017-02-09,6157.1
2017-02-10,6112.25
2017-02-13,6022.0
2017-02-14,5939.85
2017-02-15,5862.7
2017-02-16,6024.55
2017-02-17,5989.75
2017-02-20,6093.15
2017-02-21,6063.15
2017-02-22,6079.65
2017-02-23,6031.0
2017-02-27,5951.5
2017-02-28,5922.5
2017-03-01,5919.6
2017-03-02,5918.75
2017-03-03,5887.75
2017-03-06,5934.85
2017-03-07,5888.5
2017-03-08,5864.15
2017-03-09,5964.4
2017-03-10,5955.6
2017-03-14,6132.4
2017-03-15,6137.35
2017-03-16,6155.45
2017-03-17,6192.6
2017-03-20,6158.9
2017-03-21,6076.3
2017-03-22,6005.8
2017-03-23,6034.8
2017-03-24,6004.65
2017-03-27,5985.8
2017-03-28,5974.25
2017-03-29,5944.15
2017-03-30,5956.6
2017-03-31,6015.7
2017-04-03,6072.0
2017-04-05,6342.4
2017-04-06,6291.65
2017-04-07,6259.35
2017-04-10,6268.85
2017-04-11,6247.8
2017-04-12,6154.5
2017-04-13,6077.95
2017-04-17,6115.55
2017-04-18,6137.15
2017-04-19,6196.95
2017-04-20,6273.5
2017-04-21,6185.8
2017-04-24,6318.35
2017-04-25,6337.2
2017-04-26,6406.3
2017-04-27,6374.05
2017-04-28,6524.85
2017-05-02,6705.5
2017-05-03,6644.0
2017-05-04,6639.8
2017-05-05,6654.15
2017-05-08,6630.55
2017-05-09,6629.3
2017-05-10,6737.75
2017-05-11,6762.5
2017-05-12,6730.2
2017-05-15,6823.9
2017-05-16,6953.95
2017-05-17,6958.2
2017-05-18,6831.05
2017-05-19,6790.55
2017-05-22,6701.7
2017-05-23,6878.85
2017-05-24,6869.65
2017-05-25,6985.7
2017-05-26,7064.8
2017-05-29,7134.45
2017-05-30,7147.5
2017-05-31,7211.0
2017-06-01,7146.6
2017-06-02,7114.7
2017-06-05,7125.7
2017-06-06,7112.1
2017-06-07,7205.7
2017-06-08,7249.5
2017-06-09,7464.85
2017-06-12,7373.65
2017-06-13,7348.95
2017-06-14,7351.05
2017-06-15,7312.3
2017-06-16,7263.9
2017-06-19,7249.25
2017-06-20,7207.25
2017-06-21,7268.2
2017-06-22,7316.1
2017-06-23,7219.15
2017-06-27,7183.35
2017-06-28,7225.05
2017-06-29,7224.35
2017-06-30,7217.6
2017-07-03,7354.0
2017-07-04,7376.15
2017-07-05,7377.65
2017-07-06,7474.05
