Date,FOSECOIND
2017-11-14,1425.2
2017-11-15,1423.55
2017-11-16,1392.8
2017-11-17,1427.95
2017-11-20,1514.2
2017-11-21,1517.15
2017-11-22,1492.05
2017-11-23,1495.6
2017-11-24,1491.65
2017-11-27,1513.15
2017-11-28,1495.5
2017-11-29,1524.9
2017-11-30,1501.1
2017-12-01,1482.85
2017-12-04,1500.1
2017-12-05,1465.7
2017-12-06,1489.9
2017-12-07,1469.6
2017-12-08,1477.9
2017-12-11,1484.25
2017-12-12,1502.6
2017-12-13,1489.45
2017-12-14,1477.8
2017-12-15,1507.45
2017-12-18,1530.55
2017-12-19,1532.65
2017-12-20,1544.3
2017-12-21,1619.05
2017-12-22,1750.9
2017-12-26,1814.0
2017-12-27,2176.8
2017-12-28,2043.25
2017-12-29,1988.0
