Date,SUNDARMFIN
2017-11-07,1855.4
2017-11-08,1853.35
2017-11-09,1899.4
2017-11-10,1908.8
2017-11-13,1890.7
2017-11-14,1870.45
2017-11-15,1833.3
2017-11-16,1844.05
2017-11-17,1898.6
2017-11-20,1884.4
2017-11-21,1895.35
2017-11-22,1891.25
2017-11-23,1880.2
2017-11-24,1870.1
2017-11-27,1862.7
2017-11-28,1858.85
2017-11-29,1870.75
2017-11-30,1829.05
2017-12-01,1849.6
2017-12-04,1905.25
2017-12-05,1862.35
2017-12-06,1888.15
2017-12-07,1887.85
2017-12-08,1872.65
2017-12-11,1878.0
2017-12-12,1868.4
2017-12-13,1874.35
2017-12-14,1855.95
2017-12-15,1888.5
2017-12-18,1877.5
2017-12-19,1877.85
2017-12-20,1859.85
2017-12-21,1855.1
2017-12-22,1856.55
2017-12-26,1855.0
2017-12-27,1856.45
2017-12-28,1857.35
2017-12-29,1878.35
