Date,SIEMENS
2017-11-20,1184.25
2017-11-21,1197.55
2017-11-22,1192.1
2017-11-23,1190.45
2017-11-24,1192.35
2017-11-27,1189.35
2017-11-28,1215.8
2017-11-29,1202.6
2017-11-30,1197.65
2017-12-01,1173.1
2017-12-04,1171.55
2017-12-05,1162.0
2017-12-06,1127.15
2017-12-07,1161.8
2017-12-08,1175.3
2017-12-11,1189.05
2017-12-12,1158.7
2017-12-13,1144.1
2017-12-14,1141.75
2017-12-15,1163.6
2017-12-18,1189.15
2017-12-19,1203.35
2017-12-20,1192.9
2017-12-21,1243.25
2017-12-22,1230.6
2017-12-26,1235.45
2017-12-27,1233.55
2017-12-28,1234.5
2017-12-29,1238.05
