Date,BAJAJFINSV
2017-11-06,5009.6
2017-11-07,4981.0
2017-11-08,5022.7
2017-11-09,5006.75
2017-11-10,5027.45
2017-11-13,4998.35
2017-11-14,5014.4
2017-11-15,4902.65
2017-11-16,4984.75
2017-11-17,5129.75
2017-11-20,5173.55
2017-11-21,5206.2
2017-11-22,5176.35
2017-11-23,5133.6
2017-11-24,5160.6
2017-11-27,5151.85
2017-11-28,5240.2
2017-11-29,5305.6
2017-11-30,5214.1
2017-12-01,5098.85
2017-12-04,5056.8
2017-12-05,5003.65
2017-12-06,4964.65
2017-12-07,5070.2
2017-12-08,5125.1
2017-12-11,5106.3
2017-12-12,5109.7
2017-12-13,5056.15
2017-12-14,5116.25
2017-12-15,5170.35
2017-12-18,5210.6
2017-12-19,5279.5
2017-12-20,5312.7
2017-12-21,5353.35
2017-12-22,5428.15
2017-12-26,5403.55
2017-12-27,5326.3
2017-12-28,5305.75
2017-12-29,5230.4
