Date,HDFCMFGETF
2017-09-15,2787.0
2017-09-18,2791.0
2017-09-19,2766.25
2017-09-20,2767.9
2017-09-21,2780.15
2017-09-22,2758.75
2017-09-25,2744.6
2017-09-26,2776.55
2017-09-27,2755.45
2017-09-28,2744.25
2017-09-29,2740.2
2017-10-03,2735.9
2017-10-04,2724.5
2017-10-05,2725.0
2017-10-06,2713.25
2017-10-09,2741.9
2017-10-10,2750.85
2017-10-11,2749.25
2017-10-12,2756.0
2017-10-13,2753.1
2017-10-16,2763.4
2017-10-17,2759.85
2017-10-18,2739.0
2017-10-19,2744.55
2017-10-23,2720.5
2017-10-24,2722.0
2017-10-25,2708.0
2017-10-26,2704.1
2017-10-27,2698.8
2017-10-30,2691.85
2017-10-31,2696.95
2017-11-01,2698.4
2017-11-02,2692.0
2017-11-03,2688.8
2017-11-06,2687.55
2017-11-07,2706.3
2017-11-08,2700.65
2017-11-09,2716.6
2017-11-10,2715.5
2017-11-13,2719.9
2017-11-14,2709.55
2017-11-15,2729.55
2017-11-16,2708.25
2017-11-17,2711.5
2017-11-20,2732.05
2017-11-21,2704.6
2017-11-22,2711.05
2017-11-23,2719.5
2017-11-24,2711.2
2017-11-27,2715.0
2017-11-28,2707.5
2017-11-29,2707.45
2017-11-30,2693.6
2017-12-01,2681.8
2017-12-04,2673.95
2017-12-05,2680.0
2017-12-06,2669.45
2017-12-07,2654.45
2017-12-08,2622.7
2017-12-11,2635.75
2017-12-12,2615.9
2017-12-13,2604.95
2017-12-14,2635.4
2017-12-15,2627.35
2017-12-18,2628.0
2017-12-19,2641.5
2017-12-20,2630.3
2017-12-21,2633.7
2017-12-22,2641.4
2017-12-26,2668.65
2017-12-27,2675.1
2017-12-28,2723.75
2017-12-29,2690.5
