Date,M&M
2017-10-26,1372.95
2017-10-27,1387.7
2017-10-30,1374.75
2017-10-31,1344.8
2017-11-01,1350.75
2017-11-02,1335.35
2017-11-03,1330.75
2017-11-06,1366.15
2017-11-07,1353.75
2017-11-08,1367.0
2017-11-09,1361.3
2017-11-10,1392.95
2017-11-13,1411.2
2017-11-14,1429.6
2017-11-15,1415.25
2017-11-16,1413.95
2017-11-17,1416.75
2017-11-20,1408.0
2017-11-21,1416.0
2017-11-22,1429.5
2017-11-23,1418.65
2017-11-24,1434.1
2017-11-27,1431.0
2017-11-28,1435.0
2017-11-29,1433.4
2017-11-30,1406.55
2017-12-01,1409.4
2017-12-04,1401.0
2017-12-05,1388.2
2017-12-06,1367.45
2017-12-07,1379.55
2017-12-08,1388.15
2017-12-11,1418.25
2017-12-12,1419.15
2017-12-13,1412.5
2017-12-14,1431.6
2017-12-15,1483.4
2017-12-18,1521.45
2017-12-19,1556.3
2017-12-20,1541.75
2017-12-21,742.2
2017-12-22,746.2
2017-12-26,741.55
2017-12-27,746.75
2017-12-28,749.95
2017-12-29,751.1
