Date,HDFCBANK
2017-11-21,1846.25
2017-11-22,1855.25
2017-11-23,1842.85
2017-11-24,1851.4
2017-11-27,1857.55
2017-11-28,1865.35
2017-11-29,1873.3
2017-11-30,1853.7
2017-12-01,1848.2
2017-12-04,1834.1
2017-12-05,1820.45
2017-12-06,1803.3
2017-12-07,1809.65
2017-12-08,1840.4
2017-12-11,1846.4
2017-12-12,1819.9
2017-12-13,1821.35
2017-12-14,1838.05
2017-12-15,1873.45
2017-12-18,1878.95
2017-12-19,1884.5
2017-12-20,1868.15
2017-12-21,1868.3
2017-12-22,1876.65
2017-12-26,1868.35
2017-12-27,1856.75
2017-12-28,1878.05
2017-12-29,1872.4
