Date,KOTAKGOLD
2017-12-05,255.6
2017-12-06,254.05
2017-12-07,254.1
2017-12-08,251.1
2017-12-11,251.3
2017-12-12,251.0
2017-12-13,250.9
2017-12-14,252.6
2017-12-15,250.8
2017-12-18,250.3
2017-12-19,250.95
2017-12-20,252.15
2017-12-21,252.6
2017-12-22,252.35
2017-12-26,253.95
2017-12-27,256.05
2017-12-28,257.65
2017-12-29,257.5
