Date,AJANTPHARM
2017-10-24,1157.8
2017-10-25,1136.65
2017-10-26,1170.75
2017-10-27,1195.2
2017-10-30,1235.4
2017-10-31,1220.05
2017-11-01,1209.1
2017-11-02,1252.35
2017-11-03,1242.6
2017-11-06,1237.3
2017-11-07,1192.2
2017-11-08,1188.25
2017-11-09,1210.9
2017-11-10,1205.2
2017-11-13,1208.9
2017-11-14,1237.65
2017-11-15,1236.85
2017-11-16,1229.45
2017-11-17,1273.4
2017-11-20,1335.2
2017-11-21,1344.9
2017-11-22,1348.35
2017-11-23,1327.15
2017-11-24,1329.2
2017-11-27,1365.7
2017-11-28,1391.8
2017-11-29,1389.85
2017-11-30,1370.1
2017-12-01,1338.95
2017-12-04,1339.5
2017-12-05,1338.2
2017-12-06,1277.65
2017-12-07,1322.25
2017-12-08,1445.8
2017-12-11,1442.55
2017-12-12,1462.55
2017-12-13,1419.8
2017-12-14,1446.7
2017-12-15,1433.25
2017-12-18,1440.25
2017-12-19,1466.0
2017-12-20,1466.1
2017-12-21,1503.55
2017-12-22,1481.05
2017-12-26,1471.25
2017-12-27,1482.4
2017-12-28,1470.6
2017-12-29,1491.45
