Date,KKCL
2017-10-16,1903.35
2017-10-17,1865.25
2017-10-18,1895.05
2017-10-19,1921.85
2017-10-23,1936.4
2017-10-24,1916.6
2017-10-25,1888.05
2017-10-26,1911.3
2017-10-27,1924.85
2017-10-30,1914.55
2017-10-31,1846.95
2017-11-01,1883.0
2017-11-02,1892.65
2017-11-03,1875.45
2017-11-06,1891.9
2017-11-07,1862.6
2017-11-08,1897.0
2017-11-09,1901.8
2017-11-10,1875.0
2017-11-13,1872.95
2017-11-14,1849.9
2017-11-15,1840.0
2017-11-16,1836.0
2017-11-17,1840.0
2017-11-20,1844.25
2017-11-21,1876.95
2017-11-22,1857.85
2017-11-23,1874.45
2017-11-24,1881.4
2017-11-27,1896.7
2017-11-28,1877.0
2017-11-29,1921.5
2017-11-30,1898.2
2017-12-01,1869.5
2017-12-04,1885.15
2017-12-05,1887.0
2017-12-06,1851.55
2017-12-07,1897.25
2017-12-08,1902.5
2017-12-11,1907.0
2017-12-12,1863.45
2017-12-13,1877.55
2017-12-14,1879.95
2017-12-15,1890.55
2017-12-19,1861.0
2017-12-20,1874.0
2017-12-21,1866.0
2017-12-22,1855.1
2017-12-26,1876.5
2017-12-27,1898.0
2017-12-28,1874.95
2017-12-29,1899.0
