Date,DPL
2013-10-14,84.1
2013-10-15,84.0
2013-10-17,96.5
2013-10-18,91.85
2013-10-21,94.85
2013-10-22,91.55
2013-10-23,89.8
2013-10-24,89.1
2013-10-25,88.1
2013-10-28,87.1
2013-10-29,85.75
2013-10-30,87.4
2013-10-31,90.95
2013-11-01,94.15
2013-11-03,96.2
2013-11-05,96.25
2013-11-06,97.1
2013-11-07,96.0
2013-11-08,95.15
2013-11-11,94.25
2013-11-12,95.1
2013-11-13,94.05
2013-11-14,97.3
2013-11-18,98.8
2013-11-19,101.75
2013-11-20,100.55
2013-11-21,98.75
2013-11-22,99.0
2013-11-25,101.05
2013-11-26,100.45
2013-11-27,102.8
2013-11-28,101.95
2013-11-29,104.95
2013-12-02,107.65
2013-12-03,110.2
2013-12-04,113.25
2013-12-05,111.65
2013-12-06,110.75
2013-12-09,111.05
2013-12-10,107.8
2013-12-11,108.95
2013-12-12,108.0
2013-12-13,107.2
2013-12-16,110.4
2013-12-17,109.3
2013-12-18,108.0
2013-12-19,108.5
2013-12-20,108.35
2013-12-23,113.4
2013-12-24,117.95
2013-12-26,120.0
2013-12-27,119.95
2013-12-30,116.75
2013-12-31,116.95
2014-01-01,116.0
2014-01-02,115.45
2014-01-03,116.65
2014-01-06,115.85
2014-01-07,115.1
2014-01-08,114.55
2014-01-09,114.35
2014-01-10,113.0
2014-01-13,111.8
2014-01-14,110.9
2014-01-15,109.3
2014-01-16,108.0
2014-01-17,105.2
2014-01-20,105.95
2014-01-21,106.1
2014-01-22,105.15
2014-01-23,105.5
2014-01-24,101.3
2014-01-27,102.3
2014-01-28,106.55
2014-01-29,106.05
2014-01-30,104.95
2014-01-31,102.0
2014-02-03,101.45
2014-02-04,101.45
2014-02-05,103.55
2014-02-06,102.0
2014-02-07,102.6
2014-02-10,105.3
2014-02-11,103.0
2014-02-12,103.05
2014-02-13,102.75
2014-02-14,104.3
2014-02-17,102.35
2014-02-18,102.0
2014-02-19,105.85
2014-02-20,104.5
2014-02-21,103.0
2014-02-24,104.05
2014-02-25,103.5
2014-02-26,104.05
2014-02-28,105.05
2014-03-03,104.0
2014-03-04,104.95
2014-03-05,114.15
2014-03-06,114.5
2014-03-07,110.05
2014-03-10,107.6
2014-03-11,107.75
2014-03-12,108.9
2014-03-13,110.05
2014-03-14,109.45
2014-03-18,110.45
2014-03-19,109.45
2014-03-20,109.65
2014-03-21,107.95
2014-03-22,113.55
2014-03-24,111.05
2014-03-25,111.5
2014-03-26,112.05
2014-03-27,112.6
2014-03-28,113.15
2014-03-31,112.85
2014-04-01,117.35
2014-04-02,119.2
2014-04-03,118.1
2014-04-04,117.15
2014-04-07,119.95
2014-04-09,124.3
2014-04-10,123.9
2014-04-11,121.75
2014-04-15,119.4
2014-04-16,123.3
2014-04-17,120.5
2014-04-21,121.05
2014-04-22,119.6
2014-04-23,120.9
2014-04-25,121.2
2014-04-28,121.45
2014-04-29,121.5
2014-04-30,116.55
2014-05-02,118.2
2014-05-05,117.9
2014-05-06,119.35
2014-05-07,117.0
2014-05-08,118.25
2014-05-09,117.6
2014-05-12,121.3
2014-05-13,118.75
2014-05-14,120.75
2014-05-15,117.95
2014-05-16,119.65
2014-05-19,132.1
2014-05-20,134.05
2014-05-21,141.5
2014-05-22,123.6
2014-05-23,130.1
2014-05-26,122.75
2014-05-27,122.35
2014-05-28,123.75
2014-05-29,121.65
2014-05-30,120.65
2014-06-02,126.6
2014-06-03,127.6
2014-06-04,133.0
2014-06-05,137.1
2014-06-06,137.95
2014-06-09,139.2
2014-06-10,146.6
2014-06-11,142.1
2014-06-12,139.5
2014-06-13,138.1
2014-06-16,139.35
2014-06-17,140.35
2014-06-18,140.8
2014-06-19,139.8
2014-06-20,136.6
2014-06-23,135.3
2014-06-24,140.4
2014-06-25,139.05
2014-06-26,139.25
2014-06-27,138.45
2014-06-30,140.6
2014-07-01,144.85
2014-07-02,142.05
2014-07-03,141.3
2014-07-04,140.05
2014-07-07,140.45
2014-07-08,137.55
2014-07-09,135.75
2014-07-10,138.6
2014-07-11,134.0
2014-07-14,134.15
2014-07-15,135.85
2014-07-16,140.25
2014-07-17,140.65
2014-07-18,139.05
2014-07-21,143.35
2014-07-22,149.45
2014-07-23,159.0
2014-07-24,154.9
2014-07-25,151.3
2014-07-28,151.15
2014-07-30,145.1
2014-07-31,141.4
2014-08-01,140.75
2014-08-04,146.15
2014-08-05,144.9
2014-08-06,144.55
2014-08-07,141.35
2014-08-08,138.35
2014-08-11,140.65
2014-08-12,140.4
2014-08-13,134.65
2014-08-14,133.15
2014-08-18,134.8
2014-08-19,135.6
2014-08-20,136.45
2014-08-21,145.2
2014-08-22,141.2
2014-08-25,139.0
2014-08-26,133.9
2014-08-27,133.85
2014-08-28,130.25
2014-09-01,135.65
2014-09-02,132.95
2014-09-03,132.15
2014-09-04,133.0
2014-09-05,139.5
2014-09-08,150.7
2014-09-09,169.8
2014-09-10,183.65
2014-09-11,178.15
2014-09-12,170.95
2014-09-15,173.35
2014-09-16,153.35
2014-09-17,162.3
2014-10-07,101.4
2014-10-08,98.6
2014-10-09,103.35
2014-10-10,100.5
2014-10-13,99.0
2014-10-14,98.25
2014-10-16,92.15
2014-10-17,89.45
2014-10-20,89.6
2014-10-21,89.0
2014-10-22,89.65
2014-10-23,92.5
2014-10-27,91.5
2014-10-28,92.65
2014-10-29,94.15
2014-10-30,93.95
2014-10-31,93.7
2014-11-03,95.15
2014-11-05,94.75
2014-11-07,89.35
2014-11-10,89.95
2014-11-11,87.9
2014-11-12,89.85
2014-11-13,88.15
2014-11-14,89.7
2014-11-17,87.8
2014-11-18,86.75
2014-11-19,86.25
2014-11-20,86.75
2014-11-21,87.05
2014-11-24,90.1
2014-11-25,86.8
2014-11-26,87.4
2014-11-27,87.15
2014-11-28,87.25
2014-12-01,87.0
2014-12-02,86.95
2014-12-03,86.5
2014-12-04,86.3
2014-12-05,86.15
2014-12-08,85.7
2014-12-09,82.35
2014-12-10,82.25
2014-12-11,81.55
2014-12-12,82.05
2014-12-15,79.3
2014-12-16,71.05
2014-12-17,68.85
2014-12-18,73.75
2014-12-19,74.65
2014-12-22,77.8
2014-12-23,77.0
2014-12-24,76.6
2014-12-26,75.4
2014-12-29,76.4
2014-12-30,76.4
2014-12-31,76.75
2015-01-01,75.85
2015-01-02,75.85
2015-01-05,77.25
2015-01-06,74.7
2015-01-07,74.65
2015-01-08,76.05
2015-01-09,87.6
2015-01-12,84.55
2015-01-13,87.45
2015-01-14,85.8
2015-01-15,83.2
2015-01-16,80.05
2015-01-19,80.1
2015-01-20,79.95
2015-01-21,78.0
2015-01-22,75.15
2015-01-23,74.45
2015-01-27,73.7
2015-01-28,70.65
2015-01-29,68.8
2015-01-30,68.2
2015-02-02,67.3
2015-02-03,68.45
2015-02-04,64.55
2015-02-04,221.9
2015-02-05,221.55
2015-02-05,64.25
2015-02-06,62.3
2015-02-06,209.5
2015-02-09,61.4
2015-02-09,251.4
2015-02-10,62.8
2015-02-10,256.45
2015-02-11,261.25
2015-02-11,61.6
2015-02-12,272.55
2015-02-12,61.55
2015-02-13,61.5
2015-02-13,267.45
2015-02-16,266.6
2015-02-16,58.05
2015-02-18,57.4
2015-02-18,259.95
2015-02-19,58.4
2015-02-19,256.6
2015-02-20,254.35
2015-02-20,58.3
2015-02-23,253.1
2015-02-23,57.75
2015-02-24,54.9
2015-02-24,250.15
2015-02-26,244.55
2015-02-26,52.75
2015-02-27,58.15
2015-02-27,251.95
2015-02-28,248.2
2015-02-28,56.5
2015-03-02,57.5
2015-03-02,236.4
2015-03-03,57.65
2015-03-03,231.1
2015-03-04,230.35
2015-03-04,57.0
2015-03-05,56.2
2015-03-05,233.05
2015-03-09,235.15
2015-03-09,55.9
2015-03-10,241.05
2015-03-10,55.15
2015-03-11,55.1
2015-03-11,235.05
2015-03-12,54.25
2015-03-12,235.35
2015-03-13,53.95
2015-03-13,230.6
2015-03-16,53.05
2015-03-16,223.95
2015-03-17,53.55
2015-03-17,224.85
2015-03-18,222.5
2015-03-18,51.3
2015-03-19,224.95
2015-03-19,51.3
2015-03-20,50.0
2015-03-20,228.8
2015-03-23,220.5
2015-03-23,50.25
2015-03-24,49.1
2015-03-24,216.95
2015-03-25,210.45
2015-03-25,45.9
2015-03-26,44.35
2015-03-26,204.25
2015-03-27,43.6
2015-03-27,195.2
2015-03-30,47.25
2015-03-30,202.35
2015-03-31,210.7
2015-03-31,46.85
2015-04-01,45.45
2015-04-01,219.05
2015-04-06,54.5
2015-04-06,225.0
2015-04-07,228.65
2015-04-07,60.1
2015-04-08,221.7
2015-04-08,57.85
2015-04-09,57.15
2015-04-09,227.4
2015-04-10,225.45
2015-04-10,57.7
2015-04-13,58.15
2015-04-13,222.2
2015-04-15,57.85
2015-04-15,222.6
2015-04-16,217.7
2015-04-16,55.6
2015-04-17,220.05
2015-04-17,56.55
2015-04-20,211.0
2015-04-20,55.45
2015-04-21,55.85
2015-04-21,213.65
2015-04-22,207.9
2015-04-22,55.0
2015-04-23,210.0
2015-04-23,55.55
2015-04-24,205.1
2015-04-24,54.25
2015-04-27,50.0
2015-04-27,208.5
2015-04-28,50.3
2015-04-28,217.1
2015-04-29,50.2
2015-04-29,215.9
2015-04-30,208.4
2015-04-30,49.5
2015-05-04,53.55
2015-05-04,216.75
2015-05-05,54.0
2015-05-05,211.55
2015-05-06,209.9
2015-05-06,53.6
2015-05-07,207.35
2015-05-07,50.45
2015-05-08,207.9
2015-05-08,49.1
2015-05-11,50.1
2015-05-11,219.25
2015-05-12,50.0
2015-05-12,209.4
2015-07-07,76.8
2015-07-07,229.7
2015-07-08,76.4
2015-07-08,225.65
2015-07-09,227.4
2015-07-09,79.15
2015-07-10,227.65
2015-07-10,79.45
2015-07-13,81.35
2015-07-13,231.6
2015-07-14,82.4
2015-07-14,230.25
2015-07-15,85.5
2015-07-15,234.5
2015-07-16,86.05
2015-07-16,238.1
2015-07-17,231.55
2015-07-17,86.35
2015-07-20,235.85
2015-07-20,87.2
2015-07-21,84.65
2015-07-21,237.85
2015-07-22,238.0
2015-07-22,87.1
2015-07-23,83.95
2015-07-23,246.75
2015-07-24,254.55
2015-07-24,80.5
2015-07-27,77.15
2015-07-27,253.4
2015-07-28,252.7
2015-07-28,76.95
2015-07-29,75.55
2015-07-29,247.4
2015-07-30,255.15
2015-07-30,79.15
2015-07-31,78.55
2015-07-31,264.45
2015-08-03,83.35
2015-08-03,252.95
2015-08-04,94.0
2015-08-04,250.0
2015-08-05,250.95
2015-08-05,98.3
2015-08-06,246.3
2015-08-06,100.0
2015-08-07,110.15
2015-08-07,248.2
2015-08-10,103.05
2015-08-10,249.9
2015-08-11,246.25
2015-08-11,99.4
2015-08-12,240.8
2015-08-12,93.6
2015-08-13,86.8
2015-08-13,241.55
2015-08-14,92.95
2015-08-14,244.85
2015-08-17,238.95
2015-08-17,93.0
2015-08-18,93.95
2015-08-18,246.45
2015-08-19,242.9
2015-08-19,97.85
2015-08-20,94.65
2015-08-20,239.2
2015-08-21,93.45
2015-08-21,232.8
2015-08-24,212.4
2015-08-24,79.45
2015-08-25,216.45
2015-08-25,80.35
2015-08-26,80.05
2015-08-26,211.5
2015-08-27,83.9
2015-08-27,218.95
2015-08-28,220.4
2015-08-28,81.65
2015-08-31,83.75
2015-08-31,217.4
2015-09-01,213.1
2015-09-01,80.0
2015-09-02,216.25
2015-09-02,79.25
2015-09-03,219.6
2015-09-03,81.65
2015-09-04,78.1
2015-09-04,213.0
2015-09-07,212.0
2015-09-07,76.0
2015-09-08,210.65
2015-09-08,76.25
2015-09-09,81.25
2015-09-09,214.5
2015-09-10,212.05
2015-09-10,81.25
2015-09-11,81.6
2015-09-11,211.95
2015-09-14,86.65
2015-09-14,215.9
2015-11-16,253.45
2015-11-16,78.0
2015-11-17,266.35
2015-11-17,77.25
2015-11-18,76.2
2015-11-18,274.05
2015-11-19,76.3
2015-11-19,273.75
2015-11-20,274.65
2015-11-20,77.7
2015-11-23,273.5
2015-11-23,76.65
2015-11-24,266.3
2015-11-24,79.2
2015-11-26,80.65
2015-11-26,269.85
2015-11-27,270.6
2015-11-27,79.65
2015-11-30,82.25
2015-11-30,274.95
2015-12-01,83.8
2015-12-01,274.75
2015-12-02,274.0
2015-12-02,83.65
2015-12-03,83.8
2015-12-03,273.2
2015-12-04,83.75
2015-12-04,273.4
2015-12-07,83.05
2015-12-07,273.1
2015-12-08,81.45
2015-12-08,300.1
2015-12-09,77.65
2015-12-09,284.1
2015-12-10,78.5
2015-12-10,291.95
2015-12-11,288.1
2015-12-11,77.65
2015-12-14,79.5
2015-12-14,302.5
2015-12-15,79.5
2015-12-15,300.6
2015-12-16,327.9
2015-12-16,72.95
2015-12-17,75.6
2015-12-17,340.6
2015-12-18,75.95
2015-12-18,338.6
2015-12-21,78.6
2015-12-21,329.8
2015-12-22,82.1
2015-12-22,329.35
2015-12-23,331.65
2015-12-23,82.15
2015-12-24,82.1
2015-12-24,332.75
2015-12-28,83.0
2015-12-28,328.0
2015-12-29,80.8
2015-12-29,318.6
2015-12-30,81.1
2015-12-30,319.75
2015-12-31,82.4
2015-12-31,318.3
2016-01-01,328.45
2016-01-01,82.0
2016-01-04,82.35
2016-01-04,319.65
2016-01-05,84.05
2016-01-05,319.4
2016-01-06,317.6
2016-01-06,90.7
2016-01-07,308.9
2016-01-07,91.65
2016-01-08,91.65
2016-01-08,300.0
2016-01-11,91.65
2016-01-11,299.5
2016-01-12,91.5
2016-01-12,300.9
2016-01-13,89.1
2016-01-13,295.1
2016-01-14,87.3
2016-01-14,289.2
2016-01-15,286.85
2016-01-15,83.1
2016-01-18,259.4
2016-01-18,79.5
2016-01-19,80.9
2016-01-19,276.6
2016-01-20,78.5
2016-01-20,269.1
2016-01-21,261.85
2016-01-21,79.25
2016-01-22,78.5
2016-01-22,265.95
2016-01-25,77.45
2016-01-25,263.15
2016-01-27,74.8
2016-01-27,248.55
2016-03-28,241.8
2016-03-28,74.55
2016-03-29,244.0
2016-03-29,74.65
2016-03-30,74.8
2016-03-30,244.1
2016-03-31,244.3
2016-03-31,74.75
2016-04-01,75.0
2016-04-01,244.8
2016-04-04,75.0
2016-04-04,245.75
2016-04-05,243.05
2016-04-05,74.95
2016-04-06,75.15
2016-04-06,245.05
2016-04-07,249.0
2016-04-07,75.55
2016-04-08,78.4
2016-04-08,249.5
2016-04-11,244.9
2016-04-11,83.15
2016-04-12,82.8
2016-04-12,244.75
2016-04-13,244.9
2016-04-13,83.25
2016-04-18,82.7
2016-04-18,258.5
2016-04-20,86.2
2016-04-20,300.25
2016-04-21,300.0
2016-04-21,85.7
2016-04-22,310.5
2016-04-22,87.0
2016-04-25,87.4
2016-04-25,299.15
2016-04-26,300.85
2016-04-26,87.05
2016-04-27,309.8
2016-04-27,86.9
2016-04-28,85.1
2016-04-28,301.7
2016-04-29,85.5
2016-04-29,298.1
2016-05-02,295.15
2016-05-02,84.9
2016-05-03,83.5
2016-05-03,291.85
2016-05-04,82.45
2016-05-04,287.65
2016-05-05,289.55
2016-05-05,82.5
2016-05-06,276.9
2016-05-06,82.8
2016-05-09,82.95
2016-05-09,278.75
2016-05-10,279.8
2016-05-10,83.8
2016-05-11,279.8
2016-05-11,83.1
2016-05-12,83.5
2016-05-12,292.7
2016-05-13,83.2
2016-05-13,288.4
2016-05-16,281.05
2016-05-16,82.45
2016-05-17,81.9
2016-05-17,282.85
2016-05-18,288.2
2016-05-18,82.2
2016-05-19,287.7
2016-05-19,81.85
2016-05-20,82.45
2016-05-20,296.35
2016-05-23,83.7
2016-05-23,287.1
2016-05-24,78.7
2016-05-24,285.1
2016-05-25,284.9
2016-05-25,79.45
2016-05-26,281.1
2016-05-26,81.6
2016-05-27,80.7
2016-05-27,282.15
2016-05-30,81.2
2016-05-30,280.0
2016-05-31,279.9
2016-05-31,81.2
2016-06-01,82.25
2016-06-01,272.8
2016-06-02,269.5
2016-06-02,81.15
2016-06-03,271.4
2016-06-03,80.95
2016-06-06,267.2
2016-06-06,82.8
2016-06-07,82.4
2016-06-07,267.45
2016-06-08,273.1
2016-06-08,82.85
2016-08-03,302.0
2016-08-03,82.75
2016-08-04,294.85
2016-08-04,81.65
2016-08-05,82.45
2016-08-05,294.2
2016-08-08,293.25
2016-08-08,82.55
2016-08-09,80.45
2016-08-09,288.4
2016-08-10,76.8
2016-08-10,283.75
2016-08-11,289.8
2016-08-11,76.6
2016-08-12,71.45
2016-08-12,282.15
2016-08-16,272.4
2016-08-16,70.35
2016-08-17,278.1
2016-08-17,75.45
2016-08-18,75.75
2016-08-18,285.95
2016-08-19,75.05
2016-08-19,281.1
2016-08-22,72.9
2016-08-22,276.9
2016-08-23,286.35
2016-08-23,74.95
2016-08-24,75.25
2016-08-24,286.3
2016-08-25,74.15
2016-08-25,279.2
2016-08-26,274.35
2016-08-26,73.8
2016-08-29,277.0
2016-08-29,73.7
2016-08-30,277.7
2016-08-30,75.15
2016-08-31,76.5
2016-08-31,275.9
2016-09-01,272.6
2016-09-01,76.0
2016-09-02,273.05
2016-09-02,75.35
2016-09-06,76.0
2016-09-06,270.6
2016-09-07,272.3
2016-09-07,76.45
2016-09-08,269.0
2016-09-08,76.4
2016-09-09,269.6
2016-09-09,76.8
2016-09-12,269.0
2016-09-12,75.0
2016-09-14,269.05
2016-09-14,77.8
2016-09-15,273.25
2016-09-15,78.55
2016-09-16,77.1
2016-09-16,278.45
2016-09-19,271.6
2016-09-19,77.85
2016-09-20,271.95
2016-09-20,75.95
2016-09-21,75.95
2016-09-21,270.05
2016-09-22,270.1
2016-09-22,77.6
2016-09-23,275.15
2016-09-23,77.05
2016-09-26,75.7
2016-09-26,272.05
2016-09-27,270.9
2016-09-27,75.15
2016-09-28,76.1
2016-09-28,278.3
2016-09-29,269.0
2016-09-29,72.85
2016-09-30,284.25
2016-09-30,74.7
2016-10-03,79.2
2016-10-03,286.0
2016-10-04,78.5
2016-10-04,291.7
2016-10-05,79.2
2016-10-05,297.9
2016-10-06,79.9
2016-10-06,302.2
2016-10-07,82.7
2016-10-07,300.6
2016-10-10,84.25
2016-10-10,298.3
2016-10-13,295.85
2016-10-13,81.7
2016-10-14,297.5
2016-10-14,81.85
2016-10-17,287.55
2016-10-17,81.45
2016-10-18,287.45
2016-10-18,82.0
2016-12-12,77.45
2016-12-12,281.2
2016-12-13,74.95
2016-12-13,285.25
2016-12-14,74.25
2016-12-14,284.2
2016-12-15,288.65
2016-12-15,73.95
2016-12-16,285.15
2016-12-16,73.7
2016-12-19,73.6
2016-12-19,294.75
2016-12-20,294.75
2016-12-20,73.3
2016-12-21,75.4
2016-12-21,292.45
2016-12-22,281.7
2016-12-22,74.85
2016-12-23,74.65
2016-12-23,285.05
2016-12-26,74.4
2016-12-26,286.2
2016-12-27,74.75
2016-12-27,284.5
2016-12-28,75.85
2016-12-28,293.35
2016-12-29,298.4
2016-12-29,75.6
2016-12-30,75.15
2016-12-30,297.7
2017-01-02,297.8
2017-01-02,76.2
2017-01-03,297.0
2017-01-03,76.25
2017-01-04,77.05
2017-01-04,300.15
2017-01-05,302.95
2017-01-05,77.45
2017-01-06,304.15
2017-01-06,77.45
2017-01-09,78.15
2017-01-09,306.4
2017-01-10,78.35
2017-01-10,308.05
2017-01-11,308.0
2017-01-11,79.25
2017-01-12,305.6
2017-01-12,80.75
2017-01-13,81.3
2017-01-13,312.3
2017-01-16,81.8
2017-01-16,317.2
2017-01-17,316.4
2017-01-17,80.35
2017-01-18,81.1
2017-01-18,315.95
2017-01-19,310.05
2017-01-19,79.9
2017-01-20,313.8
2017-01-20,78.9
2017-01-23,312.35
2017-01-23,79.65
2017-01-24,314.8
2017-01-24,79.9
2017-01-25,307.75
2017-01-25,79.8
2017-01-27,79.1
2017-01-27,301.15
2017-01-30,306.4
2017-01-30,79.9
2017-01-31,80.0
2017-01-31,300.0
2017-02-01,79.7
2017-02-01,296.25
2017-02-02,299.95
2017-02-02,79.75
2017-02-03,306.1
2017-02-03,79.95
2017-02-06,305.85
2017-02-06,81.75
2017-02-07,79.65
2017-02-07,302.3
2017-02-08,296.85
2017-02-08,75.0
2017-02-09,76.6
2017-02-09,294.35
2017-02-10,76.4
2017-02-10,292.3
2017-02-13,76.4
2017-02-13,292.65
2017-02-14,75.7
2017-02-14,289.9
2017-02-15,74.85
2017-02-15,286.3
2017-02-16,291.2
2017-02-16,74.8
2017-02-17,74.5
2017-02-17,291.9
2017-02-20,75.35
2017-02-20,295.5
2017-04-24,93.25
2017-04-24,324.8
2017-04-25,91.4
2017-04-25,321.95
2017-04-26,321.8
2017-04-26,91.2
2017-04-27,324.2
2017-04-27,91.15
2017-04-28,329.5
2017-04-28,92.8
2017-05-02,93.65
2017-05-02,329.75
2017-05-03,321.15
2017-05-03,92.2
2017-05-04,91.95
2017-05-04,324.3
2017-05-05,90.3
2017-05-05,314.4
2017-05-08,90.15
2017-05-08,313.2
2017-05-09,91.65
2017-05-09,310.05
2017-05-10,90.85
2017-05-10,309.15
2017-05-11,90.2
2017-05-11,308.15
2017-05-12,306.4
2017-05-12,88.65
2017-05-15,310.8
2017-05-15,93.0
2017-05-16,309.55
2017-05-16,97.15
2017-05-17,101.9
2017-05-17,307.85
2017-05-18,306.3
2017-05-18,97.65
2017-05-19,303.35
2017-05-19,96.6
2017-05-22,303.2
2017-05-22,95.95
2017-05-23,83.2
2017-05-23,291.65
2017-05-24,77.35
2017-05-24,286.05
2017-05-25,292.65
2017-05-25,80.4
2017-05-26,78.9
2017-05-26,292.25
2017-05-29,78.2
2017-05-29,288.55
2017-05-30,78.7
2017-05-30,294.3
2017-05-31,291.5
2017-05-31,80.4
2017-06-01,79.8
2017-06-01,291.3
2017-06-02,80.55
2017-06-02,293.0
2017-06-05,80.6
2017-06-05,293.4
2017-06-06,79.75
2017-06-06,295.15
2017-06-07,298.5
2017-06-07,80.25
2017-06-08,80.3
2017-06-08,300.1
2017-06-09,303.65
2017-06-09,80.75
2017-06-12,80.55
2017-06-12,303.25
2017-06-13,83.6
2017-06-13,303.85
2017-06-14,89.8
2017-06-14,317.4
2017-06-15,89.5
2017-06-15,313.7
2017-06-16,86.7
2017-06-16,308.8
2017-06-19,308.95
2017-06-19,85.1
2017-06-20,309.7
2017-06-20,85.65
2017-06-21,304.05
2017-06-21,86.7
2017-06-22,86.3
2017-06-22,306.55
2017-06-23,298.7
2017-06-23,84.4
2017-06-27,81.5
2017-06-27,296.5
2017-06-28,82.6
2017-06-28,301.8
2017-06-29,81.95
2017-06-29,301.8
2017-06-30,301.8
2017-06-30,81.15
2017-07-03,305.05
2017-07-03,81.4
2017-07-04,81.35
2017-07-04,305.0
2017-08-31,279.3
2017-08-31,85.9
2017-09-01,86.0
2017-09-01,278.1
2017-09-04,86.2
2017-09-04,276.15
2017-09-05,92.3
2017-09-05,276.1
2017-09-06,276.15
2017-09-06,92.25
2017-09-07,91.95
2017-09-07,279.7
2017-09-08,104.45
2017-09-08,273.95
2017-09-11,102.9
2017-09-11,272.65
2017-09-12,99.95
2017-09-12,273.15
2017-09-13,270.3
2017-09-13,100.5
2017-09-14,272.05
2017-09-15,270.85
2017-09-18,273.0
2017-09-19,272.5
2017-09-20,274.85
2017-09-21,269.45
2017-09-22,265.95
2017-09-25,265.6
2017-09-26,263.2
2017-09-27,261.95
2017-09-28,265.15
2017-09-29,264.35
2017-10-03,263.45
2017-10-04,269.05
2017-10-05,272.15
2017-10-06,268.95
