Date,TORNTPHARM
2017-11-13,1218.45
2017-11-14,1251.1
2017-11-15,1253.9
2017-11-16,1272.3
2017-11-17,1263.05
2017-11-20,1249.75
2017-11-21,1274.2
2017-11-22,1276.1
2017-11-23,1277.8
2017-11-24,1279.85
2017-11-27,1283.2
2017-11-28,1279.75
2017-11-29,1280.35
2017-11-30,1286.15
2017-12-01,1277.7
2017-12-04,1295.35
2017-12-05,1285.05
2017-12-06,1303.45
2017-12-07,1327.9
2017-12-08,1323.75
2017-12-11,1334.4
2017-12-12,1336.8
2017-12-13,1331.35
2017-12-14,1323.25
2017-12-15,1344.85
2017-12-18,1359.2
2017-12-19,1360.4
2017-12-20,1363.15
2017-12-21,1359.6
2017-12-22,1365.95
2017-12-26,1385.4
2017-12-27,1393.15
2017-12-28,1396.1
2017-12-29,1418.55
