Date,MARUTI
2017-09-18,8157.85
2017-09-19,8131.7
2017-09-20,8120.15
2017-09-21,8144.95
2017-09-22,8068.2
2017-09-25,7964.95
2017-09-26,7889.9
2017-09-27,7739.95
2017-09-28,7897.35
2017-09-29,7978.2
2017-10-03,7888.3
2017-10-04,7847.2
2017-10-05,7831.05
2017-10-06,7903.2
2017-10-09,7896.7
2017-10-10,7893.7
2017-10-11,7825.15
2017-10-12,7904.25
2017-10-13,7874.15
2017-10-16,7842.0
2017-10-17,7838.9
2017-10-18,7784.05
2017-10-19,7731.1
2017-10-23,7818.5
2017-10-24,7875.0
2017-10-25,7870.2
2017-10-26,8068.05
2017-10-27,8114.45
2017-10-30,8195.25
2017-10-31,8211.25
2017-11-01,8238.4
2017-11-02,8225.8
2017-11-03,8219.4
2017-11-06,8310.2
2017-11-07,8220.3
2017-11-08,8232.0
2017-11-09,8204.8
2017-11-10,8183.5
2017-11-13,8109.2
2017-11-14,8122.95
2017-11-15,8127.25
2017-11-16,8163.7
2017-11-17,8348.35
2017-11-20,8425.65
2017-11-21,8424.8
2017-11-22,8513.15
2017-11-23,8463.4
2017-11-24,8487.95
2017-11-27,8508.6
2017-11-28,8624.15
2017-11-29,8671.35
2017-11-30,8599.1
2017-12-01,8609.0
2017-12-04,8500.8
2017-12-05,8500.4
2017-12-06,8612.4
2017-12-07,8882.4
2017-12-08,9042.25
2017-12-11,9133.8
2017-12-12,9131.35
2017-12-13,9120.65
2017-12-14,9112.75
2017-12-15,9165.9
2017-12-18,9309.1
2017-12-19,9801.5
2017-12-20,9733.9
2017-12-21,9631.05
2017-12-22,9700.0
2017-12-26,9679.0
2017-12-27,9644.1
2017-12-28,9629.2
2017-12-29,9729.55
