Date,SYMPHONY
2017-11-01,1504.65
2017-11-02,1568.3
2017-11-03,1565.7
2017-11-06,1565.4
2017-11-07,1517.45
2017-11-08,1541.2
2017-11-09,1591.3
2017-11-10,1589.65
2017-11-13,1585.7
2017-11-14,1585.75
2017-11-15,1560.0
2017-11-16,1560.65
2017-11-17,1573.4
2017-11-20,1569.4
2017-11-21,1568.55
2017-11-22,1571.5
2017-11-23,1573.65
2017-11-24,1590.25
2017-11-27,1600.4
2017-11-28,1598.0
2017-11-29,1632.75
2017-11-30,1621.15
2017-12-01,1610.35
2017-12-04,1612.05
2017-12-05,1593.8
2017-12-06,1572.8
2017-12-07,1589.85
2017-12-08,1595.0
2017-12-11,1605.0
2017-12-12,1600.25
2017-12-13,1589.8
2017-12-14,1587.55
2017-12-15,1656.3
2017-12-18,1751.7
2017-12-19,1798.55
2017-12-20,1808.2
2017-12-21,1793.65
2017-12-22,1783.0
2017-12-26,1750.5
2017-12-27,1719.85
2017-12-28,1709.0
2017-12-29,1746.75
