Date,MRF
2017-09-18,64916.05
2017-09-19,64087.1
2017-09-20,64092.1
2017-09-21,63294.7
2017-09-22,62938.15
2017-09-25,62721.85
2017-09-26,62754.1
2017-09-27,61746.6
2017-09-28,61866.4
2017-09-29,63005.3
2017-10-03,63404.4
2017-10-04,63029.8
2017-10-05,63141.5
2017-10-06,64422.7
2017-10-09,64835.5
2017-10-10,64705.2
2017-10-11,63437.4
2017-10-12,63885.55
2017-10-13,63670.25
2017-10-16,63636.4
2017-10-17,63777.05
2017-10-18,63670.35
2017-10-19,63522.5
2017-10-23,63490.6
2017-10-24,63064.45
2017-10-25,63089.15
2017-10-26,63156.15
2017-10-27,64771.1
2017-10-30,66779.15
2017-10-31,66422.45
2017-11-01,66002.5
2017-11-02,65726.85
2017-11-03,66483.4
2017-11-06,67399.4
2017-11-07,65712.6
2017-11-08,65162.45
2017-11-09,64994.15
2017-11-10,67359.05
2017-11-13,68320.9
2017-11-14,67643.45
2017-11-15,68392.3
2017-11-16,69730.8
2017-11-17,69437.35
2017-11-20,68718.95
2017-11-21,69830.5
2017-11-22,69692.85
2017-11-23,69189.6
2017-11-24,69405.45
2017-11-27,70215.15
2017-11-28,69597.35
2017-11-29,69275.15
2017-11-30,68583.5
2017-12-01,66169.15
2017-12-04,66333.1
2017-12-05,66842.75
2017-12-06,66871.05
2017-12-07,67063.25
2017-12-08,68226.15
2017-12-11,67863.45
2017-12-12,66407.4
2017-12-13,66072.6
2017-12-14,65952.8
2017-12-15,67703.6
2017-12-18,69184.6
2017-12-19,69389.7
2017-12-20,68913.8
2017-12-21,70860.55
2017-12-22,72817.8
2017-12-26,74062.0
2017-12-27,73080.05
2017-12-28,73497.95
2017-12-29,72357.05
