Date,MONSANTO
2017-10-19,2445.6
2017-10-23,2410.65
2017-10-24,2410.6
2017-10-25,2478.8
2017-10-26,2470.65
2017-10-27,2455.7
2017-10-30,2468.1
2017-10-31,2473.45
2017-11-01,2519.2
2017-11-02,2506.6
2017-11-03,2517.7
2017-11-06,2505.4
2017-11-07,2455.1
2017-11-08,2447.45
2017-11-09,2455.5
2017-11-10,2533.6
2017-11-13,2528.5
2017-11-14,2484.95
2017-11-15,2447.5
2017-11-16,2480.6
2017-11-17,2489.6
2017-11-20,2500.85
2017-11-21,2491.25
2017-11-22,2509.9
2017-11-23,2493.1
2017-11-24,2473.4
2017-11-27,2472.85
2017-11-28,2512.2
2017-11-29,2489.5
2017-11-30,2483.65
2017-12-01,2466.95
2017-12-04,2480.55
2017-12-05,2460.0
2017-12-06,2457.15
2017-12-07,2470.95
2017-12-08,2464.3
2017-12-11,2463.35
2017-12-12,2506.3
2017-12-13,2460.65
2017-12-14,2459.2
2017-12-15,2458.85
2017-12-18,2456.6
2017-12-19,2457.35
2017-12-20,2453.6
2017-12-21,2457.85
2017-12-22,2461.35
2017-12-26,2459.15
2017-12-27,2459.05
2017-12-28,2456.1
2017-12-29,2535.1
