Date,AKZOINDIA
2017-10-19,1824.05
2017-10-23,1832.5
2017-10-24,1839.5
2017-10-25,1852.75
2017-10-26,1825.75
2017-10-27,1840.9
2017-10-30,1893.95
2017-10-31,1913.3
2017-11-01,1902.6
2017-11-02,1924.35
2017-11-03,1860.7
2017-11-06,1841.35
2017-11-07,1818.4
2017-11-08,1818.1
2017-11-09,1817.55
2017-11-10,1781.05
2017-11-13,1787.55
2017-11-14,1780.25
2017-11-15,1762.1
2017-11-16,1765.35
2017-11-17,1789.0
2017-11-20,1774.35
2017-11-21,1797.0
2017-11-22,1782.3
2017-11-23,1819.95
2017-11-24,1821.0
2017-11-27,1819.4
2017-11-28,1789.75
2017-11-29,1801.0
2017-11-30,1787.85
2017-12-01,1781.85
2017-12-04,1791.9
2017-12-05,1781.1
2017-12-06,1775.7
2017-12-07,1763.9
2017-12-08,1786.05
2017-12-11,1794.35
2017-12-12,1816.6
2017-12-13,1808.25
2017-12-14,1786.8
2017-12-15,1842.45
2017-12-18,1826.7
2017-12-19,1821.5
2017-12-20,1823.35
2017-12-21,1795.4
2017-12-22,1804.0
2017-12-26,1790.25
2017-12-27,1803.15
2017-12-28,1807.75
2017-12-29,1834.4
