Date,ABBOTINDIA
2017-09-15,4157.5
2017-09-18,4076.05
2017-09-19,4172.75
2017-09-20,4225.85
2017-09-21,4252.25
2017-09-22,4252.9
2017-09-25,4188.6
2017-09-26,4171.85
2017-09-27,4135.2
2017-09-28,4136.35
2017-09-29,4231.05
2017-10-03,4181.75
2017-10-04,4183.55
2017-10-05,4151.1
2017-10-06,4161.95
2017-10-09,4107.25
2017-10-10,4143.6
2017-10-11,4213.2
2017-10-12,4216.2
2017-10-13,4250.15
2017-10-16,4304.7
2017-10-17,4229.05
2017-10-18,4169.9
2017-10-19,4234.8
2017-10-23,4149.75
2017-10-24,4237.55
2017-10-25,4206.1
2017-10-26,4308.65
2017-10-27,4300.7
2017-10-30,4248.55
2017-10-31,4231.2
2017-11-01,4350.8
2017-11-02,4325.2
2017-11-03,4335.1
2017-11-06,4379.8
2017-11-07,4523.65
2017-11-08,4495.8
2017-11-09,4478.3
2017-11-10,4511.2
2017-11-13,5048.05
2017-11-14,4974.6
2017-11-15,4981.7
2017-11-16,4866.0
2017-11-17,4948.2
2017-11-20,4944.85
2017-11-21,4990.85
2017-11-22,4956.35
2017-11-23,4858.7
2017-11-24,4977.5
2017-11-27,5046.9
2017-11-28,5049.35
2017-11-29,5078.5
2017-11-30,5274.25
2017-12-01,5274.55
2017-12-04,5513.95
2017-12-05,5545.95
2017-12-06,5517.25
2017-12-07,5591.15
2017-12-08,5643.2
2017-12-11,5559.65
2017-12-12,5449.45
2017-12-13,5513.5
2017-12-14,5438.6
2017-12-15,5436.85
2017-12-18,5402.05
2017-12-19,5411.65
2017-12-20,5544.25
2017-12-21,5567.2
2017-12-22,5538.0
2017-12-26,5431.2
2017-12-27,5445.5
2017-12-28,5494.8
2017-12-29,5524.95
