Date,PGHH
2017-09-18,8393.95
2017-09-19,8399.95
2017-09-20,8416.55
2017-09-21,8397.8
2017-09-22,8337.1
2017-09-25,8329.25
2017-09-26,8331.0
2017-09-27,8392.4
2017-09-28,8366.4
2017-09-29,8468.35
2017-10-03,8426.05
2017-10-04,8493.95
2017-10-05,8556.05
2017-10-06,8635.85
2017-10-09,8583.4
2017-10-10,8638.8
2017-10-11,8646.05
2017-10-12,8595.8
2017-10-13,8670.45
2017-10-16,8684.0
2017-10-17,8664.4
2017-10-18,8605.85
2017-10-19,8685.75
2017-10-23,8613.85
2017-10-24,8630.1
2017-10-25,8646.55
2017-10-26,8601.55
2017-10-27,8622.8
2017-10-30,8641.5
2017-10-31,8675.25
2017-11-01,8718.85
2017-11-02,8788.2
2017-11-03,8826.65
2017-11-06,8847.55
2017-11-07,8830.8
2017-11-08,8845.5
2017-11-09,8824.5
2017-11-10,8801.0
2017-11-13,8728.1
2017-11-14,8831.4
2017-11-15,8918.95
2017-11-16,8862.0
2017-11-17,9102.9
2017-11-20,9066.35
2017-11-21,9175.3
2017-11-22,9233.9
2017-11-23,9190.2
2017-11-24,9172.5
2017-11-27,9143.05
2017-11-28,9262.75
2017-11-29,9340.7
2017-11-30,9400.25
2017-12-01,9510.85
2017-12-04,9863.45
2017-12-05,9801.6
2017-12-06,9665.65
2017-12-07,9616.2
2017-12-08,9721.05
2017-12-11,9592.75
2017-12-12,9563.5
2017-12-13,9475.3
2017-12-14,9331.15
2017-12-15,9399.6
2017-12-18,9407.65
2017-12-19,9423.3
2017-12-20,9447.2
2017-12-21,9420.85
2017-12-22,9393.8
2017-12-26,9443.4
2017-12-27,9397.55
2017-12-28,9408.4
2017-12-29,9395.8
