Date,INDOTECH
20130102,0.8043980960925213
20130103,2.339479119693191
20130104,0.19394501806213638
20130107,-1.4522904702802828
20130108,-9.813257776920254
20130109,0.02388997433586937
20130110,0.8990459193463018
20130111,0.48735313481260834
20130114,-1.9303865272404779
20130115,-0.2509741412892631
20130116,0.26681735328754885
20130117,-1.2178796363066837
20130118,-1.1729015549546413
20130121,1.1667757858770853
20130122,-1.493498467369761
20130123,0.7583220314998926
20130124,-0.29731964856928883
20130125,11.341878569479785
20130128,-9.439080976260142
20130129,7.755996384284029
20130130,6.636326166053774
20130131,10.145415876368402
20130201,4.758301853600526
20130204,4.268390568539104
20130205,4.174152051293263
20130206,5.231490880756598
20130207,3.6833708816365744
20130208,0.33659341752791316
20130211,3.4649105426943305
20130212,4.4824721547391535
20130213,-1.083510941430103
20130214,-3.4130154214380184
20130215,-0.8015710976677977
20130218,0.6577321382844805
20130219,2.3697641289447287
20130220,-0.23949053486330502
20130221,-0.09097593986152241
20130222,4.779955018481946
20130225,2.509431474255758
20130226,1.9781296207810093
20130227,-2.4692097883659185
20130228,1.300190891851695
20130301,-0.7689990195080934
20130304,-0.8806168055318486
20130305,0.09930344287440662
20130306,1.8394238169247945
20130307,-0.3040673358077399
20130308,3.5835855633108853
20130311,0.2577553317143245
20130312,-3.600444042141411
20130313,0.9274799286793509
20130314,-2.1880825757796267
20130315,0.9238423485624278
20130318,0.39088452953119424
20130319,0.3263086598449456
20130320,-0.7603271564571565
20130321,-0.41095924327218447
20130322,1.1706045541593855
20130325,-1.2301427871110289
20130326,2.301548423262938
20130328,-1.6608765576826183
20130401,-1.239092364620078
20130402,-1.33049648887035
20130403,-2.0603786878398136
20130404,-2.0866549539379484
20130405,-0.17254910607377014
20130408,1.8852405756498554
20130409,-0.4496001877693181
20130410,2.387507887043875
20130411,0.5021634852796135
20130412,-0.45184723788641
20130415,-1.8515269157053607
20130416,3.334155188949799
20130417,-0.38650019503752486
20130418,0.915176211221834
20130422,2.084974991048453
20130423,-1.4948798163538142
20130425,-0.39402034863141366
20130426,-1.9959730403809361
20130429,1.5428579272333423
20130430,-0.5024084988577917
20130502,2.1061526082128506
20130503,-1.5294521116632285
20130506,-3.2344103014996035
20130507,-0.1654139115414085
20130508,2.6883021585456963
20130509,-0.26756307976314014
20130510,-1.5638784008282398
20130511,3.9593088404842485
20130513,2.4055944993887537
20130514,-1.5317527948164034
20130515,-1.7035157242637444
20130516,-0.037199084723547826
20130517,-7.913147565569407
20130520,-1.4690410886525163
20130521,-0.8853962884278677
20130522,0.3959584773885112
20130523,4.397230711113903
20130524,-0.4465349123132285
20130527,0.9093488057632154
20130528,1.0309830554672788
20130529,-4.615682003566152
20130530,2.6341247566774575
20130531,2.1786756366837627
20130603,0.41782075422449616
20130604,2.060273725311428
20130605,-3.8448335877382323
20130606,0.5314596899933095
20130607,-1.1147242129868922
20130610,0.06787055138790166
20130611,1.8591667928762021
20130612,-1.699082333562051
20130613,-2.8962507364651664
20130614,1.9763073629569643
20130617,2.6048254040581877
20130618,-1.41605590572388
20130619,2.3435571016505605
20130620,-0.2000099305609906
20130621,-0.1538552144982811
20130624,-0.5690318560793111
20130625,-5.142153910286037
20130626,3.3042102965115103
20130627,4.21570532141698
20130628,-0.5115088472093987
20130701,2.0905831500392225
20130702,0.39971279446756475
20130703,0.056890851917094754
20130704,-1.6509289912826606
20130705,1.2013936388130215
20130708,0.22263377719242133
20130709,1.4441293527105203
20130710,1.6638279982361261
20130711,-1.1175124412585489
20130712,1.5281573225860543
20130715,-2.840270837864624
20130716,-3.188731520682766
20130717,4.165607860073626
20130718,3.4153448644165314
20130719,1.075077287335773
20130722,0.6919408230360541
20130723,0.9224542473779318
20130724,-0.9398163804723229
20130725,4.103964957225996
20130726,-5.021382370625837
20130729,0.6348106758910437
20130730,4.927980197820428
20130731,-1.797580121367342
20130801,2.9559167674697626
20130802,-7.818263899314714
20130805,8.190831105313071
20130806,1.9559027070268096
20130807,-7.4981491231944295
20130808,2.111412253449184
20130812,3.2276374664659
20130813,-2.811679963016752
20130814,-8.200963708019648
20130816,10.480388352617812
20130819,0.30353265500145743
20130820,3.151844980265035
20130821,6.754183613295767
20130822,-1.2260945604514393
20130823,0.9805140660776306
20130826,-0.8523905470664933
20130827,0.6092291912893502
20130828,-0.24365021536244158
20130829,0.014032166100658383
20130830,1.5609616441992786
20130902,1.7251400360398526
20130903,-1.2176174112707039
20130904,2.2535568034366347
20130905,3.790051123850442
20130906,-2.5866384460942955
20130910,-5.709182855492985
20130911,-0.05287856996936002
