Date,FCL
20150115,1.901514450901189
20150116,3.7976649167908527
20150119,-4.184383746035583
20150120,3.296385469896879
20150121,-1.0170356938274399
20150122,9.731434121325586
20150123,-10.38111840469997
20150127,-1.466315688767882
20150128,1.092220479432022
20150129,-7.166340513370842
20150130,-0.16613047481514098
20150202,1.3064610982854292
20150203,-0.2814177628632756
20150204,-0.5392408755976612
20150205,0.23825162993624316
20150206,-2.3822927261209332
20150209,-0.6572972278433065
20150210,1.479821560968311
20150211,-7.49874409972615
20150212,55.511752481934565
20150213,-0.33624660894052966
20150216,2.1775946365543364
20150218,-2.9402020652594114
20150219,1.197304672711949
20150220,-5.186514833343817
20150223,1.6727592658477868
20150224,2.3851448631954426
20150225,-6.024613789293873
20150226,0.9840340418684812
20150227,5.795350725774069
20150228,-4.041835859413251
20150302,1.352677828462086
20150303,2.5077356190357007
20150304,-3.342309004459042
20150305,-0.6608803172063663
20150309,1.2827158806908172
20150310,3.0830684096738605
20150311,-2.040348134283638
20150312,2.75384380970665
20150313,-1.3334817233820655
20150316,-2.5774846489929315
20150317,1.7678578993617529
20150318,4.392680620782953
20150319,0.33314860234155996
20150320,-2.433875570097394
20150323,-3.6677763516018436
20150324,5.462846252138165
20150325,2.081161845157985
20150326,1.4539671941639867
20150327,-5.16239523879943
20150330,-5.508477809286699
20150331,1.623854039322258
20150401,-2.2882785399886814
20150406,4.6068249948982665
20150407,2.900391218997308
20150408,-1.6185212509891194
20150409,-3.990689435971121
20150410,-1.0440259067477822
20150413,0.08812325464541515
20150415,1.8746166596788347
20150416,0.2536071579897252
20150417,-9.988478988112629
20150420,1.4193374172514202
20150421,1.6796504318128442
20150422,-10.41022290356808
20150423,-0.8981317133523367
20150424,2.5171208213639185
20150427,-1.0615364298295251
20150428,2.9273358165883243
20150429,0.9644937580387329
20150430,2.795023705474831
20150504,1.8513675699422407
20150505,-1.5186345054201853
20150506,-1.698853004433261
20150507,1.7219145845665893
20150508,0.1134146853452922
20150511,2.1906345636297773
20150512,-1.588393231401584
20150513,-8.428185210407218
20150514,-3.685393544872337
20150515,1.0566484449780926
20150518,-2.3476380979545586
20150519,-2.0790822542505185
20150520,-6.003488871472696
20150521,5.260611268874294
20150522,-6.377064958390968
20150525,-2.59627314034792
20150526,-6.223672875975466
20150527,-6.348613259648902
20150528,0.14895628762088386
20150529,2.166720773982366
20150601,-3.436785692857858
20150602,-2.3595178869183346
20150603,2.0537541316051637
20150604,-2.2244718933074052
20150605,-15.418521020547628
20150608,3.4822672248713173
20150609,5.929750682390467
20150610,-5.321149013941474
20150611,78.03580812766307
20150612,1.1999676455801445
20150615,-6.083363162313053
20150616,3.2542622590488497
20150617,2.827058594353023
20150618,3.7649629480551194
20150619,1.0626004553679056
20150622,1.4944113866462654
20150623,1.086823174452845
20150624,0.3401012050266745
20150625,-8.717242871719154
20150626,0.09733752410615049
20150629,-0.5385628288763291
20150630,-9.706357699635936
20150701,6.298564401163567
20150702,2.674507640867908
20150703,-6.348323490002301
20150706,-2.822962425603978
20150707,6.3428669398968776
20150708,-0.08899888106595366
20150709,0.6610287867387652
20150710,1.1229215570037805
20150713,0.10822750097013856
20150714,4.9784841435751845
20150715,2.6736353103788577
20150716,2.0791709944333006
20150717,-0.10294773881481739
20150720,-1.171923576441807
20150721,0.09250436666054895
20150722,1.9782121614462242
20150723,1.7420402798260315
20150724,-0.6262091049585994
20150727,-0.44765395192967694
20150728,0.8269377274019465
20150729,3.64713461239926
20150730,-8.339754509121873
20150731,-2.142883252624438
20150803,2.552569873677667
20150804,3.33491486708575
20150805,0.5455449085875796
20150806,1.845664769968213
20150807,5.698697524610086
20150810,-2.2451534622229983
20150811,-0.1608556304323714
20150812,-4.665421771937815
20150813,1.441935069119078
20150814,2.917589403298698
20150817,8.355890477189222
20150818,6.043880347134152
20150819,18.750349293397246
20150820,5.695579183376041
20150821,-3.1748530564895465
20150824,-6.294152026199265
20150825,2.7681235012047085
20150826,3.7560911639246624
20150827,-0.350434466291901
20150828,-10.333217254737765
20150831,-8.055558991887317
20150901,-14.276965752694672
20150902,-3.996692188975262
20150903,6.567527321192235
20150904,0.3467806431912557
20150907,2.0831093978733515
20150908,6.481078428564071
20150909,6.7231131481597135
20150910,4.267785174664603
20150911,-4.138721562042286
20150914,-2.657769953830008
20150915,-5.040478666295893
20150916,3.561199091146552
20150918,1.6766989936342789
20150921,4.883849583125782
20150922,-0.5713005667194251
20150923,1.2377186350550586
20150924,0.7652428380683503
20150928,0.3204821410216341
20150929,4.241219698733883
20150930,1.5032864502944767
20151001,-4.63644123736201
20151005,-3.436052428650623
20151006,-7.533243813520898
20151007,-0.5407881216708303
20151008,1.793919405840886
20151009,2.6717710623058712
20151012,0.9893449093199584
20151013,3.139111414971315
20151014,1.2440978974669026
20151015,1.4913433814330828
20151016,2.3999458889275562
20151019,-0.016052432421927998
20151020,-1.410682414934748
