Date,BLUEDART
20130102,0.4171434748352111
20130103,-1.6607998514991216
20130104,0.8158923470378877
20130107,1.364323109878375
20130108,-0.06501960158244441
20130109,-0.036501754765095346
20130110,0.6532445218874847
20130111,0.02279459604988182
20130114,0.9874483542717098
20130115,0.8668448111449766
20130116,-0.46681036542077137
20130117,-1.4770380200261797
20130118,1.3516682152085513
20130121,0.7815129127350463
20130122,0.0036424183790352838
20130123,-0.5654677351106192
20130124,1.8227626080552966
20130125,-1.1547712926689437
20130128,0.0646159519068352
20130129,-0.9291216148863805
20130130,-1.8364205022567228
20130131,0.5138235993921179
20130201,0.35040076586986096
20130204,0.8006661467774145
20130205,-0.6325462410380069
20130206,-0.46623277544439834
20130207,-1.090624037109019
20130208,-1.1021009761703944
20130211,0.34067945898406693
20130212,-0.7316781523413596
20130213,-1.931413637780206
20130214,-3.0339569546821057
20130215,-0.391334448335056
20130218,0.4385611941104771
20130219,-3.083407064418663
20130220,-0.37236862462550385
20130221,-2.195414067217297
20130222,-1.4503700992844455
20130225,-0.2535159001994753
20130226,-0.3255911815911976
20130227,-0.8804164058554074
20130228,-1.6542526963659272
20130301,-0.7467312897700429
20130304,-1.1276828440777908
20130305,1.2238082552108485
20130306,-4.438836817496252
20130307,-0.2367064404514696
20130308,-0.10880827496471046
20130311,-1.9869310688782393
20130312,0.040735078769699645
20130313,2.814489990846256
20130314,-0.7059034353799332
20130315,-3.0639186318694325
20130318,-1.3640715389518834
20130319,-0.8619643160240735
20130320,1.7639596001944124
20130321,3.171326961252697
20130322,1.8965562842398336
20130325,0.2860855091110355
20130326,-3.5179652128087264
20130328,0.7261066998778158
20130401,-2.517361691120899
20130402,2.07006929748085
20130403,-0.6999058464978314
20130404,0.49757589999279817
20130405,-0.709376538335483
20130408,2.5211552061113043
20130409,1.1320204041482462
20130410,0.9696347443336122
20130411,2.0527588724779315
20130412,-2.7246340786410967
20130415,0.5788738144288608
20130416,-0.6942149670575569
20130417,1.3240344744769863
20130418,-1.2073760880039537
20130422,-4.250394163685137
