Date,SGL
20130102,0.7230544974867815
20130103,-0.5264290537195573
20130104,0.8730646249002242
20130107,-4.091425951953406
20130108,-4.434264908706397
20130109,-4.061661331475362
20130110,-3.2391270527174885
20130111,3.817089159601911
20130114,1.2279158486135997
20130115,-3.658434368012765
20130301,22.735773202241628
20130304,0.9621577360512943
20130305,-2.602495774234124
20130306,-1.6788133969034127
20130307,2.260260056339607
20130311,-2.548457745081742
20130312,1.5677906064337244
20130313,3.5282961834180973
20130314,-2.753156127211661
20130315,-0.33784898546969816
20130318,1.58297850184502
20130319,-4.4343811118556795
20130320,-2.0989724268234062
20130321,1.0016363929137708
20130325,3.132819379152239
20130401,2.5973832342297176
20130403,3.9227056137941543
20130404,-4.469044386803948
20130405,-2.9934746090516673
20130429,2.957223582753384
20130529,1.3024316324619107
20130530,1.5580576747444752
20130603,-1.1111909509111766
20130604,4.14439003811098
20131202,16.399095686298995
20131209,4.595337171780657
20140102,-0.4135337740451393
20140106,1.268789567314714
20140404,2.474568649877149
20140417,-1.1907493383953596
20140703,-1.969253250751354
20140722,0.1315656887305363
20140725,-5.314005880798005
20140814,4.90898426412366
20140818,6.014026381154562
20140819,1.0031509641764587
20140820,0.39041558574848345
20140822,-4.637791800447863
20140825,4.249847947497615
20140901,5.005593049391708
20140910,-3.0010253362598056
20140911,6.319625300975883
20140919,5.226886395890825
20140922,-1.40428650878808
20140923,4.83356506620015
20140925,0.45980850854496413
20140930,2.9118027947856557
20141009,-1.0091822962762527
20141014,3.0782835598904232
20141016,2.226488638328375
20141017,3.3580999147958868
20141020,3.0852733785201645
20141028,4.042888588389118
20141030,0.4793237411363354
20141031,3.6408839850436956
20141103,1.3128305975550398
20141105,0.18755658689792026
20141107,3.1262679622210556
20141111,-2.2202576170270745
20141112,-2.5785231376790443
20141113,-2.5589964043678664
20141114,0.8528421104065924
20141117,-2.440208463375608
20141118,-2.451591442862584
20141119,-3.374956776164997
20141120,3.189393602248975
20141121,-2.7549272398324938
20141124,-2.6305716585516206
20141125,-3.5264562313196453
20141208,-2.4423438239760786
20141209,5.038756876884568
20141223,-3.15996167706671
20141230,-2.084602469534847
20141231,-3.850455163360814
20150107,-4.555830370816952
20150108,-0.9869957261202695
20150109,-0.007984786463015186
20150112,-3.5854661720676524
20150113,-4.481206205170558
20150122,3.9195766092197672
20150130,-2.894726078267607
20150313,3.4949632499382717
20150707,2.528750004811819
20150713,2.7481075017394443
20150716,0.2326007432962532
20150717,-3.8070393748182045
20150720,0.20745651360221617
20150721,-4.894161519764587
20150722,5.0001934771179135
20150723,4.620635384735353
20150724,-3.880486148360127
20150727,-1.9066802655118564
20150728,-3.9833208880332043
20150729,0.14994828624715895
20150730,-2.8764587754066073
20150731,-3.6077178088756723
20150803,-3.047595139912586
20150804,-2.935344688877517
20150805,-4.300194143871597
20150806,-4.915464581148915
20150810,-4.3057447323550635
20150811,-4.605640265974504
20150812,-5.101125103884062
20150813,-4.457289728869213
20150814,-1.8603876925442457
20150817,0.5238669900619578
20150818,3.4677326361493455
20150819,3.040722388811372
20150820,2.716713006801336
20150821,3.983378516630792
20150825,5.027798933982803
20150902,-4.034791021809269
20150903,4.5944251789474295
20150904,0.7246425629481315
20151007,-4.13559242244524
20151008,3.885829917613834
20151014,-3.7080040294940604
20151015,-3.2970576968848118
20151016,-3.860634006491018
20151019,-3.22102177260049
20151020,-3.3716597979780194
20151023,-4.387913924317018
20151026,-4.842281275366252
20151027,-4.098157724508127
20151028,-3.930793760896948
20151029,-3.8311019144310907
20151030,-4.807516677300313
20151102,-4.048361119044486
20151103,-3.332648310724895
20151104,-3.3918381344887734
20151105,-4.846626970783035
20151106,-4.502935373145013
20151109,-3.533450981291468
20160105,9.108390110397727
20160106,-1.4929883669898973
20160107,-3.937295521551167
20160108,0.9893733154174073
20160112,2.478773277564029
20160113,-0.43219650327459325
20160114,-1.3406235561645052
20160115,-3.879286041302109
20160118,0.9743065738644003
20160119,-3.211063509670558
20160120,-2.2276027426478366
20160121,1.6261487375142427
20160122,0.5654006191824722
20160125,-0.2961197577496503
20160127,-1.747373533561798
20160128,-3.6922856838670324
20160129,4.247039434919803
20160201,1.4160087984938763
20160202,-0.2950821698964417
20160203,-0.8073304777303301
20160204,1.1516243641262827
20160205,0.21375586697744375
20160208,9.92301630439281
20160209,-1.6483225565220332
20160210,0.8691825251986357
20160211,0.37590967478951565
20160212,1.6859617722460984
20160217,-7.3598714268437995
20160218,-4.5677216972778565
20160219,0.8182892092249068
20160222,2.2565415170779843
20160223,3.1307078023844244
20160224,2.600759367614878
20160225,-3.5622982314918064
20160226,-3.216983021108346
20160229,4.425940640961995
20160301,8.09503666567621
20160302,-2.8519898800125727
20160303,-1.059510763110267
20160304,8.592105570353116
20160309,-14.169897503069961
20160310,-3.4482900375790067
20160311,1.4054073618759453
20160314,16.99363884601436
20160315,-7.882550425814593
20160316,2.222429993735328
20160317,6.8355363988388795
20160318,-6.680959896095543
20160321,6.400725949501349
20160322,1.1587940732546516
20160323,-11.5600100768084
20160328,10.577116018066384
20160329,-3.555079374876202
20160330,9.957116765002887
20160331,6.740157347124581
20160404,-8.843239969482488
20160405,7.90764382318952
20160406,-4.988108000216737
20160407,9.978325219537469
20160408,4.788224419766312
20160411,-2.512175953854076
20160412,1.8943262571575867
20160413,-5.675156149426246
20160418,1.6097583395397699
20160420,4.094674733465811
20160421,17.528714881623074
20160422,-5.250720996932304
20160425,3.6841546383659507
20160426,-2.857960353691052
20160427,-6.531372606273517
20160428,-6.132449605439905
20160429,10.770290191939328
20160502,-8.095629330710103
20160503,8.187169333551815
20160504,-1.8384025702875917
20160505,8.592725669445265
20160506,-9.959957149650307
20160509,3.361566551482869
20160510,7.419678906843862
20160511,-5.0611834942306375
20160512,5.145393716478441
20160513,0.9378007984333803
20160516,1.6977622423942273
20160517,3.1297207076258733
20160518,1.0523064299296554
20160519,1.7489922945211205
20160520,4.063947026926675
20160523,1.8285231659864696
20160524,-7.206107645114832
20160525,5.969552417497301
20160526,-1.1081556376034616
20160527,-1.2338387164903621
20160530,-5.442251067694352
20160531,19.92493438871903
20160601,4.885245416488855
20160603,-16.537208272288716
20160606,-19.781013677954693
20160607,-18.304192937642057
20160608,-9.022837533844571
20160609,0.12802967277863853
20160610,9.79519414280763
20160613,9.900909406856783
20160614,1.679338592061977
20160615,-8.176373985233658
20160616,-3.254024799307329
20160617,1.8057375198041936
20160620,3.8933408112009102
20160621,-6.67955422329181
20160622,-0.9592533250241779
20160623,-5.3646124273641504
20160624,-4.027637621161312
20160627,0.4388619704558815
20160628,8.14743500688103
20160629,-7.508256727482041
20160630,-4.496002661755681
20160701,-2.5053517043204807
20160704,-17.646277429127792
20160705,-16.80016807414149
20160707,8.111747128812047
20160708,-5.341480043163512
20160711,0.36359494165056894
20160712,2.4809531053454856
20160713,1.050433572144259
20160714,-0.6121005996736224
20160715,-0.9989828760849908
20160718,-3.9570742014847737
20160719,-1.8722592919046825
20160720,-5.01618328786448
20160721,-1.7701706974645957
20160722,2.7621373362925
20160725,-4.346096935795126
20160726,1.9637832927180594
20160727,-2.7790567402317947
20160728,7.260832864067273
20160729,1.7921014439526424
20160801,5.396667481004348
20160802,1.8696624426081603
20160803,-0.31237126226900186
20160804,-1.9939454565697845
20160805,-0.21474434366411288
20160808,4.017495888902891
20160809,0.8947851328766121
20160810,2.1913690968959276
20160811,1.149317342112958
20160812,-10.237499568219242
20160816,7.081654089254759
20160817,5.779846593957032
20160818,-8.959201655345252
20160819,-5.278256909974624
20160822,4.064593271443395
20160823,0.5496707895966297
20160824,-6.8799340225966406
20160825,-4.801298809781223
20160826,-4.4664834413207
20160829,-1.8651593911900939
20160830,2.646823284794521
20160831,-15.673084685108684
20160901,3.3853421929355028
20160902,-5.703685171379225
20160906,1.9872978300447062
20160907,-0.9064065515114743
20160908,-6.44382163903124
20160909,-4.412757878273666
20160912,-1.7345774007946912
20160914,-3.077410511459098
20160915,-9.278975983076705
20160916,-7.844666782213646
20160919,3.7797912095968345
20160920,5.31020601410956
20160921,5.052092129393247
20160922,5.514317085407064
20160923,-1.0881159094924575
20160926,1.7663055068077251
20160927,2.0130183525693686
20160928,-3.7825938788263276
20160929,-3.270682837359414
20160930,-3.4850352862987792
20161003,-3.3213951420238494
20161004,-2.743933201151704
20161005,-3.717179000774694
20161006,-1.0705623801025836
20161007,0.17435625582382464
20161010,5.761467818010481
20161013,4.697380350623541
20161014,-3.750222780685485
20161017,2.4093053198177454
20161018,-1.106247063825395
20161019,-1.1886422599981727
20161020,-0.5847816361252471
20161021,4.000067872439737
20161024,3.08133768576048
20161025,-2.592854108361331
20161026,-1.268839603113949
20161027,3.3917811799461424
20161028,0.920487510478261
20161030,2.4925674842792787
20161101,5.1118538393572965
20161102,0.23709512603017147
20161103,-0.21903319714098535
20161104,3.242450698423327
20161107,-5.482702679837308
20161108,-3.8071268401428138
20161109,-0.9591600474668993
20161110,-0.02149466387862997
20161111,3.0205022532928343
20161115,2.668537346303234
20161116,1.35560816720913
20161117,1.6441384520122768
20161118,0.3240499096534603
20161121,1.180968660125273
20161122,-4.257180910130732
20161123,7.550062633575985
20161124,1.2347204293297502
20161125,0.9633952294579317
20161128,2.5720077124590213
20161129,-1.1517282358970642
20161130,0.5629884074100399
20161201,0.5993389866352223
20161202,-0.966860510982172
20161205,1.8180751470128063
20161206,-11.277890157620002
20161207,0.987189835419278
20161208,1.89631062160817
20161209,0.5231314227872854
20161212,0.06828634976392745
20161213,1.9760327797395747
20161214,3.4634896247074307
20161215,-0.4899164663552138
20161216,1.7578562366470503
20161219,2.1864224548951445
20161220,4.434025049004056
20161221,0.3790810851589863
20161222,-0.9935699734408605
20161223,0.7595019221317036
20161226,-0.08558517705546731
20161227,1.2593686700815714
20161228,4.064344879831234
