Date,HIMATSEIDE
20130102,0.9835644330076904
20130103,0.4550506549319204
20130104,0.8667520116975758
20130107,0.24762575447524682
20130108,0.8995038005231627
20130109,-0.03488761603507867
20130110,0.9529181038489092
20130111,-1.732298111672634
20130114,-0.5988339050354562
20130115,0.42998563386545086
20130116,-1.1661162103371636
20130117,0.8484639360169706
20130118,0.23776279314896126
20130121,-0.8509194742223756
20130122,0.6026625722626785
20130123,-0.05644061037104742
20130124,-0.5055115088955082
20130125,-1.5876832288588834
20130128,-0.07235687086075737
20130129,3.1666920879989124
20130130,1.119680976724186
20130131,1.9053556939083085
20130201,-0.19205591515914622
20130204,0.9151484865435231
20130205,-1.9720594740556536
20130206,-0.8305446690866642
20130207,1.4353696609422633
20130208,1.538933776074222
20130211,-0.7606008321490598
20130212,1.8794327069418877
20130213,-0.562723479885451
20130214,1.1580830191023108
20130215,-0.2048594571139717
20130218,0.8002332592269382
20130219,2.1040929213953343
20130220,-1.549000017178523
20130221,-1.0798121915342338
20130222,2.171886581356484
20130225,-2.343099777036437
20130226,1.2292071586471778
20130227,0.8698079220797132
20130228,2.1680638711346054
20130301,1.4543152826352859
20130304,0.8402868288947007
20130305,-0.7000979144784738
20130306,-0.05245157941376921
20130307,0.7243251184253934
20130308,-0.4878643108941221
20130311,1.4649863389201654
20130312,-3.5031406063023356
20130313,-5.7644455372009915
20130314,-0.19993790565570002
20130315,-0.2216816781926932
20130318,0.23465465476452796
20130319,2.256380578169467
20130320,-0.28404559801155105
20130321,-0.24855792659987352
20130322,1.5698971287091559
20130325,2.987454543106493
20130326,1.7477399646305678
20130328,4.083408734621008
20130401,-4.665185066913505
20130402,-5.736008584056119
20130403,0.6757330507287471
20130404,1.6082738107281171
20130405,1.0167366445960389
20130408,-0.05285274115925498
20130409,-1.0268175134677686
20130410,-1.1789575296298636
20130411,2.3360559042749
20130412,-3.5908940863705547
20130415,-6.439664221958416
20130416,2.651746351096129
20130417,-3.5491193908474363
20130418,3.046555181774467
20130422,1.6930534117829656
20130423,-0.019789583291408785
20130425,1.4793496692186037
20130426,2.53510083944374
20130429,0.7144476113557698
20130430,-0.8245833138980541
20130502,0.03788870438267805
20130503,-2.534013767951206
20130506,1.1769504706056368
20130507,-0.7065255123942521
20130508,0.15610543426311918
20130509,0.18451084886503083
20130510,-0.045720815592223796
20130511,-1.2832042048268266
20130513,-0.5259723967170519
20130514,0.7354790079070184
20130515,-1.9103206636724885
20130516,0.4668442619998571
20130517,0.5616072740959774
20130520,2.456793475902364
20130521,0.20246042703850287
20130522,2.052534464715926
20130523,0.16499510461706524
20130524,-0.8074404650369826
20130527,-7.4567777463292355
20130528,1.4515750301218637
20130529,1.9205852292614836
20130530,-0.06713216530644772
20130531,-1.5066486142681348
20130603,2.495665907814768
20130604,-5.517720443648413
20130605,0.5152774354405811
20130606,1.7506701119384664
20130607,-0.9906858648384428
20130610,2.762816880137981
20130611,3.8122289232396795
20130612,-0.8954721681484321
20130613,0.15031081320916795
20130614,-3.4819157204492974
20130617,-1.2150086974045717
20130618,-0.8680352876606321
20130619,-0.7819628082056784
20130620,1.5687329168545292
20130621,-0.4327309526255514
20130624,0.023631797572007507
20130625,1.8438261923671813
20130626,2.305752130178348
20130627,-1.591388970082825
20130628,2.0229406159620473
20130701,-1.2931518481340656
20130702,-0.4658506335690483
20130703,-1.3639907475007096
20130704,1.4534730799113387
20130705,1.3522296518012276
20130708,0.6713211543946478
20130709,1.3439588955441537
20130710,-0.30792942680461677
20130711,1.0480934576392342
20130712,-0.39878692084111117
20130715,2.249447970229754
20130716,-0.1540118221093965
20130717,4.176462783723778
20130718,-0.9168264802701632
20130719,0.5309314217555979
20130722,0.5876066612413607
20130723,-0.23696916123765055
20130724,-1.1374696229750718
20130725,-1.32136220519107
20130726,0.2335617083746382
20130729,1.3840020304105325
20130730,2.5998997372810573
20130731,0.06424717630067578
20130801,1.5854543562568897
20130802,1.8831101446996539
20130805,-0.10865663365744352
20130806,-0.5192181571627876
20130807,-1.1655847642051633
20130808,-1.9714551816612536
20130812,-6.062956585604423
20130813,-1.6836712170502346
20130814,-6.411881749491506
20130816,1.039682659016787
20130819,-2.2450634635328175
20130820,-0.3662983706821847
20130821,1.3327840335764776
20130822,0.5975415656833534
20130823,-0.17197485371289534
20130826,-0.800886164112397
20130827,0.1680317434034284
20130828,-2.6084441401717564
20130829,-0.07581423153295397
20130830,-1.3521627067548134
20130902,1.82226202697091
20130903,1.4612190400818155
20130904,1.1867757968124544
20130905,-0.8703998135220481
20130906,-1.5120379883571222
20130910,-4.404627902450377
20130911,1.8624827044244177
20130912,0.5030393538450165
20130913,0.5161104667516367
20130916,3.3151005012448738
20130917,-2.0203068769002686
20130918,1.1986097989818167
20130919,1.8458993328472786
20130920,0.2531705912392883
20130923,-0.19537829669254414
20130924,0.6595938801967403
20130925,1.0280310380430557
20130926,0.49541596817582434
20130927,-1.137765655141976
20130930,0.4485544371056066
20131001,0.05948448832067749
20131003,0.2203723011398645
20131004,-2.3578415672073167
20131007,-2.6299336487363054
20131008,-1.2136714783729041
20131009,-2.2669129643534975
20131010,-2.3074413549880273
20131011,-1.5928625684055824
20131014,-4.47150786170033
20131015,-0.13201673490058663
20131017,0.9170913160582986
20131018,0.9622840789621441
20131021,3.9148952416260205
20131022,0.4616682065116562
20131023,-1.934871524575311
20131024,-2.2880558023526945
20131025,-3.879491073459288
20131028,0.14814816927007995
20131029,4.9658750335386665
20131030,1.9188327180327611
20131031,-4.64576654249452
20131101,1.1859130312045267
20131103,-1.711925192556694
20131105,2.457261965815062
20131106,-0.952730941132212
20131107,-0.6956243585128938
20131108,-3.17072202033401
20131111,0.7623789149683182
20131112,-1.9607166152880167
20131113,2.9371998600998537
20131114,-5.249228452413843
20131118,-1.974491272569225
20131119,-2.9185367900945405
20131120,4.468867011023052
20131121,-0.07073056323930582
20131122,-0.6740423338408085
20131125,2.575784331602277
20131126,2.8667166866169946
20131127,-4.32996113946895
20131128,3.03969144816005
20131129,-0.8220324019482708
20131202,0.38190270191823816
20131203,-0.19148120139278502
20131204,-6.607658833461811
20131205,0.35180813396390803
20131206,0.5124618492077776
20131209,0.7472817002290615
20131210,2.4005588106589335
20131211,-0.2707804773262804
20131212,-1.704893615040976
20131213,0.057553436748839726
20131216,-2.57897004647155
20131217,-0.606145110176239
20131218,3.7945269821546987
20131219,0.6071103990830203
20131220,3.002734707333131
20131223,2.56305607874893
20131224,-5.06381151125588
20131226,-0.20654697999692462
20131227,-0.33844292346535676
20131230,-2.5430367200938093
20131231,-1.9465945243095233
20140102,-2.3584855089456362
20140103,-2.5453276882886513
20140106,2.212073582172734
20140107,-6.194172281449795
20140108,-2.1106883880760137
20140109,4.627190339452868
20140110,-0.6875477310142653
20140113,-0.3585814820422272
20140114,-4.586737114903872
20140115,0.45843362923919584
20140116,2.426974691981223
20140117,1.971539810891981
20140120,-0.6069605622286329
20140121,-0.6574933041884867
20140122,-1.331491446965455
20140123,0.12639866599946759
20140124,1.0987437679362904
20140127,-0.05608233616225933
20140128,2.300713123972474
20140129,-0.8547080417064474
20140130,-1.8811777860979404
20140131,0.47680387897583054
20140203,-3.576226527909303
20140204,1.8916490547273024
20140205,3.4881946761180087
20140206,1.572953851792226
20140207,3.0410318674408643
20140210,1.1989136472133188
20140211,0.6896152454121511
20140212,-0.43122649121523154
20140213,2.499132109133093
20140214,0.862576258718588
20140217,-0.7558862087013669
20140218,-3.870711618341243
20140219,2.385776088104082
20140220,-2.8330527214904366
20140221,0.5164944547635788
20140224,2.08481269234602
20140225,2.8204879673659415
20140226,-2.143068031062331
20140228,-4.8903502423962655
20140303,2.2741128853907315
20140304,-0.6299575329885319
20140305,-1.8990817153661022
20140306,2.123589261094989
20140307,2.630184684421721
20140310,0.9207497338148004
20140311,-3.873002792094094
20140312,-3.0847632281815223
20140313,0.6166524895977387
20140314,1.4890187496479987
20140318,1.851399281802467
20140319,0.819083619233312
20140320,1.4810535762233878
20140321,0.9211142244916531
20140322,1.2071747846862193
20140324,-0.09074426195291252
20140325,-0.32736511527894474
20140326,-1.316623944223738
20140327,1.2058677136172722
20140328,-2.24511211026958
20140331,2.5741204372303095
20140401,2.2926120206578506
20140402,0.2042149310685284
20140403,0.6296719266891471
20140404,3.810537010809197
20140407,0.7716068096825568
20140409,-2.8312795590761106
20140410,2.315700628343685
20140411,1.5062809917007627
20140415,-1.904133599816455
20140416,-1.5860476892412674
20140417,1.670445902767555
20140421,-0.9943890050459319
20140422,0.5454614813183363
20140423,1.2063364334905844
20140425,-0.61513744494288
20140428,1.478902935222386
20140429,-1.253272322962536
20140430,0.685826016955593
20140502,-0.44596499476452656
20140505,0.581867663967943
20140506,-1.499291964353382
20140507,-0.5085200716495727
20140508,-2.8941603538376923
20140509,0.8883346540016375
20140512,-0.2851012442161929
20140513,1.883859026060822
20140514,0.3717403369970871
20140515,-0.6734330749434655
20140516,3.688668773111758
20140519,4.544701795317021
20140520,-3.033181095246106
20140521,3.7163009975098076
20140522,7.041071622928337
20140523,1.5792159450565555
20140526,2.5471822284876717
20140527,2.0171859195320536
20140528,0.4663770522704165
20140529,-0.3032327565610313
20140530,1.766541674843725
20140602,-4.442540932124951
20140603,3.1779284455261916
20140604,-0.8058795615238483
20140605,4.3684688358408525
20140606,4.569543052836282
20140609,3.8448530857453873
20140610,2.5164142959939
20140611,1.4503858655750805
20140612,-0.7682134806676293
20140613,-7.312142387989422
20140616,-1.2599140895072038
20140617,-16.410041090782805
20140618,2.5068384905526724
20140619,-9.962994154848241
20140620,3.8040692036215953
20140623,2.8266047939572085
20140624,0.8168876877698321
20140625,2.3527783163136844
20140626,1.5728152563244786
20140627,1.2000375686494826
20140630,-0.15477744054960585
20140701,1.669330476677409
20140702,0.9630283300710183
20140703,-10.32497526866799
20140704,0.9960366013534128
20140707,2.6187331249369534
20140708,-3.2518987223715907
20140709,-2.2861639879212747
20140710,0.1791232789581365
