Date,EUROTEXIND
20130102,0.42860856331836966
20130103,2.599538648609072
20130104,-3.954448138109393
20130107,-3.0456362988480565
20130108,3.016668666053585
20130109,-6.280672777718651
20130110,2.280906898091415
20130111,4.5272078467814
20130114,-8.978573552033167
20130115,1.8515411874053744
20130116,-2.844196746492049
20130117,2.485981343478972
20130118,-1.7758728808454403
20130121,7.808481746253152
20130122,-6.472924792938672
20130123,2.009314522184163
20130124,2.7646628960668083
20130125,-5.001461166394684
20130128,0.3587595408261278
20130129,-0.08861692882187261
20130131,-3.9090914709871405
20130201,-2.088156980166434
20130204,4.854152770493007
20130205,0.5731210204358882
20130206,3.660351876496519
20130207,5.47957126289101
20130208,-3.3946096445132685
20130211,-3.842759057873523
20130212,2.3019670036004647
20130214,-1.8161701245831936
20130215,1.7131649355910807
20130218,4.930550214081859
20130219,2.8231432054326153
20130221,-5.072068357831833
20130222,0.4865829671617182
20130225,4.156943270070684
20130226,1.2295549127196188
20130227,-0.09586591294592317
20130228,0.00274533246129971
20130301,-0.8725780275897753
20130304,-2.9533672371990365
20130305,7.058292936245417
20130306,-7.62690395295662
20130308,-6.127138702750189
20130311,6.303082755640963
20130312,-13.84957981860956
20130313,9.553757365648547
20130314,4.196379094526343
20130315,1.860354045185407
20130320,1.1930454584201675
20130321,-3.1175662173158214
20130322,-8.873976259161337
20130325,11.637642616723431
20130326,-2.1033341892371786
20130328,5.900643313795331
20130401,0.824524111870963
20130410,8.543059088274347
20130411,-0.36627338995331427
20130418,2.157965044833687
20130423,0.33514072282710883
20130425,5.993707683290641
20130426,-0.6126133608560007
20130506,-2.4075437190122764
20130508,-4.164957232347271
20130509,3.777026367682953
20130513,4.018791374694541
20130515,-4.68929910329564
20130521,1.514624873691366
20130523,3.46059336147315
20130528,-5.078012524872997
20130529,-4.47755059648884
20130613,2.725719385443684
20130627,3.081213856387881
20130701,4.9724303746953264
20130711,-4.011377189618065
20130716,-3.4923174599512703
20130717,0.7541473726395104
20130719,2.8729743683887263
20130723,3.94472511508564
20130726,4.445775245714268
20130731,1.2028210672955164
20130801,-3.7250752511348484
20130807,5.239527014972537
20130812,5.939550239423667
20130813,5.535413749669513
20130814,4.235226436728636
20130822,-5.904548418359476
20130902,-5.060963200085197
20130904,-5.388393540569409
20130905,-4.684223736113411
20130906,-4.84754474564482
20130910,0.25272692647365624
20130911,4.347962951171011
20130912,-4.08924603956497
20130917,-4.564499745799088
20130919,0.14566303240513157
20130925,-5.400475186364284
20130926,0.3484153699452751
20131008,5.613382440498132
20131015,-6.163885494560367
20131018,-5.43315010176925
20131021,-3.8485083649
20131024,4.365205887088937
20131028,-4.941077272832907
20131030,-4.271794308682515
20131031,4.235982063813603
20131101,-3.8798348808952055
20131105,-1.0897665305934696
20131106,-1.2769700573574108
20131111,-5.259795781839529
20131112,-5.390948558819249
20131113,-5.7462927248817826
20131114,-0.03927632550742961
20131118,-4.383137677309189
20131119,5.293395314843759
20131120,4.958740012269436
20131121,4.575228293296222
20131125,-4.15686438402121
20131126,3.9130022499530566
20131127,-4.879330698567089
20131204,-4.5347855485826205
20131205,0.15096525819161016
20131209,2.228464719658678
20131219,5.262340480515344
20131227,-2.1229870432644242
20131231,-4.272199926929655
20140102,-6.274169085475911
20140108,5.101450839330434
20140113,-5.135912824051885
20140115,-5.502759685504561
20140116,-5.563502238775991
20140117,-7.004793468616477
20140120,-4.974491382044628
20140121,-4.002020564937866
20140122,-4.476771296028642
20140123,5.163051167233919
20140124,-1.5188634468912876
20140127,1.9365718632064395
20140128,3.9978352008787494
20140129,2.1895892212101002
20140130,-6.5467452772491415
20140131,5.336158235470086
20140203,-4.386236380928287
20140204,1.1993429709443848
20140205,-3.5676179813273183
20140206,4.494034773567074
20140207,3.1253467164127504
20140210,-3.3970266300399063
20140211,2.5092169368405575
20140212,3.308157690494027
20140213,-0.8385382129587557
20140214,-5.287391694751605
20140217,4.354238202245353
20140218,5.212028363229908
20140219,3.9588313613792367
20140220,1.7196179206826114
20140221,4.257043310656001
20140224,-1.5116999875207584
20140226,3.0487074227492315
20140228,1.1143496360777618
20140303,-0.30732550358937316
20140304,1.1426241156331394
20140305,2.723471749702481
20140306,5.3309540148289205
20140307,-3.3244563114252403
20140310,4.360693308964503
20140311,-3.9457077571490995
20140312,4.945597754386023
20140313,-0.44992349279531474
20140314,-0.16534511289902565
20140318,0.8375959024497538
20140319,0.055159929122112095
20140320,-1.8483007232123336
20140321,-1.6625327571427206
20140324,1.254051844970681
20140325,1.6197859040529052
20140326,-0.7569221116282262
20140327,-3.5912190504788857
20140328,-3.26570653797976
20140331,1.109340078513105
20140402,2.1440084779210338
20140403,-0.6184031154936402
20140404,-1.9280847840760016
20140407,-1.9282753932496814
20140409,-0.8178126326745381
20140410,3.2373626508136586
20140411,0.5108787925943405
20140415,2.9146829271503156
20140416,-6.528816505949566
20140417,4.530209239533584
20140421,-1.4058435236416245
20140422,5.5479502226545145
20140423,2.4737396991661815
20140425,1.7567149336406374
20140428,0.14481326013138746
20140429,1.0237865317800665
20140430,-6.89704628398276
20140502,-0.7773963075859358
20140505,3.3262357675120753
20140506,4.349451540298121
20140507,-0.9171679984504602
20140508,-5.433922467593819
20140509,0.25560556953247593
20140512,4.049127831692608
20140513,-0.7447089823680697
20140514,3.79778290282732
20140515,-10.208964850291332
20140516,-0.28849021721315943
20140519,-3.5773507854583517
20140520,1.26448049082373
20140521,7.658542590360495
20140522,-6.154196696393766
20140523,3.574248105852056
20140526,5.667530352713141
20140527,-1.2569426269923643
20140528,-6.428500835039898
20140529,1.037317471376421
20140530,8.173656631958963
20140603,-5.70854060379637
20140604,-2.3659216592551457
20140605,-8.261736726771947
20140606,2.0735815431943614
20140609,0.430943161052586
20140610,3.5457384196931323
20140611,-4.485353136514842
20140612,-0.6219538172141712
20140613,1.673151133022941
20140616,-0.308443181228226
20140617,-1.9720788701601757
20140618,1.886223132900883
20140619,2.692020402500938
20140620,-5.248733462862049
20140623,-0.09544985238874493
20140624,6.176732487019618
20140625,-1.1121827620392721
20140626,5.907177608946524
20140627,-3.602811150105114
20140630,-0.950272942193576
20140701,2.7092813070011346
20140702,-0.02473107278603326
