Date,MAANALU
20130102,0.978859384591152
20130103,2.1470476259759907
20130104,4.304225605785371
20130107,-0.33409397811512587
20130108,0.9216077963792175
20130109,0.29722987637470727
20130111,-0.6892671491855908
20130115,2.6381799587595145
20130117,-0.5687920743737884
20130121,1.1660457619240114
20130122,3.774230809705369
20130123,2.009239386997717
20130124,-2.1286368904615984
20130125,2.5086985877400725
20130128,3.9164769775103854
20130129,-2.1355884838705426
20130130,1.48991667457071
20130131,1.542202826739116
20130201,-4.159423396705207
20130204,1.8022580515529618
20130205,2.5407327964802
20130207,2.7104893302600117
20130208,0.2244682457233611
20130211,-0.9882965639763583
20130212,0.14025342694778153
20130214,3.6276052651985697
20130215,-3.6604250111632797
20130218,-2.6102737668196307
20130219,5.672175545904434
20130220,3.4936399353863425
20130221,-2.324160151822788
20130222,-4.444494143465622
20130225,4.576780169304598
20130226,-1.1123640878419647
20130306,5.352290940397919
20130307,-2.6113116865353896
20130308,4.8436026854690795
20130311,1.7206924453268981
20130312,0.8486934034032171
20130313,3.438942274791245
20130314,-1.0955630189004126
20130315,1.2334240420092166
20130318,-2.4573457374216456
20130319,1.6397656193886407
20130320,0.5611624460342646
20130321,0.2778226103334196
20130325,-0.17047721574927555
20130405,0.21524983539819473
20130411,2.614977199943957
20130422,4.551021946625162
20130515,1.0025116561044334
20130812,5.714230824409808
20130814,5.700425052855428
20130827,3.028068453017535
20130829,6.877040270264371
20130830,1.4085475476073155
20130910,2.200541542428589
20130923,-0.8967369080043033
20130924,0.058958106304714784
20130925,0.5881959533037739
20131004,5.436864130686416
20131021,5.285390907694485
20131022,0.0997798590276574
20131023,-5.2082902811250715
20131024,-5.156013479176772
20131025,-4.880535748855393
20131028,-4.934054570677384
20131029,-4.039491063360588
20131030,-4.063761711916667
20131031,-4.348186624595838
20131101,-3.5363407907480453
20131103,-3.8033618080045484
20131105,-4.992651547145831
20131106,-4.243847258328053
20131107,-1.411517656825105
20131108,-4.819210648429158
20131111,-3.910924864905279
20131112,-4.188665438145713
20131113,-4.687907333874223
20131114,-0.005226800332263415
20131118,-4.015873055929238
20131119,-4.5762060415812496
20131120,-4.761502409493712
20131121,-5.695478714880519
20131122,-4.650390942720501
20131125,-3.448608657998564
20131126,-5.336120272624009
20131127,-4.779272717185972
20131128,-3.596009155542297
20140303,49.43035124758063
20140304,4.222248995897273
20140305,-4.4576873837151005
20140306,-3.480528254232381
20140307,-4.537533222424869
20140310,-4.691912033426307
20140311,-1.877852649517741
20140312,0.541007988973688
20140313,-3.0178790818850327
20140314,-0.11267319130246296
20140318,-1.4176709565904453
20140319,-4.782741734640037
20140320,0.012956587244496331
20140321,-4.0105907890371
20140322,5.212493616725866
20140324,-4.246181441236825
20140325,2.674416889326778
20140326,1.9393331623329417
20140327,3.1950365924807897
20140328,-1.3617710888329748
20140331,-0.9236910779577916
20140401,-3.3278842392861305
20140403,-3.1564214425183788
20140404,4.765176916516108
20140409,4.116251015696035
20140410,1.853953777322369
20140417,3.387486753075968
20140421,4.5927331167252845
20140422,-3.7673952061192155
20140423,2.2311191568059074
20140425,3.9587594377557105
20140429,-1.6036689383992402
20140430,-5.234803498577219
20140502,4.445018345076196
20140505,2.302215502159205
20140506,0.24234894531712947
20140507,2.276780804128852
20140508,2.9969800296711524
20140509,1.6986920547753108
20140512,-7.395726335061448
20140513,1.7876715316065612
20140514,-3.3880814620512667
20140515,3.639585554260373
20140516,2.957585909298192
20140519,-7.128022171220573
20140520,7.567529257844617
20140521,-8.472533337772505
20140522,4.047470402233252
20140523,-4.181379331168747
20140526,6.269521007485518
20140527,-2.6438007802698396
20140528,0.4237118838447438
20140529,-0.7576823937387813
20140602,0.9554753259948876
20140603,2.4960959931636184
20140604,7.495867399086723
20140605,-8.025864216064173
20140606,3.204539344117343
20140609,-7.679679646835967
20140610,1.0598057080988679
20140611,0.02150957131178649
20140612,3.8793049864995246
20140613,-4.139470669796584
20140616,6.7727148551953995
20140617,2.0276746627668985
20140618,0.7289011384941972
20140619,4.033050541758704
20140620,-1.2811740806035625
20140623,4.9470866231351796
20140624,-0.04663469515819152
20140625,-2.6689080114324404
20140626,-2.6356967916303287
20140627,0.9441909819746472
20140630,4.136354835825535
20140701,2.583895526005481
20140702,3.0715013170442678
20140703,-5.453043211963681
20140704,2.8445766112351594
20140707,-6.0289372205942255
20140708,-20.230331373134824
20140709,-17.995160478271018
20140710,7.597287560614043
20140711,6.25905801454087
20140714,9.714207873996513
20140715,2.612869183135148
20140716,-0.8379325133182753
20140717,-1.4106735043099867
20140718,1.7465983041645528
20140721,1.4777173747219279
20140722,2.7323226505188765
20140723,2.8596661162397896
20140724,0.7669109195742051
20140725,2.8071954099896272
20140728,-0.02898625987179293
20140730,0.14375593811928278
20140731,2.184061371155387
20140801,0.4880322806497639
20140804,-0.467479436612523
20140805,1.093036037722359
20140806,-2.1624115464536557
20140807,-2.794002282031592
20140808,0.9679892729495321
20140811,-3.6077502359661238
20140812,8.968689667111343
20140813,-9.13840797727816
20140814,4.722188148118164
20140818,1.0187061028311877
20140819,-0.42514812996559304
20140820,6.630386207288169
20140821,-0.8798467828325567
20140822,-4.923976645349313
20140825,7.589477897838089
20140826,-3.2391447810196885
20140827,-1.3365224409100498
20140828,8.379919613861103
20140901,-7.826456367999423
20140902,1.4269988071865587
20140903,-2.04542032942981
20140904,-9.468370297990704
20140905,-18.81417843258753
20140908,-17.582291931261892
20140909,-5.440090950952102
20140910,2.159840175853943
20140911,2.3903293096902924
20140912,4.082293131376921
20140915,5.0090309046225405
20140916,-9.7520962820677
20140917,-1.0392297862019952
20140918,-6.266659419162607
20140919,7.240693432346598
20140922,-7.412674328563095
20140923,5.948093313566443
20140924,0.5898989840924755
20140925,3.7184431695596554
20140926,10.526701934077643
20140929,-5.847600966378725
20140930,0.2002827790118631
20141001,3.727150870026496
20141007,7.3808159827576105
20141008,2.068221532099566
20141010,0.42431743487012885
20141013,2.043557732095086
20141014,1.3710431249918391
20141016,-6.092544203183121
20141017,0.003302052476124806
20141020,-4.444457980356606
20141021,-10.731108893091488
20141022,9.368027262460938
20141023,-1.315247136137415
20141027,1.2803997690778885
20141028,7.265390698016178
20141029,1.508587973456904
20141030,-2.7044196047257136
20141031,-2.9006351941446296
20141103,-0.41221370172533534
20141105,0.5145621331797929
20141107,-3.612509695378287
20141110,8.324993932338241
20141111,-3.646845270489078
20141112,4.89149522298157
20141113,-5.566997341404592
20141114,-1.9896377915925656
20141117,9.06934866245086
20141118,-6.7509730031312465
20141119,4.663491772681947
20141120,0.3971598698328125
20141121,-6.802882477855426
20141124,-1.5329703949769624
20141125,0.2558015628012513
20141126,3.0768920805021205
20141127,7.1649010069822605
20141128,0.23792913775566404
20141201,-2.8297716275324905
20141202,2.8305012567882137
20141203,-0.04733809835901748
20141204,-0.7311248012402611
20141205,2.1082666677397617
20141208,2.657582200611081
20141209,0.25371971050543274
20141210,-2.895546186386526
20141211,4.036265423155749
20141212,-1.8612495617563884
20141215,-1.1609367409280795
20141216,0.5246007406447766
20141217,-1.9922485314927594
20141218,2.954331575842614
20141219,-3.1072253114553186
20141222,-2.445844391701394
20141223,7.015186260207675
20141226,-3.313241430316862
20141229,5.106128872607889
20141230,-0.5396029577594832
20141231,-15.178495749773543
20150102,1.3469927280869924
20150105,8.061511079323052
20150106,2.5968037388933793
20150107,1.1274553054272956
20150108,3.3577044402838796
20150109,0.8953010752057817
20150112,-18.26332226066313
20150113,3.578065833209857
20150114,-0.6873526806980613
20150115,-16.10713065809721
20150116,0.825567050227995
20150119,7.791563557672845
20150120,0.25147158751148313
20150121,1.7589584455091547
20150122,0.700363391756726
20150123,-2.106498075560406
20150127,4.3432983735250295
20150128,-2.933160546554422
20150129,-17.258036590564597
20150130,3.977179246209276
20150202,3.6781765280916012
20150203,0.4094037022907965
20150204,3.2521978236862106
20150205,-3.6244474998668084
20150206,7.432522815880332
20150209,-11.877504517305393
20150210,-3.7119708167769385
20150211,6.232748195141329
20150212,2.6453885840665325
20150213,-5.703916994062476
20150216,4.79947821201994
20150218,5.151482790133565
20150219,-0.846401553591942
20150220,2.6643015592844748
20150223,4.257818711897302
20150224,0.06977384599376714
20150225,2.5085013226912505
20150226,6.427915585814982
20150227,2.5744253056533766
20150228,-2.749195158077542
20150302,5.2248549986367525
20150303,4.328985095949511
20150304,-1.063946412576012
20150305,-5.598857469648703
20150309,2.313303632023401
20150310,-1.950267786502684
20150311,-1.111823823586886
20150312,3.5537925331019355
20150313,0.14430648864164564
20150316,-0.3922093031886088
