Date,CTE
20130102,0.5863758100190577
20130103,-0.7288118605960732
20130104,2.5209584858479896
20130107,1.3861013193810143
20130108,-0.48456926621382096
20130109,0.2803592719743068
20130110,1.223838340988687
20130111,2.730424182608304
20130114,2.7804976185407773
20130115,-4.15510653724837
20130116,1.7364258713737515
20130117,3.612921741836439
20130118,4.359081627172953
20130121,-6.044496481994906
20130122,4.863504930411302
20130124,3.7197838832895824
20130125,-3.3510030688811367
20130128,1.359069656486829
20130129,3.089648600422454
20130130,-8.881186199441277
20130131,1.0139032626953237
20130201,5.439367655226275
20130204,4.561744027671644
20130205,2.2733947977416746
20130206,4.701781288004369
20130207,-7.453819518852988
20130208,4.7237886944376495
20130211,-4.902572431039568
20130212,7.25203312622127
20130213,-9.866354567553733
20130214,-1.4231057490792733
20130215,-6.697269408270692
20130218,6.974673799144488
20130219,-0.07597183256749496
20130220,1.1632329208558234
20130221,9.077785465522979
20130222,-2.386226759603915
20130225,-3.1035518602375944
20130226,1.7405263591302176
20130227,4.471273624420335
20130228,8.369795897804735
20130301,6.024598664446104
20130304,0.16386663521337208
20130305,0.6745843768740084
20130306,1.1388967733154431
20130307,-7.976691363904479
20130308,-3.274807390044489
20130311,-6.173663753828329
20130312,-0.857137552611392
20130313,-7.320441368665353
20130315,0.6930582833070863
20130318,3.1926384425205643
20130319,-3.1898183588977425
20130320,2.2807132938742356
20130321,-1.3385201530761295
20130322,3.099992113372707
20130325,-3.792258524666087
20130326,3.697709573987617
20130328,-2.525632402038184
20130401,3.500788940328315
20130402,4.0513222961405235
20130403,0.9659948569754372
20130404,3.9492659054136228
20130405,5.075319456243971
20130408,0.1229068517031391
20130409,1.780263336247585
20130410,1.264690687117067
20130411,-3.7487753860994424
20130412,-3.032284229261806
20130415,-2.4533724561985664
20130417,5.085680134990311
20130418,-3.3617092414888745
20130422,5.346029598113026
20130423,-1.660538168507245
20130425,3.0744834458475427
20130426,-0.19276354525238645
20130429,5.373544657456847
20130430,1.4014030832314683
20130502,-1.8680706220743055
20130503,0.9482790113834481
20130506,-0.41736207526862823
20130507,1.6667142399152741
20130508,-0.5768907656142409
20130509,2.2829250916671313
20130510,4.402472754096146
20130511,0.5285337635758809
20130513,4.18359363126237
20130514,2.4620635443921897
20130515,5.58571266271905
20130516,2.7578886215338008
20130517,3.0033731850947483
20130520,1.577478656401159
20130521,3.838658821301922
20130522,-1.6406912797085842
20130523,-4.852905531238309
20130524,0.399559079881877
20130527,4.467424329917859
20130528,4.387319507555473
20130604,-3.8043562884528006
20130605,-1.036428539443894
20130606,3.052986608592878
20130610,-0.3836796603799796
20130611,3.3312755287238947
20130612,-4.291613634307549
20130613,2.409695378255101
20130614,-3.792344212497613
20130617,-1.176395989187891
20130618,1.6848508624016443
20130619,1.9399045765470027
20130620,0.8695826667121092
20130621,-4.146225299748713
20130624,2.068125616434
20130625,1.244745754669542
20130626,-4.328672116032197
20130627,-3.9931976842752097
20130628,4.829633659421366
20130701,-2.901660528046409
20130702,4.169648965814283
20130703,-0.3273726624104408
20130704,4.353825018117787
20130710,2.043532919969083
20130718,0.4300200785704872
20130725,-4.417681203093654
20131007,1.8563497217322595
20131008,4.951504662393471
20131010,5.112552915226673
20131011,5.215920686242615
20131014,0.6622972134869649
20131021,2.504649150457373
20131022,4.381753068648464
20131024,0.12041152486359959
20131029,1.8127919787454805
20131030,-2.7659081096699514
20131031,0.24829890464636467
20131107,2.9713032472696383
20131108,0.2659585925546279
20131114,0.45853185378686134
20131120,4.106784265446976
20140303,-20.847438428531746
20140304,-3.8631660213129075
20140305,3.3492819699186738
20140306,-1.6531641171750573
20140307,3.218017003853915
20140310,-3.4199088921534377
20140311,-2.0969697042326763
20140312,2.877673579960024
20140313,4.121757833581133
20140314,-2.9511315513066343
20140318,4.540296927012546
20140321,-1.9381247489995035
20140324,-0.012314263047030226
20140325,-1.3260882484439154
20140326,4.148161402408998
20140327,0.9658123593523129
20140328,2.1374233272503624
20140331,-1.8919796360609722
20140401,-3.308147495832759
20140402,1.3743270382831667
20140403,0.11153634557843861
20140410,3.7971280789882407
20140411,2.702831568704566
20140416,3.349213939048944
20140417,0.9481960920556606
20140422,-3.8976653707452082
20140423,0.33044585257451603
20140425,-4.1224685529383684
20140428,1.7522251586586914
20140429,0.41979497644437286
20140430,1.7807608189566808
20140502,-1.1129178431206128
20140505,-1.765411379979729
20140506,-3.8738734698132467
20140507,-1.3036201093314683
20140508,8.179037670773592
20140509,-9.120723444087051
20140512,-7.604796275880984
20140513,-2.4963075844559257
20140520,-6.2158128155609
20140521,-6.318123539626191
20140523,1.3905986806720336
20140527,1.516728577487856
20140529,-5.056771432816029
20140602,-3.4837052522596905
20140610,-4.064276576569474
20140611,-4.182624291272273
20140630,-3.938503519621812
20140702,-4.1402445988713
20140703,4.50425032507597
20140704,5.346397913749149
20140707,0.6286656382696862
20140708,-0.7526308769575123
20140711,1.256387452161579
20140716,-1.1805120206800033
20140717,1.6117643587009085
20140722,-3.1940725638310874
20140723,-5.178526329240493
20140725,3.957211136858821
20140806,-6.7337348327248705
20140808,9.255475900637698
20140811,-2.120213684140926
20140818,-8.504827568641891
20140820,-2.8298006955447574
20140828,9.777806273857223
20140901,1.6378371325635674
20140902,-3.8906370061792312
20140904,0.1892438619398032
20140905,-9.191388826150975
20140908,-6.047410641796106
20140909,2.1195021492370385
20140910,1.206216737135297
20140912,5.187882228324388
20140922,5.794490493395243
20140926,0.0890439929479851
20140930,0.31235922792702947
20141001,4.442517204150823
20141008,0.15659259063026168
20141009,1.1383231627910706
20141010,8.689013474195391
20141013,0.40636621284174773
20141014,10.04796188364513
20141016,8.276932161089624
20141017,-4.032842261976284
20141020,-4.603571856937877
20141021,-4.402427748462486
20141023,-3.3657119492078706
20141027,-4.13761596095357
20141028,-1.9201843391501572
20141029,-4.247147196737428
20141030,-4.063565146409931
20141031,5.147814141373644
20141103,-3.6521452459156487
20141105,2.0084693076117848
20141107,-4.445046777495361
20141110,-2.4707941916513985
20141111,3.860692686033267
20141112,4.74431216745975
20141113,-2.830791220678459
20141114,5.03434984684935
20141117,4.340073870954668
20141118,-4.1099768053671974
20141119,-3.939275767487886
20141120,3.0569927059200155
20141121,1.526055674624773
20141124,3.8508757040104196
20141125,2.8995599257298053
20141126,4.106558853386277
20141127,-2.1817097770317444
20141128,0.9956020082136641
20141201,-5.137099053991403
20141202,4.459913414129986
20141203,1.1507804010839309
20141204,-3.7134499988657366
20141205,-6.630970278620637
20141208,-9.727681639132177
20141209,-10.029746220883453
20141210,-4.319190784623431
20141211,-4.817826338766768
20141212,-5.0843089348818085
20141215,-4.877289388468105
20141216,-6.171475175702215
20141217,0.10008332796848596
20141218,-3.069741911973315
20141219,-4.21819429889336
20141222,-4.603156746226093
20141223,-4.908050557251555
20141224,-4.476659198819069
20141226,-4.358156019617863
20141229,-4.248671291379723
20141230,-4.554926002376325
20141231,-4.02528727491652
20150102,-4.119228430877901
20150105,-4.595400806429103
20150106,-6.008234959431461
20150107,4.924938635089336
20150108,6.056597847658531
20150109,5.1713169539820125
20150112,5.568679030129034
20150113,5.01304971908923
20150114,4.809265992404189
20150115,5.36165682550754
20150116,5.190340585804741
20150119,-3.9819428896240248
20150120,-4.5468862792091445
20150121,-1.7971018754238037
20150122,5.341761061871172
20150123,1.5004099169666354
20150127,3.9821169921276054
20150128,2.9886272612197895
20150129,-0.2707050131982992
20150130,2.8342956932604904
20150202,5.696143132952468
20150203,5.03283703613023
20150204,5.158732939983868
20150205,4.529803567397559
20150206,1.0905980029391542
20150209,-1.6099225258971248
20150210,-4.6435483565487745
20150211,-3.688840572618586
20150212,-3.5808001199864337
20150213,-4.786633957235331
20150216,2.220300844665066
20150218,-0.2358911187937347
20150219,-4.05891101788189
20150220,-4.263597180583813
20150223,-2.6688570472590265
20150224,-5.086140867535616
20150225,-1.5803624336546482
20150226,3.709643621388246
20150227,0.46440218711725434
20150228,4.632933158055809
20150302,3.0186296374472037
20150303,3.984687710098053
20150304,-0.0024772873189967126
20150305,4.557407603358731
20150309,-4.803226003234547
20150310,-4.773322827031331
20150311,-4.617206717509802
20150312,-0.7303345822840428
20150313,-2.679399553294239
20150316,-5.319263562270095
20150317,-4.648906731937842
20150318,-4.73771795175049
20150319,-5.001062111714102
