Date,PREMIER
20130102,0.719300832800815
20130103,2.2093359219062103
20130104,0.6336995385509171
20130107,-2.650878474673436
20130108,-0.495249449119488
20130109,-1.8096663088254268
20130110,1.3653887800751188
20130111,-0.13953046150578396
20130114,-1.287904964512816
20130115,1.9868255514574997
20130116,11.037452552802627
20130117,6.448136361589541
20130118,-2.4035206757596486
20130121,-0.7017319790393196
20130122,1.594366278053569
20130123,-1.066779411442565
20130124,6.295491506079136
20130125,-0.17118748761017888
20130128,3.0638788638178562
20130129,-2.3034960776557893
20130130,-0.5993873289245398
20130131,-0.7837603440243712
20130201,-1.0321423294740497
20130204,-0.7501817108848852
20130205,-0.3586859634893188
20130206,-1.4982134905568878
20130207,0.5729592510799555
20130208,-1.346326297825229
20130211,-0.1896374840572298
20130212,-1.1988567410611273
20130213,1.3677825937324717
20130214,3.5447250160361152
20130215,1.212742930154952
20130218,-0.24492778444841767
20130219,1.2558754475034344
20130220,-1.6211550323325936
20130221,0.46410848484337075
20130222,1.4587071563609928
20130225,0.7970118998201907
20130226,-3.3695494571167552
20130227,0.11094624688523269
20130228,2.5918496477244846
20130301,-0.025521281107834526
20130304,1.367111798230293
20130305,2.4284383106522025
20130306,-12.033456592719428
20130307,3.6937507677650423
20130308,1.9142601056391144
20130311,2.112342256282658
20130312,4.05199217750305
20130313,0.37712787598480957
20130314,1.5183433819972025
20130315,-2.861144560663781
20130318,0.25809394489496307
20130319,-4.01390100728427
20130320,0.28474754559941484
20130321,-1.8148339770356694
20130322,3.9795804067360834
20130325,-0.8792458105523382
20130326,3.124784277134922
20130328,-15.329188653048123
20130401,-7.467109922548666
20130402,0.16204861325681108
20130403,1.5871650307530691
20130404,-1.9120995208215483
20130405,0.9395815408925083
20130408,2.4519180064553
20130409,0.2845510221342744
20130410,2.175396198661239
20130411,2.225874785821308
20130412,-0.40919221786348814
20130415,4.908342550835444
20130416,-6.19696778743222
20130417,3.205148796426297
20130418,0.9596782743191937
20130422,0.477189906923831
20130423,-1.467656639326205
20130425,-1.8224081399579788
20130426,0.6960884595581731
20130429,0.009417958112435218
20130430,-0.38928603525509387
20130502,-0.6299558643039043
20130503,-0.3085055121162781
20130506,4.287913125767085
20130507,2.202611244771794
20130508,-0.8261077539090493
20130509,0.8905281266426578
20130510,-0.6948532073807506
20130511,0.009259155319167545
20130513,-2.8206760146631846
20130514,1.410823812140707
20130515,2.190117197000694
20130516,-0.06896842259300688
20130517,3.0000765368831788
20130520,1.225113567945392
20130521,-5.9348286922424185
20130522,-7.258118635327453
20130523,-1.238992300330117
20130524,-2.7212778719755746
20130527,-1.0197178357638579
20130528,0.953638978463856
20130529,-0.39435627791715205
20130530,1.573133293210045
20130531,13.686471204920322
20130603,-1.4076157008413404
20130604,1.3264497717840351
20130605,0.3972630633539781
20130606,3.133132674328716
20130607,0.05094820772257036
20130610,1.6195537683985108
20130611,-0.36116177606802413
20130612,-2.9870347054378503
20130613,2.089677862622722
20130614,-1.720030005943841
20130617,1.2775065553718414
