Date,HDIL
20130102,1.2879273307248913
20130103,1.7878097550205625
20130104,-0.19324719203911256
20130107,1.587350574809449
20130108,-0.5074928613441863
20130109,-2.3365760425907434
20130110,0.12562276916298654
20130111,1.8631425411855131
20130114,-1.8481535841732915
20130115,2.299042122302132
20130116,-4.972959161158776
20130117,1.4724429796145087
20130118,-1.3217382459835498
20130121,1.872170463069162
20130122,4.214709720673704
20130123,11.714192901290046
20130124,15.30512889468086
20130125,-6.910822188649602
20130128,-1.141647710901759
20130129,0.7225790561246299
20130130,5.269618536271928
20130131,-0.4118463981395569
20130201,-1.5912053561430153
20130204,-0.1129431988949503
20130205,-0.3358033588858027
20130206,1.085271155383782
20130207,-1.000940104269211
20130208,-0.7834243977967068
20130211,-0.2864001660555242
20130212,1.06153172649721
20130213,-0.18441147762100218
20130214,-3.211106594831226
20130215,0.888891389006623
20130218,-1.4017628124162465
20130219,-0.42981890201092154
20130220,1.944939808492849
20130221,-1.688482148758757
20130222,0.4371315774193845
20130225,0.12310278542187048
20130226,0.027840912424978548
20130227,-0.7617621638950868
20130228,-2.254293181222237
20130301,2.2490213601355684
20130304,-3.3314773163756755
20130305,-0.04761881440804361
20130306,-8.955684875759845
20130307,1.4494594129397063
20130308,-0.43471818358719805
20130311,2.001421854621906
20130312,-0.1491619602309422
20130313,-0.2467942656641149
20130314,-0.5795583109155955
20130315,0.9109907054635684
20130318,-0.19299855085449824
20130319,-0.3682040506012516
20130320,12.443383321388929
20130321,-1.417321391547179
20130322,-0.11226821978372215
20130325,-2.3257786616917526
20130326,1.526475854090335
20130328,2.7668773557791555
20130401,-3.040391791965771
20130402,4.729809546707276
20130403,-1.3368571877464768
20130404,0.5039932289066078
20130405,-1.4139344591584628
20130408,4.304118282207018
20130409,-0.9273163433889529
20130410,2.2688970495680008
20130411,0.46416453816669967
20130412,1.2211486894009966
20130415,0.9853036830271653
20130416,-0.6392993130376521
20130417,0.09448558981214228
20130418,-0.023250712596063483
20130422,-5.162682103844518
20130423,-1.0630435356449253
20130425,-0.4150265286544109
20130426,2.387385350845879
20130429,1.7536567615100005
20130430,1.8251021622737658
20130502,0.7056232445212607
20130503,1.2544698841163604
20130506,-0.2655274139776349
20130507,-0.27595058429065666
20130508,0.16420360375904688
20130509,-0.11418651564593096
20130510,0.8617588540237413
20130511,1.124486887233442
20130513,-4.044816680856435
20130514,1.4301763213562415
20130515,-0.25319044204864927
20130516,-3.3578300386960835
20130517,-2.0239290939194525
20130520,-2.0145241527382294
20130521,1.3456382710879247
20130522,1.1573723041735158
20130523,3.875925516474638
20130524,4.013671156369941
20130527,2.171940028807356
20130528,-2.7146633616816978
20130529,4.312454483624869
20130530,5.783857234871757
20130531,0.9391057267214622
20130603,-0.588775567727331
20130604,0.9033199671608592
20130605,2.09363421165047
20130606,-0.5087686106326166
20130607,1.8422628162820476
20130610,-1.1168959043458457
20130611,-2.670577862741144
20130612,-0.18910294702742442
20130613,-0.1944182962270995
20130614,-0.04936169000719026
20130617,0.7749404643469652
20130618,2.220485922817811
20130619,0.9921246410466817
20130620,0.6827898672184496
20130621,2.4661385261355555
20130624,-1.3970417432331956
20130625,-0.09967904014140083
20130626,-3.094467590270389
20130627,-6.126307861079221
20130628,-1.43764944145245
20130701,-3.183324110806394
20130702,0.07790978379459523
20130703,4.235707570288386
20130704,-0.8342733497980617
20130705,-0.16983452707553404
20130708,5.113639665880003
20130709,-5.377648916312133
20130710,1.2985892468525695
20130711,-0.49760074403456267
20130712,2.950742514346121
20130715,-5.398155635876023
20130716,4.0086383387203774
20130717,-2.1855060044203842
20130718,-0.5859969960390377
20130719,2.3588998828743653
20130722,-0.8426831203436292
20130723,-4.300171738047617
20130724,-1.5654471243107606
20130725,0.4464080190774511
20130726,1.3842290044120023
20130729,1.0467095118315122
20130730,-0.5887629139137482
20130731,4.6695012248081325
20130801,2.098955420463115
20130802,-3.9868877400135463
20130805,-0.1274559858557049
20130806,8.462912538253558
20130807,-4.997668743627944
20130808,0.2702284811019471
20130812,-1.529688544661651
20130813,0.12246452144304332
20130814,0.011221716279384175
20130816,-4.812032598864333
20130819,0.09942997721418756
20130820,-2.1624664327326073
20130821,-0.7861874736025065
20130822,-3.495600619331027
20130823,-3.640991571341973
20130826,-5.416485246626666
20130827,-0.12948495755660527
20130828,8.298765303835005
20130829,-1.1864429183768355
20130830,1.7288098601500879
20130902,1.5084265377373969
20130903,-6.037747219138801
20130904,0.8851839325796647
20130905,-5.303405663928929
20130906,3.0404911821281657
20130910,1.5194628726226491
20130911,-1.2460499854605098
20130912,-4.685189015310118
20130913,0.38686466700803024
20130916,1.428556410180268
20130917,2.29412003504992
20130918,-0.7883269914212901
20130919,3.9487602978256504
20130920,4.513683225130523
20130923,1.842327457935823
20130924,-1.206108132782381
20130925,-2.496334792084653
20130926,3.9414861794875424
20130927,-0.22822330699178517
20130930,-0.5213426806142767
20131001,0.24296285447834287
20131003,-3.553865544406919
20131004,-2.013890126181475
20131007,2.2828449398058632
20131008,-2.259878665157773
20131009,-1.7933014924312567
20131010,1.2990614711240172
20131011,0.6260092399655651
20131014,1.098387890567067
20131015,0.48643527702976774
20131017,0.09183225794603474
20131018,-2.634647402864766
20131021,0.6656796220335808
20131022,3.6550214292886554
20131023,1.3646616303461965
20131024,1.4469601610391125
20131025,-0.28001810606566324
20131028,-0.10950567498592978
20131029,-5.455968412509613
20131030,1.7063778854614386
20131031,2.6043194805638343
20131101,-6.152161059301723
20131103,3.915960708846921
20131105,2.2381198878188027
20131106,4.386398198858671
