Date,METKORE
20130102,0.3675654825572069
20130103,2.8513683278205457
20130104,11.652219977620366
20130107,-2.4831140146408943
20130108,-0.35367607933283246
20130109,-0.7592243895329436
20130110,1.2666690460782524
20130111,0.8334666526810113
20130114,1.0913521407153852
20130115,-2.007589545225022
20130116,0.3964487212078023
20130117,-0.19807554487891255
20130118,-0.7549973058409687
20130121,0.7410848206148413
20130122,0.5253400980573236
20130123,3.3265148921423124
20130124,-0.09122301612242767
20130125,-0.7850724515277454
20130128,-4.756823380524604
20130129,2.7133912618309344
20130130,-1.9329197288523765
20130131,1.5732435314250568
20130201,-0.6151097299804146
20130204,-0.7067546223154507
20130205,0.009155276096804776
20130206,-2.7969505744496663
20130207,2.511657842779366
20130208,1.7816420316561477
20130211,-0.15255867368197018
20130212,0.9850408772286169
20130213,1.4833968480173132
20130214,5.138141012124047
20130215,-3.2001797982464764
20130218,1.129203997803857
20130219,3.012583591026099
20130220,3.1379359782908383
20130221,-1.3058963414700204
20130222,-15.716531583334156
20130225,5.290961380287889
20130226,2.089530691707866
20130227,2.500110280789084
20130228,-1.7062459143321445
20130301,-1.5621961712085346
20130304,4.539092737400617
20130305,1.8254059133812879
20130306,0.8318817575449339
20130307,2.7599229838170247
20130308,-5.710621045011755
20130311,2.016681995311418
20130312,0.27639882312830405
20130313,1.2478593204827995
20130314,-1.0951882381584888
20130315,1.0775324688962176
20130318,-2.8670581769855406
20130319,3.13749658812349
20130320,-0.3140454241533448
20130321,2.322092324154773
20130322,-0.49940976706476914
20130325,7.733317186141058
20130326,-16.68596574135027
20130328,7.756646477078043
20130401,-6.675567717060465
20130402,0.9815034585513542
20130403,3.572793909124567
20130404,1.131474109170103
20130405,-1.1524017075860438
20130408,-6.322701660920652
20130409,4.847212118740167
20130410,-0.7119973375053745
20130411,-1.16428117743011
20130412,-1.9154376554862222
20130415,2.937832883653329
20130416,-3.7943961237945945
20130417,-8.897173546215953
20130418,0.6529003063315857
20130422,2.4630244596303585
20130423,-1.4568114626855118
20130425,5.3656448194096775
20130426,1.623901572855676
20130429,-0.3157820107487756
20130430,-1.0116427192483304
20130502,2.79152954208891
20130503,-6.798063163158563
20130506,1.0021029611539614
20130507,4.460404523701169
20130508,1.4612422579046926
20130509,2.325309589909306
20130510,-3.978393891364007
20130511,2.1948327546382047
20130513,4.184381625516459
20130514,-9.384999205629942
20130515,-14.518641391054528
20130516,-2.138577555330226
20130517,5.200043779222211
20130520,-1.4785291700126288
20130521,-7.183680470070435
20130522,11.427862468416135
20130523,3.3278366097862087
20130524,-11.413555243061147
20130527,5.041612794098806
20130528,-3.74214372631754
20130529,-7.633464168576599
20130530,-3.277122203356575
20130531,-2.736981756852802
20130603,6.565713526948687
20130604,0.3097770937066037
20130605,0.25303393621675696
20130606,0.03744882541438538
20130607,9.759698705200453
20130610,-5.467566538417763
20130611,6.3135584006961665
20130612,-7.982291094355321
20130613,6.508631375344171
20130614,4.016674949507667
20130617,-6.018194831513918
20130618,4.731451477974956
20130619,-0.9183609669731143
20130620,2.5087804288458964
20130621,-6.571469576947832
