Date,LAKPRE
20130102,0.49341712841743396
20130103,0.6068792749183136
20130104,-0.5289716590426905
20130107,-2.146265778452756
20130108,1.88130485675056
20130109,-0.30045794803283854
20130110,0.2691195179391126
20130111,-2.587243034196698
20130114,1.0736550425843374
20130115,-1.3522835421879247
20130116,0.4854953594889486
20130117,-2.5719607082368565
20130118,1.499212381996892
20130121,-0.8871256421222582
20130122,-0.13081242414740618
20130123,0.5817414607991245
20130124,1.3516706956735245
20130125,0.38410835099986645
20130128,-1.126852983031244
20130129,1.9633794444903523
20130130,-0.5298824566684686
20130131,0.41457289207663695
20130201,-1.4159090936622105
20130204,-2.6449079294243054
20130206,4.556509404523422
20130207,-2.485142641505838
20130211,0.9207580338235478
20130212,-1.3300639143862034
20130213,-1.1715121135033253
20130214,2.7041733140738557
20130215,0.89223987879617
20130218,-0.06946912344469558
20130220,0.5519076106831833
20130221,-4.2258516039149905
20130222,0.02721875754460214
20130226,3.8299126238234136
20130227,2.490902255697737
20130228,-0.007246579698953259
20130301,-3.2255748379448894
20130304,4.053222042204903
20130305,-0.6428655609369875
20130306,1.9373049420765565
20130307,3.989931892465706
20130308,-4.577523324942063
20130311,2.732936228162938
20130312,8.618933241053135
20130313,-3.4710320155176215
20130314,-0.21048040293281542
20130315,0.42046650126982604
20130318,-1.6108351095807953
20130319,3.833500145195781
20130320,3.5922333001596276
20130321,0.16073527925538544
20130322,-1.3329595349896373
20130325,3.5260747097135434
20130326,-5.953355972143328
20130328,1.3444700157487635
20130401,5.576693202683179
20130402,-8.538812975353341
20130403,1.1161302925411731
20130404,4.351893020290461
20130405,-4.421792314547444
20130415,12.605532426490583
20130416,-0.3336249024727846
20130422,6.5458950132382565
20130423,-2.5988634991403545
20130425,-5.994789656136552
20130426,-4.456248369766894
20130429,-1.733022101550493
20130510,-2.6523126452263464
20130515,-2.185580202746295
20130516,-0.9623508467204211
20130523,7.045577715370478
20130524,-5.759523169639837
20130527,7.488727098033489
20130528,-5.868580102590828
20130529,0.3193505551895644
20130530,0.8659056541915044
20130531,0.09805863991215003
20130603,-0.28806510161636995
20130611,8.45459138588713
20130612,-1.3586198983341824
20130613,-8.075972385993824
20130618,-0.12935341231987627
20130619,0.09016980905674879
20130621,2.2233399172025754
20130624,0.8359309803535768
20130625,-1.3779726466435773
20130626,-4.398967916338033
20130628,1.9878712223503197
20130701,0.4316722689083852
20130703,-0.5418519725580798
20130709,-4.512562140845883
20130715,4.698061518335196
20130717,1.805492329191885
20130718,4.591380785275632
20130719,-4.165754861701638
20130722,4.049626729058821
20130725,-5.295604947309369
20130726,-1.691677204399237
20130729,4.24620152167484
20130731,3.2317042770152176
20130801,-4.894760536416111
20130802,4.105115315756557
20130805,-4.591731495739327
20130806,2.845960488426265
20130807,-3.5383311833964717
20130808,-3.7162689188731926
20130814,-4.762548531312228
20130816,-5.745157923411866
20130819,-5.985663716014688
20130821,-5.131050736997985
20130827,-5.532139814262909
20130828,-2.715733845324445
20130829,-5.18133414337187
20130830,-4.416349836239315
20130902,-4.948915429723605
20130903,4.822515220602458
20130904,-4.847413150553118
20130905,0.6932531010769254
20130906,5.13154499561485
20130910,-4.174203388438942
20130911,0.309187105602556
20130913,-4.538870585291612
20130916,1.3560001676194018
20130917,0.7949849943069941
20130918,6.3565979678120135
20130919,-4.15528143999546
20130920,2.7009971813561586
20130923,-4.092330249749727
20130924,-2.9208682693487136
20130926,1.5279930074988797
20130927,-1.3674456178273302
20130930,-1.6539484030184037
20131001,5.255232594568195
20131003,-1.208816599054165
20131004,3.987855704802118
20131007,-2.4243314571464056
20131009,-4.268328570177142
20131010,-4.239422884562167
20131011,2.399235429567349
20131022,-0.9330030199082653
20131023,3.1875723553770534
20131028,-3.510808991927338
20131111,-5.1755300377686515
20131112,1.8470650875556298
20131113,4.095019946597092
20131114,-4.88538159593228
20131128,-3.580184671217225
20131212,-2.5214799441008657
20131213,-1.6917329732507949
20131223,6.160048611068394
20131230,5.669731957535809
20140102,1.266536645542239
20140103,2.0201205281092145
20140106,-3.5080433250630385
20140107,-3.4295853860459458
20140108,5.4625968634457545
20140109,-1.7237524871877934
20140110,-4.60472519032207
20140113,4.93652387265049
20140114,4.446080848147225
20140115,4.483789013476141
20140116,0.517309852857335
20140117,2.2964092777171654
20140121,-2.4121033859504246
20140122,0.40598574750945693
20140123,-4.544520713848306
20140124,-0.5389061000188048
20140128,-1.6743500171757193
20140129,3.4882574423653288
20140130,1.944766304393189
20140131,-4.494834673704708
20140203,-2.131910764783726
20140204,-4.3745732426406185
20140205,3.9829442571025107
20140206,-5.191911406322835
20140207,2.926940340915431
20140210,-1.9710625951626646
20140211,1.404383520165735
20140212,3.7537263989443987
20140213,-3.5700308195608463
20140214,-1.9525935649779134
20140217,4.57099431575686
20140218,2.948585920900019
20140219,3.985371470773919
20140224,-1.5187859982699072
20140225,-3.6521786878288554
20140226,2.0076526606706424
20140228,2.2758259091143036
20140306,3.7299654256035275
20140307,2.057284874184534
20140310,1.3041440472719676
20140311,2.4380758401592493
20140312,2.062564018547177
20140313,-1.8064882721916988
20140314,0.9913296397169415
20140318,2.0686620188348672
20140319,-0.3111676445560466
20140320,-5.620301627337154
20140321,1.2430779030566093
20140322,5.360618692983462
20140324,-0.7406243816137326
20140325,-3.656995681445964
20140326,-3.8532265136092487
20140327,-9.138540861647883
20140328,-2.8608703534222135
20140401,1.6770282136132804
20140403,-6.155429558951792
20140404,2.082190281759129
20140407,4.397948454109409
20140409,6.389495370717701
20140410,0.7736222549148052
20140411,-6.212047880827721
20140415,4.703074177165137
20140416,3.345984782658051
20140417,-2.8676357730564344
20140421,-0.5866519413350872
20140422,5.4992354054000785
20140423,-6.033703204825098
20140425,0.9660046194121404
20140428,0.2930211533671264
20140430,-1.1494782016809872
20140502,5.4399783499818115
20140505,-0.8459745031338356
20140506,0.13009448684104902
20140508,-6.371579711488252
20140509,2.932087483708057
20140512,5.843034885429844
20140513,-0.006431243480771842
20140514,2.4888599262144995
20140515,-3.0939743131471937
20140516,-1.6182069175719629
20140519,0.021213953827200704
20140520,-4.324941810806748
20140521,3.664768850285188
20140522,-1.376354241519147
20140523,3.426956269776641
20140526,-4.61101377397229
20140527,5.28205796523378
20140528,1.303765783600638
20140529,-6.410777702967247
20140530,11.012735475447798
20140602,-1.6513902768448174
20140603,0.15924352777122397
20140604,7.746524482275264
20140605,-2.571922846203737
20140606,1.2940703895220513
20140609,1.5057424955419567
20140610,0.7850530694337765
20140611,-8.226477856839384
20140612,5.942282951593604
20140613,-0.45866176169057704
20140616,2.3734361611535397
20140617,1.0667314422427314
20140618,-1.6542934715829734
20140619,-3.4707088496049536
20140620,-1.358369507770953
20140623,-4.038466166163566
20140624,5.570312559291857
20140625,2.8515158041825983
20140626,-2.817927828129384
20140627,0.6479444274202608
20140630,-1.692288107818907
20140701,0.9785231552982632
20140702,-0.06013116449071232
20140703,1.8818430314953578
20140704,-0.07226002647736962
20140707,-2.9026300586493394
20140708,-21.927485585837527
20140709,4.808263883019303
20140710,0.11917987932665752
20140711,3.70007139667579
20140714,1.639595561782222
20140715,-6.483964541902786
20140716,-14.880406203117932
20140717,3.7956172761388522
20140718,3.08216047408319
20140721,0.9652033811787541
20140722,-4.026103909450807
20140723,1.417556735807291
20140724,-0.3530775096737154
20140725,1.5597915726216476
20140728,-1.6543703553350828
20140730,6.109947837386014
20140731,-1.1828633524052972
20140801,1.0131197566435435
20140804,-2.208585220515952
20140805,1.702709654696497
20140806,2.4367734396282845
20140807,-4.525916050348268
20140808,5.3162253457526925
20140811,-3.3174334767364173
20140812,0.1218872634676404
20140813,1.3301175626823474
20140814,6.122722367609302
20140818,4.4613480310370655
20140819,-1.4562818572548215
20140820,-2.40505429346482
20140821,-1.1141033731701981
20140822,1.069441255824411
20140825,3.292245592245693
20140826,1.1181124227610981
20140827,-0.3457910993272373
20140828,1.47809615589234
20140901,-0.06150579524863309
20140902,1.9438123636190792
20140903,1.9566094819796296
20140904,1.4028411066959248
20140905,1.7052950983698718
20140908,-11.860965442854893
20140909,2.1791877186613786
20140910,-0.3812754779023362
20140911,3.869685040586408
20140912,-4.571186857108835
20140915,1.4689038254304756
20140916,-1.3369912843707232
20140917,-0.8491038202680621
20140918,3.4442599816968245
20140919,0.6363906624216993
20140922,1.2137162290809562
20140923,0.33021395792977715
20140924,-1.6517571244960774
20140925,3.4187727724250347
