Date,TRIVENI
20130102,0.8421742751529101
20130103,0.28562299583986883
20130104,0.5817671861254182
20130107,2.091727746479179
20130108,-1.4677963961422769
20130109,2.4596386784716895
20130110,1.234068471508644
20130111,0.8787150522227056
20130114,0.5306351672339722
20130115,-0.32983853346789177
20130116,-0.0741898334172788
20130117,0.06068385553684891
20130118,0.06070399492329437
20130121,1.0893158703330637
20130122,-0.9004268486761589
20130123,0.1368314015733476
20130124,2.7775881178089668
20130125,-1.2533978016091718
20130128,1.227076651814686
20130129,-4.883555455129242
20130130,1.743435392660444
20130131,0.6653738406997847
20130201,-2.3211877735570385
20130204,-0.9072205523814287
20130205,0.089412493617266
20130206,-4.3905887879120655
20130207,-1.6749017533643396
20130208,-1.427236280361659
20130211,2.734158508053771
20130212,2.317929814371347
20130213,1.3491342897378797
20130214,-0.3716457839444063
20130215,-5.372683024982808
20130218,-3.139162032216629
20130219,0.3353746749364258
20130220,2.352469824878333
20130221,1.4259442324077884
20130222,-1.1268325751605708
20130225,0.06165132790242733
20130226,-2.951256067640587
20130227,-1.7483705549597341
20130228,1.5959736129474233
20130301,-2.931506236862668
20130304,1.1630742097054645
20130305,-2.3717567040444854
20130306,0.9355493449659309
20130307,1.586439354231433
20130308,-0.7075831205321896
20130311,0.5741143118643477
20130312,-2.3060185286185555
20130313,-2.180023392706331
20130314,2.1838822036958403
20130315,3.3009823838617174
20130318,-2.775079620461921
20130319,0.7825018285046967
20130320,2.0713195357394323
20130321,0.9986774400008929
20130322,3.6634085359127453
20130325,0.744227914804884
20130326,-6.057039496722414
20130328,-0.16932897204784614
20130401,0.13149633568163965
20130402,-2.950997092884145
20130403,3.3575979266145186
20130404,-7.823856212576709
20130405,-1.6980256164723848
20130408,5.553980379827799
20130409,2.3205287543205193
20130410,2.020323886914108
20130411,-0.006303173882210911
20130614,5.789900289402838
20130617,0.9472500571291963
20130618,-1.5888820084727044
20130619,0.6641476522535791
20130620,-0.15038265536254736
20130621,0.23648629220911238
20130624,1.4080194242009267
20130625,-3.0961596966692504
20130626,-2.562685218099234
20130627,4.078876081489711
20130628,-3.0401282131591225
20130701,-2.563501863547879
20130702,1.8394519952595971
20130703,-1.409879311853606
20130704,-3.302489326415038
20130705,2.0709502594966605
20130708,4.103843765027606
20130709,-0.2263132096904371
20130710,-0.4665018466573847
20130711,-1.4123175475238292
20130712,-0.45702518389250285
20130715,0.08116346526124796
20130716,1.6483143492924426
20130717,4.5961534035865785
20130718,-1.4245758439971594
20130719,0.5471437334699589
20130722,0.8455340766092991
20130723,1.3564029282833334
20130724,-1.3939527545213932
20130725,2.3786086970400637
20130726,-1.0495069581811807
20130729,2.2520842379157298
20130730,1.5117225251051807
20130731,3.464040656638668
20130801,-3.0142820814051694
20130802,1.194005001568725
20130805,2.2482416451721496
20130806,-0.7774577816602573
20130807,-4.6585334714427225
20130808,-0.21590501301130738
20130812,0.8147450953539912
20130813,3.5214777295143156
20130814,-1.0361932995140328
20130816,-0.43022763381267337
20130819,1.9819284899496175
20130820,0.536490805518533
20130821,1.1102724171457574
20130822,-0.17007562331658455
20130823,2.5293272507128
20130826,1.5912268600309454
20130827,-3.9526147512482046
20130828,-0.9197869749506131
20130829,1.9729924910469296
20130830,-1.4843593300001185
20130902,-9.022403844386968
20130903,4.456008233379732
20130904,-3.32153264624999
20130905,3.712128071464778
20130906,-2.136776277731564
20130910,-0.2096582692539828
20130911,-0.006044231455254567
20130912,-2.51807330294183
20130913,-0.8885381774903416
20130916,-1.5766611185969197
20130917,0.15056599854850441
20130918,1.3201461362097524
20130919,2.7179669408595526
20130920,2.3573402667917276
