Date,MOHITIND
20130314,0.364291235872631
20130315,1.7528042938518755
20130318,0.02095083650709434
20130319,-0.17051467752835447
20130320,-1.5459899454448789
20130321,0.18297011551257358
20130322,0.8149640375973731
20130325,12.779173912461859
20130326,-2.158363811245375
20130328,0.11990950752761842
20130401,4.149969882794301
20130402,-0.35019335701017085
20130403,1.131601529008119
20130404,3.9676466732561826
20130405,-2.144483619857516
20130408,0.12169395731960772
20130409,1.1913672543441631
20130410,-6.296275065512549
20130411,2.9417702378772606
20130412,-5.656816352215227
20130415,6.067936714789953
20130416,3.933527931713589
20130417,-0.8679943004246944
20130418,0.13356747260039736
20130422,0.37831970275163795
20130423,-0.5423997083568148
20130425,3.1398014035517003
20130426,-0.5126956779966229
20130429,2.8332799830700344
20130430,-1.500795899407509
20130502,-2.067786960982986
20130503,-3.7952671867787346
20130506,5.521088715213131
20130507,3.1939446919556325
20130508,1.4162546550974147
20130509,1.5458024435962574
20130510,1.496647127021896
20130511,-2.309966980700071
20130513,1.2750179088366411
20130514,0.06994402039743514
20130515,-1.0551260014729638
20130516,-1.2129605955416158
20130517,0.824825913255125
20130520,-1.330072341114254
20130521,1.288783767457494
20130522,1.5581095808675838
20130523,-3.7695261086678244
20130524,2.905888577138708
20130527,-4.088228440947962
20130528,2.3820827772872586
20130529,0.4669583548946198
20130530,4.9243955701764035
20130531,-0.9055824416949889
20130603,-2.066204791763953
20130604,-0.8262231216555898
20130605,0.833727276059469
20130606,-0.6071863670972406
20130607,-11.67599037771606
20130610,-0.1516883542814703
20130611,0.1309811470928357
20130612,2.9647265767183164
20130613,-2.927542026749907
20130614,4.100634839165254
20130617,-3.151397349176866
20130618,0.19896911498157244
20130619,3.726534165025784
20130620,-1.1495334758681184
20130621,1.7532125495267805
20130624,-4.951232392931599
20130625,2.1917804690326688
20130626,5.278639259006878
20130627,-1.7686655360697117
20130628,1.6498464784908564
20130701,-0.455337406241541
20130702,0.15629749815270177
20130703,-1.8567808780051465
20130704,1.3845883618008417
20130705,2.153540228593127
20130708,-0.11981381424617377
20130709,-1.116743681994861
20130710,-0.0025511237821495697
20130711,0.2287085991000355
20130712,0.1907514413775287
20130715,1.012555371431887
20130716,-1.653090032470866
20130717,-3.419822602806994
20130718,-5.856067007547427
20130719,-2.039125802372698
20130722,-2.4050304924601353
20130723,-1.3486842891151767
20130724,1.19594148243161
20130725,-2.2929169613105613
20130726,2.4352633667926136
20130729,-8.688187572327013
20130730,-3.823897303829612
20130731,1.5265719506997648
20130801,2.887296110788212
20130802,-0.9466963887385738
20130805,-1.3858925664192994
20130806,0.9417654085675733
20130807,0.5132568478098777
20130808,-0.649002526133034
20130812,2.8263625985323872
20130813,1.576236998362325
20130814,-3.7159537931374125
20130816,1.1583230621463487
20130819,-2.5725868966970022
20130820,-1.3709698734598614
20130821,0.515882965382883
20130822,1.2718136168862784
20130823,-6.533522822088841
20130826,6.725976340870169
20130827,-6.587727831681937
20130828,3.3391161355197685
20130829,-2.454795593806083
20130830,2.7056678848811004
20130902,1.662314629787873
20130903,-1.1759961103763903
20130904,8.56933444875572
20130905,-1.1752663083355015
20130906,-1.4630334981066835
20130910,4.38595486136642
20130911,1.9168202464526227
20130912,-2.4449573799143773
20130913,3.417294934763385
20130916,-0.5319885410034502
20130917,10.70464531018834
20130918,6.105872280157721
20130919,2.9262041463214383
20130920,11.57105875318934
20130923,3.6144220975121804
20130924,2.4351083102576445
20130925,-8.428875404267771
20130926,-7.8549457631174775
20130927,-0.27802029671787487
20130930,1.0879410423772893
20131001,-6.563446359467503
20131003,7.038577441822063
20131004,-7.441050232601248
20131007,-2.444871235172039
20131008,-2.004319565045015
20131009,-5.516909298685531
20131010,1.0675733741262854
20131011,10.151479164577577
20131014,-0.06030675206249381
20131015,-3.2017672324989404
20131017,-6.513504695380607
20131018,-1.3537125888593033
20131021,0.8104214140437109
20131022,2.902548690419422
20131023,-1.1142639609179987
20131024,-0.38007265537923735
20131025,-4.340899465546856
20131028,2.3807034903073143
20131029,-2.3369213120598338
20131030,2.277315630598071
20131031,-1.6893257579694105
20131101,0.864245125849357
20131103,-0.40532913362062806
20131105,0.9202158862186944
20131106,4.755290771424772
20131107,-2.1293492438413506
20131108,-0.5383808377958271
20131111,-2.4491928535054437
20131112,1.529039820247398
20131113,-1.7726155560494672
20131114,-1.3550138601239705
20131118,0.023801767023352127
20131119,0.86733328367186
20131120,3.3989591737778584
20131121,-2.2910260633556443
20131122,0.39693727186133154
20131125,0.8835505732493086
20131126,7.172905271520868
20131127,5.623950725085302
20131128,1.0420658511499967
20131129,4.199813770375658
20131202,-2.7376423754165238
20131203,-0.43809267925435463
20131204,1.48583434486348
20131205,-4.497625597751728
20131206,2.9573933936509
20131209,-1.8345674075229317
20131210,-13.477133817357137
20131211,-0.11157703187849075
20131212,-1.1512448210247292
20131213,-0.5463544522936362
20131216,-7.995008961158844
20131217,-2.2564267566507885
20131218,1.4555462157993044
20131219,-3.979984632474571
20140303,7.0600166242995215
20140304,-4.2921102400029785
20140305,-4.405001238918437
20140306,-2.6718818739255887
20140307,4.616217809630672
20140310,5.059755795811793
20140311,-5.14453407143808
20140312,7.950110925893236
20140313,-6.378921382496789
20140314,9.57185994621384
20140318,1.4611042347477374
20140319,0.05566418714844765
20140320,0.6719213464685545
20140321,2.6896824396687435
20140322,-5.768383691546228
20140324,1.7126553147986319
20140325,3.7148666583860064
20140326,3.260657234194935
20140327,4.771353418973923
20140328,-0.9497364462705131
20140331,0.44445069474704785
20140401,-0.10989414833638944
20140402,-0.20575904234869014
20140403,-2.458074069442814
20140404,0.2290371419858834
20140407,-2.499136777907607
20140409,3.4514337970764335
20140410,3.5625865388910336
20140411,4.678753868743169
20140415,-0.235264272736178
20140416,6.317797619174022
20140417,-8.124389948339738
20140421,0.6441206059643795
20140422,3.09886162128815
20140423,3.0074191952602227
20140425,-3.945548031755031
20140428,-9.098248513209809
20140429,9.797085132669963
20140430,-1.389645495129677
20140502,6.40412127288224
20140505,-10.304394449389818
20140506,-9.701329783073087
20140507,9.263537386920476
20140508,15.790583147288402
20140509,6.047551584571963
20140512,-18.69446276314456
20140513,4.524299913040416
20140514,3.8690955126401465
20140515,-0.5079228130289031
20140516,-13.45520146147162
20140519,-2.020220597256672
20140520,-8.05061354694286
20140521,6.237190531505096
20140522,-14.780831805863018
20140523,9.658309984589176
20140526,1.8833874999187286
20140527,1.3355327586763208
20140528,2.331628419678964
20140529,-3.548266006449779
20140530,6.596629512042645
20140602,-0.5633112918386927
20140603,0.677962300318464
20140604,-6.961128961717883
20140605,9.079366342380856
20140606,-2.164305830880922
20140609,2.8403207175111955
20140610,0.8087366209790865
20140611,3.76221546119588
20140612,2.65443416475681
20140613,-5.3541949151697565
20140616,2.8743743101468606
20140617,0.4799096203505613
20140618,-2.2385622314830966
20140619,1.5878341895168893
20140620,1.2619420376275916
20140623,1.243874804019994
20140624,1.760050484693761
20140625,-0.9198399750306328
20140626,2.8272468665959916
20140627,-4.100295585935426
20140630,6.517150691990993
20140701,-0.8932528262444794
20140702,7.352465176574024
20140703,-1.8382286634631384
20140704,-9.358044179434419
20140707,-1.5192649000162568
20140708,6.947529475894024
20140709,-5.883637456091594
20140710,0.67495355196749
20140711,6.610951019238323
20140714,-7.841206238786778
20140715,7.900455112955841
20140716,0.6656890685191914
20140717,1.658609877542648
20140718,-4.649998229798879
20140721,7.783512590971777
20140722,-1.3459175585915637
20140723,-3.366425388101987
20140724,-10.089072409494515
20140725,0.6187543076953523
20140728,2.0119367478768657
20140730,3.0258287300914946
20140731,0.8191844532110986
20140801,-10.406962965329459
20140804,8.521187666570553
20140805,-0.22823476128845055
20140806,-2.798516650577132
20140807,2.1548306107176125
20140808,4.367883379296628
20140811,-1.382236724609673
20140812,-0.5967961782654193
20140813,-1.262794752418066
20140814,-1.1958267515456975
20140818,3.909827921581918
20140819,2.6192430749957896
20140820,0.5547188415013495
20140822,0.5461596744622432
20140825,2.731857528011529
20140827,-4.148911457504338
20140828,2.0821279361983764
20140901,2.939643261958265
20140903,0.6429238309082798
20140905,2.969145616080579
20140908,0.9832514069026135
20140909,-1.305607950233325
20140910,-2.6058267306306004
20140911,4.484836443677055
20140912,-0.811171205839905
20140915,-5.668027547764881
20140916,-1.2193438883242549
20140917,-1.8909002377726192
20140918,1.1595901386422929
20140919,-2.476634683054638
20140922,2.100480682353169
20140923,-1.387870196626976
20140925,-0.1209371223224065
20140926,-3.564021269761262
20140929,5.654695840064911
20140930,-2.304153172952301
20141001,3.5068292949495947
20141007,-7.552701688359298
20141008,5.4604024746107775
20141009,-1.2775779345619187
20141010,-3.1685709540917695
20141013,-7.764510092424412
20141014,-5.953452273217221
20141016,3.6476593488057216
20141017,6.034429250927528
20141020,-1.1845343658790193
20141021,-4.921624457889116
