Date,FMNL
20130102,0.8924084562186937
20130103,-2.2959029153983685
20130104,2.222222046632383
20130107,1.904689672526347
20130108,2.7528048724924257
20130109,-2.990160158156549
20130110,0.21277737063924052
20130111,1.8643860952109357
20130114,-0.5482787812687184
20130115,1.8430849490258128
20130116,-1.8652969133139128
20130117,0.661242001547851
20130118,-0.11527148403556273
20130121,-1.256127269393378
20130122,9.03746740118713
20130123,5.814702766813156
20130124,5.268929838363501
20130125,-3.6360906258034404
20130128,1.442234875976879
20130129,-2.1523698454405586
20130130,1.6335506849940515
20130131,0.9666259243968953
20130201,-0.5272334975183502
20130204,-0.3529917739426349
20130205,-0.8563378608588803
20130206,0.6224205685076756
20130207,3.6483277955906512
20130208,3.168467854727756
20130211,2.834857886941144
20130212,-1.3124351821914997
20130213,1.4892389226850282
20130214,-3.2591349495062953
20130215,-0.6424825760508056
20130218,4.0088060663279235
20130219,3.2573146197672616
20130220,-4.659260796290109
20130221,-3.8509897803929034
20130222,-3.904442797211428
20130225,1.6301513835557642
20130226,2.0849323693140347
20130227,2.2916760424920986
20130228,2.385743626999361
20130301,2.1554055152314366
20130304,2.691792464447986
20130305,6.059412770384302
20130306,6.799624328813261
20130307,1.368660683432644
20130308,0.563277668243682
20130311,-3.0088228186351285
20130312,1.522828636075597
20130313,1.3606748498870802
20130314,-2.3962143491908754
20130315,-3.500341234934167
20130318,1.9882550758434097
20130319,-2.6852277227866375
20130320,-0.9549487109895729
20130321,-0.7700103247969861
20130322,2.55965087014366
20130325,1.5035427120380207
20130326,4.701870412934986
20130328,-3.124886312590326
20130401,-1.7554526628755958
20130402,4.881978058578407
20130403,-5.314325618675756
20130404,3.2586561036304174
20130405,2.9106421367230153
20130409,-5.679071681287724
20130411,0.7273140662188381
20130412,-4.2790174770173515
20130417,5.4633973029270235
20130422,3.273763740962449
20130423,1.0632354622847369
20130425,3.262110583399914
20130426,1.468407217779788
20130430,-1.9796315830280073
20130506,4.238906295610843
20130508,-8.529869162728163
20130509,8.426502370807517
20130510,10.100413152764279
20130513,6.484958642452354
20130514,-10.121632080016436
20130516,9.83479240039321
20130517,-9.191960934874702
20130520,-9.843713382046916
20130529,9.511286805248151
20130531,1.59667481507404
20130606,2.063682094713515
20130612,6.456493169413397
20130613,4.735037683660238
20130614,-8.142088693114811
20130617,-0.5224104053497297
20130618,0.4517313106722993
20130619,-1.3004690770208733
20130621,9.022179416134746
20130624,-11.814114381467974
20130625,8.702632968083392
20130627,0.5572068557618538
20130628,11.697384826270197
20130701,-2.830797376837863
20130702,2.8791255044124604
20130703,-6.48169728699881
20130704,0.42146991411430956
20130705,0.3669147609519209
20130708,3.848385059390011
20130710,-4.023328951994991
20130712,-4.47271944142032
20130715,-3.98423436227197
20130716,-5.488911263388158
20130717,4.628701219381352
20130718,1.1896409115177984
20130830,26.08539662053061
20130902,-3.556844268716823
20130903,-6.047640224653238
20130905,5.793061250031462
20130906,6.073920733365495
20130910,-3.1081498404233896
20130911,-3.229008377031746
20130916,3.80140080019667
20130917,4.942306704791987
20130919,-3.297374352365579
20130920,2.973206244258184
20130923,-5.4217435976461354
20130924,0.08055457909390706
20130925,-3.924248465651545
20130926,-3.4900988779706545
20130930,4.294539298728311
20131001,-2.891143573726767
20131003,-2.9979475232760517
20131004,-0.5258726574315352
20131008,4.836793062806938
20131009,1.0388651713081383
20131129,-0.42130710602633026
20131202,2.1326405067976735
20131203,0.8017923195937735
20131204,3.2266455600905535
20131205,-4.384923400952282
20131206,-0.9335124563980752
20131210,3.181906499262617
20131211,0.08230099951437567
20131212,-0.41425591539244777
20131213,-2.729750543120784
20131216,-5.140140732273844
20131217,-1.3575512453019707
20131218,-2.835445826063335
20131219,-4.6245489547740375
20131220,-2.8898059666722142
20131223,-1.8709727017978284
20131224,-3.1010880028502217
20131226,-2.9332867368186246
20131227,-4.354837320552745
20131230,-4.053133150867346
20131231,-3.636241755780361
20140102,-6.924715785661482
20140303,34.75664170169704
20140304,-3.595840630221659
20140305,3.4971767011454187
20140306,3.409019575378818
20140307,-3.3252990246720433
20140310,-2.929320651883197
20140311,5.051408600374471
20140312,-0.041827452534755234
20140313,-1.6978807167233858
20140314,4.401646015253309
20140318,3.2663790480771646
20140320,3.239750195771158
20140321,-3.6169707998505194
20140322,4.974664182339425
20140324,0.6778955935984168
20140325,-3.84855011211703
20140326,-1.6394415534285391
20140327,4.885914757040894
20140328,2.7907592954939315
20140331,4.50868462226887
20140401,-3.104040271643124
