Date,ROLTA
20130102,0.6986991168753992
20130103,-0.36444147405436167
20130104,-1.6827796096159395
20130107,-1.7671915177203728
20130108,1.1583737102277551
20130109,0.7944478788050695
20130110,-0.14819963601499975
20130111,-4.636915994621208
20130114,0.1138502279449578
20130115,-2.1494780714465413
20130116,0.9332048857218773
20130117,0.19301376975741977
20130118,2.015981141468849
20130121,0.8743557341059416
20130122,0.27831147127260514
20130123,-2.5105019476579935
20130124,-0.5743970601757107
20130125,1.7057051347626642
20130128,-0.8190393654183707
20130129,0.9649882972983792
20130130,-1.1680128109248116
20130131,0.8411726538338397
20130201,-1.0571183342775288
20130204,0.622283807172927
20130205,-0.07681257628437654
20130206,-0.03012885528877883
20130207,-0.4515838830017068
20130208,-0.384569363342025
20130211,-0.6375588138048434
20130212,-2.509175944129821
20130213,-0.08656877009523942
20130214,-1.5462594674736674
20130215,-3.4983250809864463
20130218,-0.7650590296028035
20130219,-0.4830729850320685
20130220,-0.08651689413462141
20130221,-1.9359003398221304
20130222,-0.46118797336404843
20130225,-0.6499916341449927
20130226,-1.4954698874591936
20130227,-0.4536847980171945
20130228,-0.2005214732310674
20130301,1.6750423194535893
20130304,-0.5085960187750185
20130305,0.761397778129959
20130306,1.4354255703268588
20130307,-1.817973790316283
20130308,0.591437003035608
20130311,-0.5839588500931373
20130312,0.3678525107543288
20130313,-1.8015363206027446
20130314,0.11606292439991855
20130315,-4.990711905995714
20130318,-0.8270842796246717
20130319,0.6714038926659531
20130320,-0.18195823680089118
20130321,-0.31481404918042366
20130322,0.07613530095375054
20130325,-0.616116710602174
20130326,-0.14422783179494658
20130328,-0.4051524250065375
20130401,1.5795551570610766
20130402,-0.3882829851758929
20130403,0.15691171806955473
20130404,-0.9651119694139042
20130405,-0.35589571021999467
20130408,-0.5270813891150905
20130409,-0.8294626768235147
20130410,0.14676680904494355
20130411,-0.1373464670858512
20130412,0.3726573039312375
20130415,0.5604216230487902
20130416,-0.1688035111190489
20130417,0.9515531383719673
20130418,0.9311078216237562
20130422,2.4632249907210113
20130423,1.29767394020222
20130425,1.1550322783523428
20130426,1.9882468755093496
20130429,-1.0105637536319954
20130430,0.8094699429988987
20130502,0.0975423477109314
20130503,0.06707791940218111
20130506,0.7956134948388716
20130507,1.020832078076918
20130508,0.2836909955325545
20130509,0.6270739464484032
20130510,0.4279595680729701
20130511,0.05999998446271024
20130513,-2.7379663490004376
20130514,0.5423462192350041
20130515,1.2415595550678495
20130516,-0.03408739799202122
20130517,-0.7570942227704445
20130520,-0.4388919265783321
20130521,-0.3545208779603337
20130522,0.4106007286788786
20130523,-1.395645456214778
20130524,0.09890963802502446
20130527,0.6296064734641504
20130528,0.28214015380045354
20130529,-0.29287193088011854
20130530,0.1688066424307955
20130531,-0.06509037752644753
20130603,0.4841977327180674
20130604,-0.19331940216895976
20130605,0.18089316909187692
20130606,0.8872413513334221
20130607,0.4717263349397243
20130610,1.2854375884077098
20130611,1.84453743035326
20130612,0.5330990935027579
20130613,-0.545472503984684
20130614,0.2126348379493337
20130617,-10.867500687588734
20130618,0.23563678962357176
20130619,1.4690387769326398
20130620,-2.016337345893961
20130621,4.235779569553584
20130624,-1.6204905378338486
20130625,0.49997820731270515
20130626,-6.036412464171071
20130627,-3.2270061929139175
20130628,-0.014080892868534756
20130701,0.8777447786551849
20130702,0.8835726314295106
20130703,-0.19422489064222437
20130704,-0.34691951268374377
20130705,3.8098640621060986
20130708,1.6903361682140083
20130709,1.3673282597060263
20130710,-4.288960625820968
20130711,-0.6471174498969006
20130712,1.8724848749586132
20130715,1.5208955144651344
20130716,1.2976291553331545
20130717,1.3164282954234452
