Date,MUTHOOTCAP
20150824,-5.277454381537047
20150825,4.142739408026857
20150826,5.185774797169903
20150827,-6.5806041196484895
20150828,-0.4984803824727133
20150831,1.1411027700375127
20150901,-0.3065547677490936
20150902,-1.809689643852694
20150903,4.974122486109917
20150904,-1.4355715073699493
20150907,-0.13999616770297818
20150908,10.574228711256774
20150909,-2.6951087768925888
20150910,0.48838604141299047
20150911,0.8289400984234048
20150914,0.16966750997405408
20150915,-0.6104860359779407
20150916,0.5746525648322923
20150918,-2.787740806406619
20150921,-1.6726210576044633
20150922,9.209997897752014
20150923,-2.7942766426895895
20150924,-7.051998414443339
20150928,-2.42867691097049
20150929,2.088131750268293
20150930,1.915783482140554
20151001,-2.125925516702594
20151005,4.95075143307736
20151006,-5.433735570189673
20151007,-4.392998243630786
20151008,-1.7338071514340374
20151009,3.487026011883004
20151012,0.2521282830086814
20151013,1.0222548281959196
20151014,-0.1370113015331087
20151015,1.0666286014905293
20151016,1.1281786596095529
20151019,-0.1975450703624062
20151020,1.98993274234657
20151021,-1.6889825852709317
20151023,-1.7194030029184373
20151026,0.2202588432008299
20151027,-0.7318773025397431
20151028,0.0666080764936959
20151029,2.0807986027190215
20151030,-1.9817991010620464
20151102,4.4996421690581485
20151103,-0.6504931995352362
20151104,1.1753386220969377
20151105,0.2781672004473299
20151106,-3.5737873304982517
20151109,5.282637998129837
20151110,-2.260342509836481
20151111,1.9382186977723508
20151113,-4.7263058182173365
20151116,-0.4629457718104228
20151117,4.310659915432074
20151118,-0.07454981250310228
20151119,0.3963341579575913
20151120,0.9480734416716878
20151123,-1.0322544621331076
20151124,5.3226115128252225
20151126,-4.432937113486019
20151127,-0.852183347840581
20151130,1.4906889391579214
20151201,1.3856231595895547
20151202,2.268772145537399
20151203,1.9748058578998458
20151204,0.4941920099030685
20151207,0.9655533915950713
20151208,0.3533893931680484
20151209,-1.8909681259987523
20151210,2.2243621927628086
20151211,1.088143125937231
20151214,-0.21874224035492817
20151215,2.3065581689496835
20151216,-0.5407121705653718
20151217,1.7582902930128843
20151218,-1.0862313929546035
20151221,-2.051812274439775
20151222,-0.9584161328363675
20151223,-0.11069044919411603
20151224,0.6004352124598642
20151228,1.9178043914982623
20151229,-0.8793051714405044
20151230,1.1545105028080849
20151231,0.13491096978485373
20160104,0.08368285501474848
20160105,0.395098997642481
20160106,1.567969246044709
20160107,0.7614413314210462
20160108,1.5161585971710196
20160111,-9.758701997098253
20160112,0.7326136556496515
20160113,-2.770636299085234
20160114,0.5818408662949542
20160115,-0.10209512395988884
20160118,-3.5122434982323063
20160119,9.421055005538339
20160120,-0.14809496245318443
20160121,-1.934860154578479
20160122,-0.2758150000866535
20160125,-1.01735236109571
20160127,-0.9521452252048302
20160128,1.6487407726613101
20160129,2.735245389273289
20160201,-0.820141102261402
20160202,1.9353032630154825
20160203,-0.4727263966824544
20160204,0.4510609126785725
20160205,1.1641946255189235
20160208,-0.39226325943005463
20160209,-0.5864433062348132
20160210,-0.06134217557123112
20160211,-7.785614646073096
20160212,5.682212686526812
20160215,0.7371630978886006
20160216,-1.786907189598335
20160217,0.5772187396646378
20160218,1.6761852364506646
20160219,-1.4093604114347982
20160222,-8.107314549884117
20160223,6.608678452291853
20160224,-1.0720397866225198
20160225,2.934266311869552
20160226,-4.6011435709257285
20160229,2.8277558733172996
20160301,1.5922446845529976
20160302,-1.7514721722688824
20160303,1.1704595085138871
20160304,-2.950752129007676
20160308,-0.5969449405933231
20160309,-0.24664837952077107
20160310,-2.509827380155709
20160311,0.04419286631073935
20160314,0.19791642452737568
20160315,-2.1448488953026765
20160316,0.041987906338526365
20160317,0.8664132291229674
20160318,0.20467249368020823
20160321,1.7089493658054733
20160322,2.553923457711798
20160323,1.219881459379272
20160328,-3.5282443242188153
20160329,0.6950016057029582
20160330,1.4610279922365323
20160331,-2.3471768300160027
20160401,0.19855900412381544
20160404,1.8316803632058787
20160405,0.5885140033695341
20160406,-0.7612078494760841
20160407,-0.46767456656356143
20160408,2.899196451670771
20160411,0.6039904257334282
20160412,-1.4302252606786037
20160413,1.4337248308557642
20160418,0.14146403015641296
20160420,-6.111835854140812
20160421,4.08400114037837
20160422,-0.1595268213883033
20160425,-2.727125621479897
20160426,-3.274511988270093
20160427,-5.169307919484004
20160428,-2.108035886142706
20160429,2.617914635907079
20160502,0.26859492742349045
20160503,-0.29779339912640895
20160504,2.2313745449778595
20160505,2.4386116450834834
20160506,-0.9377067515139772
20160509,1.263061346591505
20160510,2.5249072720193233
20160511,-0.9364102302190784
20160512,-0.08717545497790646
20160513,-2.276550842597967
20160516,-0.3463149393824805
20160517,0.8786378210351234
20160518,-2.816333539139104
20160519,1.3653755340447582
20160520,1.7481085932654046
20160523,0.056928345326812096
20160524,-0.4436608660937911
20160525,2.19916900378065
20160526,-1.2890947124607464
20160527,-0.7158203455846949
20160530,-1.5458762518005436
20160531,0.19842288169786526
20160601,0.4103844604527508
20160602,4.377481639846875
20160603,-1.0971810133527575
20160606,-2.9073519230962814
20160607,1.1267844137210772
20160608,1.205387655615429
20160609,2.9972307089025687
20160610,-1.2743732133643948
20160613,3.694275282359624
20160614,-3.6880016134415827
20160615,-11.480842890275005
20160616,-1.6683983962926563
20160617,1.946665614565355
20160620,0.0446531777370322
20160621,0.7321154569466107
20160622,0.2951932110042325
20160623,-3.1508368700715077
20160624,1.9612519459013191
20160627,-5.881411610658654
20160628,-1.4504559954033234
20160629,2.9813215807647775
20160630,1.3637290423591666
20160701,4.041383013301289
20160704,-1.4974202230687075
20160705,1.408232945838676
20160707,1.5565896067302012
20160708,-0.40800937056036535
20160711,-0.7725951107244937
20160712,-0.8289985362011643
20160713,-0.6017139903425791
20160714,3.341959104242982
20160715,2.056107250487335
20160718,0.3244200948409854
20160719,0.049136418080638566
20160720,2.6537257545207718
20160721,-0.38304235370685646
20160722,-2.5753272184071836
20160725,2.105423447957001
20160726,-2.361732504284677
20160727,-0.42365182469769946
20160728,-3.392884180488444
20160729,-0.09753215147111893
20160801,-0.7508164242192301
20160802,2.188542528564507
20160803,3.8923410623647285
20160804,-2.5293300287156697
20160805,1.7176475209529185
20160808,-3.758872633079294
20160809,2.7983504115875304
20160810,-0.21079262917832664
20160811,1.973833756836291
20160812,2.897626636378193
20160816,0.5256218477029629
20160817,-0.0032195433674321317
20160818,-1.1052188530586315
20160819,1.161052724146268
20160822,1.5228994793311161
20160823,1.6277269559731946
20160824,0.7759450861727714
20160825,0.9266639806459374
20160826,-0.7913822415328045
20160829,-0.3039966391013572
20160830,-0.4469353767300681
20160831,-0.14904603194021848
20160901,1.143218254636113
