Date,CAMLINFINE
20150120,0.6156906742729381
20150121,-12.107996483681177
20150122,2.3574916440581366
20150123,3.368331637448291
20150127,0.9670745374900651
20150128,0.2534758428759955
20150129,-0.3510579567414081
20150130,-0.43597241170148127
20150202,-3.230944380901065
20150203,0.18950154195603663
20150204,-7.971966594023017
20150205,4.035144609120567
20150206,-3.6118385688180656
20150209,4.761190929574494
20150210,-1.0590579416678765
20150211,2.1320107199206615
20150212,2.347054029622593
20150213,-1.5769308567680669
20150216,0.49315458614066043
20150218,1.2560854899021159
20150219,3.8109482550676606
20150220,0.06986225081263014
20150223,-0.09786150315762729
20150224,-0.688471140921242
20150225,-0.2723254048114516
20150226,-0.8475898810842192
20150227,0.4789888771515538
20150228,-0.13785814003129052
20150302,2.305779941511696
20150303,-8.566183981231678
20150304,2.3387711173353924
20150305,-3.3948595417032523
20150309,-0.02354254066671202
20150310,-0.41180023909258523
20150311,0.6609723685840557
20150312,1.9319335656595515
20150313,0.4606431363175718
20150316,0.9229288443189887
20150317,0.10997070448595517
20150318,0.36556537021951235
20150319,-1.6255262183640085
20150320,2.0787553776992835
20150323,2.9961883008231562
20150324,-2.469865999198054
20150325,4.148495289434533
20150326,0.9588078823571551
20150327,-7.056145717734161
20150330,1.746505526331715
20150331,0.9273673878711879
20150401,-1.183822527040015
20150406,1.4390535349115314
20150407,-3.432401597964149
20150408,-0.2242095424739481
20150409,-0.6793406233644204
20150410,1.176307255482707
20150413,2.102118558216441
20150415,-0.8818771350256069
20150416,-0.17740337788852356
20150417,0.25595601408897295
20150420,2.2240893979962237
20150421,0.12324656543306123
20150422,1.3058001588350978
20150423,-2.0972457564485816
20150424,1.593438604827973
20150427,-0.4394652982529821
20150428,-1.1966276928615502
20150429,-3.8080275251528306
20150430,-0.3056529775585667
20150504,-0.7000340614171918
20150505,0.2687704401540923
20150506,1.3341098604080606
20150507,0.8195704337870331
20150508,1.618092495801829
20150511,0.2701754100172713
20150512,0.09737742724474208
20150513,-4.11212994108812
20150514,-1.4201978069564543
