Date,ENERGYDEV
20130102,0.37580403964139236
20130103,-3.440210573359416
20130104,1.6948817900532858
20130107,3.3143278935361007
20130108,3.0414007371774314
20130109,6.914962146719157
20130110,-2.704923176302044
20130111,1.1449580925216374
20130114,2.3280316820187497
20130115,-0.9657732001096492
20130116,-4.36655786801514
20130117,1.8509681396223945
20130118,-3.2466734992138924
20130121,-0.41583021417476784
20130122,1.3929645725793323
20130123,0.8127807704404928
20130124,1.5769255107437856
20130125,-5.801737165105373
20130128,1.7030310102535813
20130129,-1.2539008689606912
20130130,1.6217006188853205
20130131,-0.9551212395514477
20130201,0.275158508709784
20130204,1.3609188239068084
20130205,-0.049255988531398676
20130206,-1.7201677472462897
20130207,2.427387001997694
20130208,2.29634902840393
20130211,-1.8258880624043443
20130212,-1.8552585779609891
20130213,-0.16965375794462273
20130214,-1.001275430199761
20130215,-0.576800232533468
20130218,2.772528192772247
20130219,-1.3700177902737398
20130220,1.4451155218723775
20130221,-3.4442781600890076
20130222,1.204151409060125
20130225,-1.106776959459647
20130226,3.9513543060428713
20130227,0.3991551894892513
20130228,-3.9065219704020824
20130301,1.827156856685916
20130304,4.747893898115389
20130305,-0.10637764412690018
20130306,3.5085815489057683
20130307,0.5752247943583262
20130308,2.071570768231523
20130311,2.0125844485120847
20130312,-1.9255303323572832
20130313,0.43973291374131074
20130314,3.4794618045759123
20130315,-10.332008626809735
20130318,2.458120648352683
20130319,-1.1699553069898485
20130320,9.034494344059135
20130321,2.5219828720897146
20130322,1.891914230657746
20130325,1.707090608158952
20130326,0.5350079449641962
20130328,-0.03655502347252104
20130401,-8.019852131800672
20130402,0.011972214240158818
20130403,1.7709028593746219
20130404,-6.671299248891397
20130405,-0.147339476919045
20130408,-2.1101667979667735
20130409,-1.956752173095853
20130410,-1.845292119457471
20130411,-7.872396324951873
20130614,16.888254127035818
20130617,-6.038623975351353
20130618,-5.863111453217888
20130619,2.6114452520941835
20130620,-5.157349378532005
20130621,2.1044395779629816
20130624,2.7806166166758506
20130625,-0.6136282213192308
20130626,4.10117190893671
20130627,-1.19277506810735
20130628,4.3309254474676155
20130701,-1.464264730306913
20130702,3.992384813596227
20130703,4.454004354169174
20130704,2.844389843739818
20130705,-2.7433585835750676
20130711,0.25277964231704303
20130715,1.8555771527206237
20130716,7.007735270024319
