Date,MANAKSIA
20130102,0.4547096117209084
20130103,2.3190989004258316
20130301,18.276525200024494
20130304,0.5992504664353355
20130305,1.189644143556571
20130306,-0.9256339250704584
20130307,-3.7611474514741903
20130308,-3.731121423366732
20130311,3.2094085507223977
20130312,2.9340479450666637
20130313,1.7722771219275144
20130314,-0.9876243668820199
20130315,0.1341635826169808
20130318,2.204588682411144
20130319,0.3269742655203074
20130320,-1.469201636574232
20130321,1.1877304612301605
20130322,-1.783814050354698
20130325,-4.187037251746885
20130326,0.882979569449206
20130328,-2.9331681028822523
20130401,2.921695335022429
20130402,2.5875438048723014
20130403,-0.7277163335378602
20130404,0.5038542524777292
20130405,0.7612707866189833
20130408,0.18884584713810548
20130409,0.644805916944858
20130410,-0.20932886216564
20130411,0.23798029308579477
20130412,1.5571878438000097
20130415,0.7949146696157905
20130416,0.2991980941970287
20130417,-2.234435269663906
20130418,0.6977874482599554
20130422,-0.6907782194188937
20130423,2.4651763773838926
20130425,-6.444690741321587
20130426,3.192350619585242
20130429,0.30404507181708723
20130430,1.3152153573030967
20130502,-0.7329843851837361
20130503,4.283805243566162
20130506,-4.016552718467311
20130507,0.13031430990546833
20130508,1.003002005590997
20130509,-0.18890503330993774
20130510,0.5236042086155921
20130511,-0.2275525751517663
20130513,-1.1190501188860382
20130514,-3.9693358507971617
20130515,4.486869208682231
20130516,1.2195619910871607
20130517,-0.28584457039595135
20130520,2.6981787397331582
20130521,-7.227962799755598
20130522,-4.0076116428033846
20130523,-1.567290602061472
20130524,-1.369445613208258
20130527,3.0851578203874257
20130528,1.7569275572608958
20130529,-5.358469079016332
20130530,-2.9225650404224983
20130531,-3.3261791800844485
20130603,-1.1218494127457177
20130604,0.5194040331608691
20130605,1.3360212880939966
20130606,-0.17755742455017257
20130607,-9.086418515757297
20130610,-0.028050970942652187
20130611,4.508737112061837
20130612,1.8903478476328508
20130613,-0.4860213875213306
20130614,-11.377656123164558
20130617,-5.79151267108447
20130618,1.839475648413322
20130619,0.5913047717113156
20130620,-0.3013178394449061
20130621,2.8000221921163524
20130624,0.143146817193736
20130625,-2.5667739812765453
20130626,3.5111990204507686
20130627,-2.150330909793952
20130628,0.32217826913493863
20130701,-8.559962498196096
20130702,0.6189303458036001
20130703,2.720108601108744
20130704,-0.8506848540069899
20130705,-4.741815656559358
20130708,3.7280775423644608
20130709,0.7739943572253909
20130710,3.1174640095717807
20130711,0.09147754721721402
20130712,1.1249695636249977
20130715,-0.013442845935641157
20130716,-0.8234249667046029
20130717,0.8772018184991288
20130718,1.1963965433291954
20130719,-8.700070388351538
20130722,4.054103799170808
20130723,0.8288270787413021
20130724,-2.0947384176301718
20130725,1.0183059588098715
20130726,-0.0572192942814731
20130729,-0.5397034486920205
20130730,2.0726044044862784
20130731,0.2769781665796617
20130801,1.2635044836112268
20130802,-6.566369047810446
20130805,-4.304513524893139
20130806,3.2508763042850424
20130807,-5.061946520857626
20130808,-1.493980954622002
20130812,-3.610401170321045
20130813,1.3273735053611655
20130814,-1.438063620708602
20130816,5.927364647036024
20130819,2.9574668745083743
20130820,-0.17445423286568418
20130821,0.6836264848014422
20130822,-0.7871231092168461
20130823,0.009595508901331706
20130826,0.8791629187702803
20130827,1.463503731983087
20130828,1.070005297789062
20130829,-0.1773902805690628
20130830,1.616678389141691
20130902,0.6370557530081871
20130903,-0.3451048123243654
20130904,1.9362781786220427
20130905,-0.17908737284165221
20130906,0.33179170572670047
20130910,2.31631229397818
20130911,-2.7254447050161956
20130912,0.1384925392686257
20130913,5.121667657861833
20130916,-2.5852596605291267
20130917,1.2427543421341274
20130918,1.3809417516499947
20130919,0.7403337342233445
20130920,-0.9160289909304715
20130923,1.5358213449325477
20130924,-1.6229898203945121
20130925,-1.0715667705752516
20130926,0.7093703373683148
20130927,1.0314488059693376
20130930,2.970144010643682
20131001,-2.847723160650959
20131003,0.7118232357303873
20131004,1.183599438318059
20131007,1.1145384016222495
20131008,-0.20927073206984226
20131009,0.16153050935113134
20131010,0.5540970434254917
20131011,2.5176930285788033
20131014,0.5385996363212031
20131015,-1.6212010353343156
20131017,0.33114798904369863
20131018,-0.15040988656062249
20131021,2.1762599700033105
20131022,-0.6433167214624578
20131023,-0.7080203087041205
20131024,0.40306635941011504
20131025,-1.2695729335124786
20131028,-0.16471330538817863
20131029,1.1331861914961356
20131030,1.0004090269081471
20131031,-0.44473981729282125
20131101,0.9505501889688941
20131103,0.24887292134948402
20131105,-1.2836851295052263
20131106,-0.29942034767914927
20131107,-1.461478545041559
20131108,-0.21472090937134952
20131111,-3.122708733745342
20131112,-2.823693997532562
20131113,3.251113703008561
20131114,-1.000115254054667
20131118,-0.7376871868538988
20131119,0.02884705996879866
20131120,1.3848388280070754
20131121,0.31972256992823234
20131122,0.025291943471138417
20131125,-0.11877733229231024
20131126,0.6648623807178742
20131127,0.15516726635407918
20131128,-0.1551313153361601
20131129,-1.0899440021015399
20131202,-1.9436590517195795
20131203,0.4157721887548664
20131204,-1.5857384809548676
20131205,-1.2152057223909691
20131206,-1.2220940788137926
20131209,-3.9177529597099316
20131210,-7.547420436562032
20131211,-3.3909721858153885
20131212,1.2510578605883
20131213,0.18159971875063263
20131216,-2.3950025850673535
20131217,-0.6511782955852412
20131218,-10.243761571162937
20131219,4.643082390219734
20131220,1.1525408370247074
20131223,-0.11774247090580237
20131224,1.263996759716446
20131226,2.0729479702517235
20131227,-1.637077348115262
