Date,LGBBROSLTD
20130102,0.7013552351136534
20130103,-1.1803851576833
20130104,0.6570010764469398
20130107,2.3280357534517946
20130108,-0.01441816949540636
20130109,-1.053717532315646
20130110,-0.041778179609009314
20130111,0.46563721292670346
20130114,0.8406249905693166
20130115,-0.8957579232424508
20130116,0.804925089841936
20130117,-0.348979272063463
20130118,0.9185261581900932
20130121,-0.2260146016085087
20130122,0.48225056997226223
20130123,0.6163712532905702
20130124,-0.9402564081848787
20130125,-1.7475283036690128
20130128,0.4667364306704641
20130129,-0.7942323523829697
20130130,3.0656808534213087
20130131,0.7547645399535826
20130201,-0.85160974404414
20130204,-0.9144824105913514
20130205,0.1661071959623383
20130206,-0.7287392180371564
20130207,0.995794516042452
20130208,0.36338488703413285
20130211,3.21322029647375
20130212,0.45902455569555745
20130213,0.28478326495636697
20130214,1.8608865788659128
20130215,-0.9606481255911072
20130218,-3.3468583218379773
20130219,0.6404077419857981
20130220,0.7686045777205339
20130221,-0.8941575882043019
20130222,2.2585955035569807
20130225,2.8822323947420405
20130226,-4.319777036048215
20130227,1.5289787578249623
20130228,1.1522059614162128
20130301,-2.6289258152212485
20130304,1.235973410876794
20130305,0.35657820065932044
20130306,2.1359174647377706
20130307,0.9137539902047171
20130308,0.7455406163114408
20130311,3.445636618326383
20130312,-1.6858961262776007
20130313,0.5416042894476222
20130314,-1.0367927207599021
20130315,1.2821951188275673
20130318,-1.8061685824348697
20130319,1.3116848733782107
20130320,1.202358739340816
20130321,0.7151509378671717
20130322,0.1691956687450462
20130325,-0.41359358928179407
20130326,4.632828972283239
20130328,5.257281221301355
20130401,-4.084895983470172
20130402,-1.0650683955791689
20130403,0.36496501732670106
20130404,-0.4471306644325601
20130405,-0.3325941849421463
20130408,-2.9739363524748277
20130409,-0.619847819741515
20130410,3.113711745745137
20130411,-1.5496869543498466
20130412,-0.8257886988489803
20130415,2.9598915705310005
20130416,0.61048087142019
20130417,-0.7127011173751077
20130418,-0.34561367985495794
20130422,-1.4330379967119016
20130423,0.5525859958015491
20130425,-1.9862999626344648
20130426,1.3166728238715457
20130429,1.2415525902684865
20130430,1.8551171448838981
20130502,-1.3726923093502903
20130503,1.0499033917546114
20130506,-0.1993032839955139
20130507,1.2125959384622196
