Date,IITL
20130102,0.31464732780479393
20130103,-3.755296734529193
20130104,1.1616338929450256
20130107,5.5981271870029135
20130108,3.165793525590052
20130111,-5.952326779611176
20130116,0.5909667131693475
20130117,2.5280251592267144
20130118,-5.4719005452697145
20130121,-3.068243609618998
20130124,2.522413623097418
20130125,4.563787935049395
20130128,-1.6745255322700419
20130129,0.10649031071199422
20130130,0.43572170114891545
20130131,-2.0621875121183186
20130201,5.191501302707225
20130205,4.30283962960202
20130206,-3.2498751205136363
20130207,-0.020740753639116982
20130208,-0.06052909404495366
20130215,2.5237597944059296
20130301,4.68125192955686
20130305,5.459848748884871
20130306,5.926859499568218
20130311,-4.3036274986845715
20130312,-5.447296234924789
20130313,4.486145569741795
20130319,3.9452879896188766
20130320,2.6507277500378463
20130322,3.991362204858768
20130325,4.2396963296367325
20130326,3.291996302719338
20130328,6.497748708674946
20130401,7.1291718678937235
20130402,-1.1187357021067093
20130403,4.696896027786532
20130404,3.519883886890524
20130405,3.6662381603690517
20130604,-4.604655046558069
20130605,-4.606291227668714
20130606,-4.269815043816978
20130607,-5.152650515497082
20130610,-5.96471641858439
20130611,-6.173324728252004
20130805,4.451274042769724
20130806,-0.0650396830706142
20130827,0.1360342030067109
20130912,0.5157556650588258
20131001,5.191907394813874
20131003,-0.7512331529686092
20131030,5.422511823539139
20131119,0.6702396741822442
20131218,4.520808675460841
20131220,5.178209306184508
20131223,6.626049162409265
20140102,-2.0729792813809365
20140103,-2.697360060813267
20140106,1.2552790784635868
20140108,-1.274583241036042
20140109,-0.7522969624274651
20140113,-0.9457470603475711
20140115,-0.5498966559898815
20140122,4.566772828699671
20140123,-0.8784744177631326
20140124,0.24599656379904977
20140129,-2.5520553792283986
20140203,1.522962056315298
20140204,0.5919087411942431
20140210,2.0917299595601646
20140214,1.688042896538629
20140217,4.112408936608973
20140220,1.685662143531384
20140221,4.216915913672692
20140228,-5.589073697358342
20140303,4.168330666136761
20140305,-0.1236260321333793
20140307,1.4762170365808966
20140310,-0.8037017517880326
20140311,-2.4535303415040177
20140312,2.0382689292739573
20140314,3.500908047417507
20140318,3.4610375026341065
20140319,4.989834843112666
20140320,3.2779733124212775
20140321,-1.1795413493475129
20140322,4.353015675154869
20140324,-3.131683904651477
20140325,0.9940259418059645
20140326,-5.7729258601151425
20140327,-3.9719818412706673
20140328,1.4950486556464921
20140331,-3.4993119274388524
20140401,-3.0231444040626894
20140402,-2.2888057363842034
20140403,-1.9502210689900703
20140404,-2.4952242825138526
20140407,0.6743454595858296
20140409,-1.5767418242648819
20140410,6.1396276116393596
20140411,5.142085871574877
20140415,-2.586550892805753
20140417,3.5852178655879796
20140421,0.8937464673419823
20140422,-3.6017891810276246
20140425,4.742062904077095
20140429,-0.5727322389418117
20140430,-0.39266710685452555
20140502,2.581753269431409
20140505,3.057457063111325
20140506,-5.265938751839702
20140507,4.112164197487062
20140508,-2.059726477472985
20140509,0.4102836433948195
