Date,JUBLINDS
20130102,0.8287146080048249
20130103,0.3671691231889668
20130104,-0.9673395934101794
20130107,0.22556856799078362
20130108,-0.43290770847370463
20130109,1.2413591421162073
20130110,-0.9408137139546174
20130111,3.250806272582572
20130114,3.010784974860595
20130115,-0.19516551622568828
20130116,-1.6101131291290622
20130117,0.8896484951498433
20130118,0.6165836236459351
20130121,-1.2090050251927866
20130122,3.8747690520810742
20130123,2.9436576171269087
20130124,0.2944088600089767
20130125,0.239885754560883
20130128,1.740844361248398
20130129,2.3158028172612264
20130130,1.6604786329624897
20130131,-0.9423455606099738
20130201,1.774745896426106
20130204,1.683540384181974
20130205,-0.8404016672207307
20130206,1.0844692366429682
20130207,0.5315146930909747
20130208,0.7486872474274935
20130211,0.029275280125163672
20130212,-0.8253332948028564
20130213,2.2724301851433735
20130214,-2.531212265228801
20130215,-0.24620758843151114
20130218,2.566670134484194
20130219,-1.8545924050494902
20130220,2.504096663417099
20130221,-2.9270908212410722
20130222,0.5168042631825205
20130225,0.7380721876218743
20130226,-2.129804407505893
20130227,-0.4183924435862577
20130228,-1.3097068461785948
20130301,0.6302076783823813
20130304,0.032427915526267004
20130305,0.13232264797552973
20130306,2.460186188376458
20130307,-2.7009277073341567
20130308,-1.5227985724093847
20130311,-2.5854504265548908
20130312,3.9347761214910784
20130313,2.242995497712426
20130314,-2.837108437883041
20130315,-1.4276034283896615
20130318,-0.8883131308202024
20130319,0.46353835871238447
20130320,-0.6664779101434584
20130321,8.303955939921012
20130322,-0.655815839997756
20130325,-1.8340770809995017
20130326,2.0580096214183334
20130328,2.993212389628189
20130401,0.9692351459672306
20130402,-1.8913991797667045
20130403,2.82990491854789
20130404,0.36223064416235085
20130405,1.6769222715305183
20130408,0.11256102093502116
20130409,-0.17771079320768768
20130410,-0.6087297281169552
20130411,0.4038864577750828
20130412,2.7851752611813874
20130415,0.021957515692007767
20130416,-4.394298717021226
20130417,0.12053820978071214
20130418,1.838650159443738
20130422,1.1506186479282718
20130423,-1.6481634618758547
20130425,-2.280428206228807
20130426,-0.1447978002991095
20130429,-2.0558939069717774
20130430,0.9398829349892952
20130502,-1.6542540535078238
20130503,0.5779416698410352
20130506,-0.8223607374447086
20130507,2.702942016994251
20130508,0.654551314496164
20130509,6.106146982994887
20130510,0.6503731064504886
20130511,0.8536513148123486
20130513,-1.1619635488894424
20130514,0.11998625412848529
20130515,2.477561459864172
20130516,-0.508181208470871
20130517,0.4250614984280283
20130520,-0.2580410692757866
20130521,-0.5521266214831776
20130522,-1.6728089253937208
20130523,-0.8383764700393876
20130524,1.1654033203613376
20130527,-2.3254157417840773
20130528,1.8196845493082687
20130529,2.2422296277029714
20130530,0.6512389810786055
20130531,-0.9351470115621414
20130603,1.6514440604867189
20130604,0.8809860640744613
20130605,1.6242896668295677
20130606,-3.4328625579398384
20130607,1.6835793948719138
20130610,2.5506717791393787
20130611,-1.7686138056945346
20130612,-1.8514900942679036
20130613,1.5391761025678514
20130614,2.2021723308968637
20130617,-0.29234890075706277
20130618,1.408645780547784
20130619,-1.3889686625710054
20130620,-2.02578867593034
20130621,1.6140693412107383
20130624,3.494288925435587
20130625,-3.6011555794337333
20130626,-4.1341928698245844
20130627,0.794635453639396
20130628,4.574445975322741
20130701,-0.6646354438336095
20130702,-1.2759518788032653
20130703,-3.8049142942637317
20130704,-0.11336205429349594
20130705,1.46701949716682
20130708,1.5995903684324613
20130709,3.8026182292155593
20130710,1.3939862268478251
20130711,-0.017465779364828626
20130712,5.021187234588959
20130715,1.0631211220314236
20130716,-2.7018611942711637
20130717,6.776099171885389
20130718,0.06882016665180446
20130719,0.8893906253864519
20130722,-0.5994336362058437
20130723,2.409896656786255
20130724,7.635253045553297
20130725,4.553258480366677
20130726,18.301126254447052
20130729,8.560097470646012
20130730,7.927338515908922
20130731,3.4188850048005026
20130801,3.763710354984349
20130802,2.8086566103155395
20130805,-4.715861758922052
20130806,-1.5735243175641815
20130807,-3.2869445845129173
20130808,7.696774386155682
20130812,7.922769876718883
20130813,6.597604320204406
20130814,5.9175380593979945
20130816,1.5095708411587845
20130819,-3.087048283745114
20130820,-3.7544924810707396
20130821,-5.181658111850851
20130822,-3.8328299535650485
20130823,-2.9761997901386046
20130826,-4.198139516719624
20130827,-6.890467535771243
20130828,4.333498510629262
20130829,3.123557435124306
20130830,4.999007102804255
20130902,-0.7803500991316019
20130903,-6.091084298590166
20130904,-4.062128501392462
20130905,-4.316024919258088
20130906,-8.816277799829047
20130910,-8.555397375948388
20130911,-5.61908673649747
20130912,-4.753614198180297
20130913,1.4149093545751639
20130916,4.113785201495815
20130917,4.903710618785221
20130918,2.1578993246560243
20130919,-3.277704240404745
20130920,2.1638314179117573
20130923,-1.405322665843164
20130924,3.268150443736112
20130925,0.03992286849976184
20130926,4.851593249037556
20130927,1.9809373953857845
20130930,3.7544987756939348
20131001,-2.3094599183611066
20131003,-3.8497663590853084
20131004,3.250353267907477
20131007,2.668136423701049
20131008,-0.3500826199130689
20131009,-2.1599730236145773
20131010,1.991585820468238
20131011,-2.800147542644369
20131014,-2.1567848135738643
20131015,-0.6903575992063238
20131017,4.187774301304786
20131018,2.9319852165881857
20131021,-3.147636838487088
20131022,-2.5754757423074475
20131023,-4.631254382672998
20131024,-5.28610891425846
20131025,-6.1729603280455585
20131028,-5.3916362257650485
20131029,5.033731368341869
20131030,5.786575658228627
20131031,4.703040047890821
20131101,-0.14618968457711912
20131103,0.48027888820575493
20131105,1.3455661042342921
20131106,-3.296758883931208
20131107,6.286599380367276
20131108,-0.9029489519197463
20131111,2.5085340045997606
20131112,0.35074040603184153
20131113,0.09777027830299567
20131114,1.6452799163524578
20131118,-5.373353138440489
20131119,0.8680627282349048
20131120,0.9986036106548059
20131121,-1.9681009755511818
20131122,-1.3969566638910749
20131125,1.7523558097849403
20131126,-4.754386271695763
20131127,-0.08917607927113369
20131128,4.875389063150341
20131129,-8.636110391284893
20131202,-7.590153379778235
20131203,-9.248122258154803
20131204,-4.671957622940797
20131205,5.371078682962161
20131206,3.470162124186418
20131209,4.964735473037706
20131210,0.9761374573742994
20131211,-3.6930530968871857
20131212,3.8990935784553944
20131213,-0.20808902829213682
20131216,0.5355487467834577
20131217,-0.7053754380991137
20131218,-1.5094923472250845
20131219,-1.358622261000992
20131220,0.1212890779726079
20131223,6.572413815558228
20131224,3.19810356733041
20131226,1.6092466133420489
20131227,-0.8814671252938735
20131230,2.1203538141789857
20131231,-1.1454926311864264
20140102,1.0520332466877615
20140103,5.068753444939533
20140106,-0.3736372460637434
20140107,-0.2825955585055928
20140108,2.89881311127398
20140109,-0.6863418184348554
20140110,-1.5594698423540594
20140113,0.914049738969295
20140114,-1.820074926754967
20140115,-2.816313706975117
20140116,-1.9389047992365973
20140117,-2.866373188814796
20140120,2.8393425184247123
20140121,3.309850285592334
20140122,-0.38708659031344156
20140123,1.6810605818778823
20140124,2.48304799959043
20140127,-2.4495275990016374
20140128,-4.6062682213207635
20140129,3.132065667681487
20140130,1.116089430564938
20140131,1.3834169548596091
20140203,2.3911841673567076
20140204,2.3776703878911527
20140205,-5.728137355499095
20140206,3.6412098567065305
20140207,-0.484310158549486
20140210,2.250421646351131
20140211,-1.4926864592198608
20140212,0.9716140914921637
20140213,-3.5008324153445667
20140214,-1.092349751055069
20140217,0.1627954454997208
20140218,4.298158184752976
20140219,1.2224882033930942
20140220,-3.1690202068828643
20140221,0.43886076004259955
20140224,3.1947024755649434
20140225,-0.7109177479479788
20140226,3.1554172883487412
20140228,-3.353562422561006
20140303,0.6965591465371457
20140304,0.7920134583834144
20140305,0.9900603180067511
20140306,2.0060450863439128
20140307,-0.37785799596228986
20140310,2.63870029777241
20140311,1.283578687747993
20140312,-1.134421039658217
20140313,-3.2761195142713997
20140314,-1.1011481953632267
20140318,3.5103442331559527
20140319,-1.564546909737156
20140320,0.7709321065627092
20140321,2.315117754485142
20140322,-0.42797675748451
20140324,-1.4871530995018603
20140325,-0.2129932264930694
20140326,0.8067333185033516
20140327,0.2991837936887407
20140328,-0.5212599700420499
20140331,3.3236733623895685
20140401,-3.751868053063232
20140402,2.7974533922988467
20140403,0.7944056104850943
20140404,3.640237094091933
20140407,-3.845218707447925
20140409,-5.543408382361903
20140410,4.592293897263712
20140411,-1.7832162448105668
20140415,-3.8980452094049594
20140416,-1.140911354830936
20140417,-7.7109658258391605
20140421,-17.51391277029477
20140422,-4.779238811874601
20140423,0.3347405884862652
20140425,-0.5358748564920371
