Date,LOTUSEYE
20130102,0.9657994287738901
20130103,-3.0510503248466536
20130104,5.060026147314414
20130107,-7.239651861506016
20130108,0.6812563550308066
20130109,0.6154711189734212
20130110,-0.1128002940614743
20130111,3.377650738617806
20130114,-1.2177933423770757
20130115,1.379541437540852
20130116,0.29345250117009347
20130117,1.0439059148290188
20130118,-0.9823307999314643
20130121,1.6924807679077791
20130122,0.6904262302322055
20130123,-0.46137016195152547
20130124,-1.2317210636658473
20130125,1.9318175450845798
20130128,0.19852115348778498
20130129,0.6351450544241283
20130130,-1.5210717525414867
20130131,2.0691759945739436
20130201,0.5047562531412932
20130204,1.7900378523143337
20130205,-0.1809398487308268
20130206,0.41733434582305007
20130207,0.7286353380723409
20130208,-0.8822832878514387
20130211,0.9342286457340241
20130212,-1.8342146163287385
20130213,0.9519074119048463
20130214,4.40271453359443
20130215,1.3455755153335125
20130218,0.3717016623808156
20130219,0.6157826656540355
20130220,1.8331427002009475
20130221,-1.916471396113865
20130222,-4.760761624451084
20130225,1.521327908609987
20130226,1.9107528698623129
20130227,-1.2521585607242764
20130228,-0.47340694694212293
20130301,-0.11741477402770098
20130304,-0.7040094612850212
20130305,-1.4308944086854942
20130306,1.2029900934310764
20130307,0.9868619686898279
20130308,1.975013977702831
20130311,1.190374342870695
20130312,-3.382324589786629
20130313,1.0248349757145554
20130314,-6.131341407053604
20130315,-0.7188048959182773
20130318,1.2564979425552356
20130319,-5.220588121808872
20130320,-2.4496635267082367
20130321,2.009340434176226
20130322,1.7172495550972595
20130325,-2.880809868810551
20130326,2.3055563019358574
20130328,-5.827627635516279
20130401,3.469955583976999
20130402,9.032658531227874
20130403,-7.75056735781307
20130404,5.345313148902358
20130405,-6.262367850407888
20130408,-1.5023749751479383
20130409,6.86741822989368
20130410,2.459851588690143
20130411,1.9691778796341852
20130412,-5.160055160868331
20130415,4.150010397382379
20130416,-1.390585191653003
20130417,4.849363764338887
20130418,0.23885649316961177
20130422,-1.4273934727521986
20130423,-4.149019655216572
20130425,1.7574727177781106
20130426,5.686721825604324
20130429,-6.392521325867733
20130430,3.4872823287665202
20130502,0.4763199745213262
20130503,0.727157607675464
20130506,0.18616457801965658
20130507,1.717964576135904
20130508,-3.057354880482229
20130509,1.3686051300478432
20130510,0.0598592156685726
20130513,-1.3247738036637755
20130514,-4.2791442398366595
20130515,8.889329170887557
20130516,3.2175104758185835
20130517,-5.822503001461403
20130520,2.109273620594449
20130521,2.872288926451433
20130522,-3.772325286780207
20130523,0.22009896434423437
20130524,-2.6823791303979005
20130527,6.326463669564268
20130528,-2.8658394145139083
20130529,-0.04004569564934892
20130530,-2.3105107129456774
20130531,-1.513998492232289
20130603,4.973802482015395
20130604,-1.7555275246347946
20130605,-1.2696837858476553
20130606,1.881726540717361
20130607,3.64783598409243
20130610,-0.9506345490110543
20130611,4.341376701580454
20130612,-6.550952632465057
20130613,2.7994581749510212
20130614,-1.2367357979424165
20130617,2.8255717073931264
20130618,0.15402495292231005
20130619,1.5585961912806985
20130620,-0.2016311134664046
20130621,2.6994561976728555
20130624,-3.0301734796014017
20130625,3.991239299142479
20130626,-8.682878684647935
20130627,4.700738768736142
20130628,-3.193271777490789
20130701,1.9844158539126897
20130702,5.213104073138459
20130703,-2.174805485277594
20130704,1.4350775933032898
20130705,-0.6463973080910836
20130708,1.5186720696793556
20130709,-2.7026925744536836
20130710,-1.9788310515756988
20130711,1.0727922814686146
20130712,3.676122821188596
20130715,-6.050517308020301
20130716,2.633427989721426
20130717,0.8860852013768845
20130718,-0.07715558468163075
20130719,4.135935176105131
20130722,-0.7939034995933685
20130723,-2.198184061207008
20130724,1.1004787527350501
20130725,-1.7034130182378595
20130726,-1.7616408559090235
20130729,4.451995958568346
20130730,-2.4792237415470373
20130731,-2.1491607066098823
20130801,-0.07673451017895105
20130802,3.8411963256014214
20130805,-2.753732263159327
20130806,-0.6504294122525933
20130807,2.3709963711428754
20130808,0.8562824544806299
20130812,11.444103933387995
20130813,-6.6832229030417745
20130814,-5.980769526493993
20130816,7.026925856574371
20130819,-7.448854486639524
20130820,2.1364493655827452
20130821,-3.1561994206811006
20130822,-8.700870801571785
20130823,5.937228087753343
20130826,4.288339957557939
20130827,-4.735216356389142
20130828,2.7536153328307122
20130829,-3.816779010728756
20130830,8.142186133592359
20130902,-6.770919216634304
20130903,2.3441496096590173
20130904,6.621668991606896
20130905,-3.577669602045517
20130906,1.0580467664883444
20130910,-2.7533283858122606
20130911,1.6135745126266428
20130912,-0.915947382882941
20130913,5.462524023640494
20130916,-0.17679845957279625
20130917,-0.6460772562451371
20130918,-5.113508327626951
20130919,6.12879270756439
20130920,-8.555161903356757
20130923,-2.3267188853348384
20130924,3.416171914446584
20130925,4.5418451969912015
20130926,-5.860898283397402
20130927,-1.649089117281197
20130930,-2.1417889431298005
20131001,-2.7140258635411914
20131003,-4.577546235485604
20131004,-12.093685046631345
20131007,-0.13731259664882056
20131008,10.593686639029714
20131009,5.283054753799097
20131010,8.117899419913899
20131129,-22.65098831592749
20131202,3.8843673760945503
20131203,0.014311522896064521
20131204,0.8725810949918793
20131205,-1.1090571372019629
20131206,2.72539972537047
20131209,-4.433653021351893
20131210,-3.200271910118334
20131211,-3.7124822117338594
20131212,0.28363614924252833
20131213,-2.456387048543238
20131216,-2.612077003055671
20131217,0.3239114058434276
20131218,2.13081714769765
20131219,1.571107507709586
20131220,0.37439117376397335
20131223,3.8954393624892196
20131224,3.345765766770567
20131226,3.692822424326783
20131227,-0.08973106199522263
20131230,-1.6615446964163878
20131231,0.3428851750786446
20140102,-3.259109802825078
20140103,2.9628273070633844
20140106,0.9780929956926724
20140107,5.268704018234924
20140108,-2.3592740355056603
20140109,-1.578064747985171
20140110,0.13636293238147512
20140113,6.063889662368401
20140114,-0.2663090170572077
20140115,1.337954504793625
20140116,-0.08546750909615408
20140117,1.6809316626234527
20140120,2.6296694408384766
20140121,-8.492111031461896
20140122,3.3498769603102105
20140123,0.8751811467362958
20140124,-1.0588518830522824
20140127,-1.8344669285028063
20140128,9.921624636512732
20140129,1.751015945047763
20140130,-1.847385515165152
20140131,2.6812139198312783
20140203,-5.086336886340155
20140204,-1.668918517583527
20140205,1.7857494510132756
20140206,2.2222703280113905
