Date,PRESTIGE
20130102,0.6924777771439038
20130103,1.7724733407250384
20130104,1.8733758416016317
20130107,2.8782492880542625
20130108,1.9113347855573495
20130109,0.5771841020638403
20130110,3.2675659753134196
20130111,-0.7569131903512549
20130114,-2.0757810407111528
20130115,-1.0661904554735584
20130116,-0.5659967010146785
20130117,0.7228278015328484
20130118,1.64253640072672
20130121,-1.6001136527965614
20130122,0.07899716165825366
20130123,-1.3547671038656321
20130124,-0.9458067160139256
20130125,-2.109945451704144
20130128,-2.0815631277416147
20130129,-1.1809937524953287
20130130,0.0002753846992886444
20130131,2.3839884844515216
20130201,-0.9897691937333615
20130204,-4.0229685845509096
20130205,0.7534913699153618
20130206,-1.9547521354044948
20130207,0.09778442846746782
20130208,3.845824090809561
20130211,1.2187307651351067
20130212,-2.0430210000875255
20130213,-3.6255381501359256
20130214,2.209495825907461
20130215,-1.0697887265353674
20130218,0.020234784925712512
20130219,-0.12602871735457977
20130220,0.2997901509489257
20130221,0.20800737191258256
20130222,0.0852753106801225
20130225,0.1686542253248955
20130226,2.631073537002461
20130227,-2.3309486739804726
20130228,-0.3255097170775916
20130301,5.077990312807885
20130304,0.13568409916779167
20130305,-4.231240056381725
20130306,-1.5378206717095706
20130307,-0.28204563201618715
20130308,2.044901885593646
20130311,1.053634147830055
20130312,2.3882728528243216
20130313,-0.6840747968807168
20130314,-5.795164281900163
20130315,-1.1877609647891747
20130318,-2.4723257364914746
20130319,2.9108191765206612
20130320,2.8819649012012647
20130321,-3.30770790612162
20130322,-0.7940246666181405
20130325,1.9855561907192794
20130326,2.6621492337775736
20130328,-1.368678198343302
20130401,1.22034556054038
20130402,0.7434359876006152
20130403,-1.0645631417068515
20130404,-0.27542190671750166
20130405,-2.7953287320500833
20130408,-2.738522801987888
20130409,0.8714043439149395
20130410,-0.2910814251577005
20130411,2.981513565177614
20130412,3.9446330837689576
20130415,-0.877820768794789
20130416,1.2257186436819856
20130417,-4.254638085897445
20130418,-1.615931394831012
20130422,-0.12806191494468955
20130423,-0.29764432201814206
20130425,1.6352248723749865
20130426,0.6427756562733946
20130429,2.4486590467058207
20130430,0.4998252615481844
20130502,-4.294463103898154
20130503,0.7103123969466109
20130506,-0.019829492623241962
20130507,1.5120468253667945
20130508,-1.108697662771951
20130509,2.2146338304287827
20130510,0.5898521536380043
20130511,1.773870282980235
20130513,-3.8172046943221893
20130514,-0.12965036431064753
20130515,-0.4799826225923065
