Date,SOLARINDS
20130102,0.4688907020347686
20130103,-0.5762667865390271
20130104,-1.1737039711034312
20130107,-0.06727369047395687
20130108,1.387810259005326
20130109,-0.1647566226600624
20130110,-0.7829978318073567
20130111,-3.847629251923626
20130114,0.49897645231294985
20130115,-0.14016432853560862
20130116,-0.007899066426790502
20130117,-0.5514386681631342
20130118,-0.5655677181345882
20130121,-0.7080681202300961
20130122,-1.3868934807061244
20130123,-0.18580957066944942
20130124,-1.3836219126423328
20130125,-2.5177910290103505
20130128,1.1574066192601375
20130129,-1.165811100644302
20130130,-0.3891891360735127
20130131,-0.9232070309813998
20130201,-0.45058582677851233
20130204,0.7460744122725541
20130205,-0.46768861973370984
20130206,0.05372467963153234
20130207,-1.7863404140797394
20130208,0.7846950939624444
20130211,-0.5743722167286995
20130212,-0.4063443503475731
20130213,0.12613694060288486
20130214,3.9558163056516786
20130215,-1.7171775345867557
20130218,-2.0316218583159538
20130219,-3.1471197999811444
20130220,1.451675497242742
20130221,0.73470737751828
20130222,0.35083154072767536
20130225,4.552997643835146
20130226,-1.2697276794008308
20130227,2.5234843560260067
20130228,-1.8415314453980878
20130301,1.731675463325909
20130304,1.4900406545247078
20130305,0.4461038583471658
20130306,0.4983471239074152
20130307,1.247463594793392
20130308,0.6095619409311304
20130311,0.2237107497048823
20130312,-0.8329525970879714
20130313,-2.4984584592594805
20130314,0.3536111718577241
20130315,-0.6104457888636194
20130318,-0.10408007549720555
20130319,-1.4157543424478778
20130320,-0.02172150181007304
20130321,-0.7190734042550027
20130322,-1.9388797958870445
20130325,-0.9919282993762757
20130326,-2.3568947022576268
20130328,-0.022576943858075404
20130401,1.490006406637815
20130402,1.3130765053080018
20130403,0.13931174119503192
20130404,-0.9920947313648691
20130405,1.1772874016546002
20130408,-1.4444568552363224
20130409,-0.198090888882858
20130410,-0.6764981624734812
20130411,-1.083027400870088
20130412,0.469606356538008
20130415,0.9327152541028694
20130416,1.342888195319476
20130417,-2.0817321043585304
20130418,0.42998101996569743
20130422,0.926036214055705
20130423,0.5674222738589036
