Date,GANECOS
20150309,-1.2260234539111152
20150310,4.476308682978364
20150311,-0.1674375539898409
20150312,4.273560924536381
20150313,0.6619112505531206
20150316,0.04740689593205827
20150317,-1.1719781975900059
20150318,0.03525878098911524
20150319,-1.1229506478586373
20150320,2.8747457705789596
20150323,0.0856613946857736
20150324,-1.6463690183162436
20150325,1.8543804464318225
20150326,2.0092124853979723
20150327,-1.0331029743150097
20150330,-3.4386477776614788
20150331,2.230634247204786
20150401,-2.461047890578607
20150406,1.1354975991988339
20150407,4.587022957865703
20150408,3.722032420331969
20150409,3.7712054405004283
20150410,-0.203166576942731
20150413,0.9519482520121617
20150415,2.023574705880666
20150416,-7.281974516067672
20150417,0.17260798294359203
20150420,-3.0804666566149503
20150421,-1.1370819663953724
20150422,1.4104762370596382
20150423,-11.490055645675623
20150424,4.327529729185527
20150427,0.6783943426114858
20150428,1.089060740763573
20150429,-9.801607775769437
20150430,-6.931847074435699
20150504,3.6776132606303396
20150505,-1.0003208459780029
20150506,3.2513491360449454
20150507,-2.5815293640868644
20150508,-0.2415183084955368
20150511,3.166983908683162
20150512,-3.436189056697572
20150513,-1.2545416602893462
20150514,-0.02896175738160328
20150515,1.2351561247685572
20150518,1.2101011276244484
20150519,0.5075926334478053
20150520,0.10722180126495218
20150521,0.4283951092286376
20150522,0.7664353406536791
20150525,0.7433264724736477
20150526,0.6598228612346814
20150527,-0.6041362648115197
20150528,-0.7615844662581828
20150529,-2.194786278364046
20150601,0.19272901089311728
20150602,0.3250263500981465
20150603,-3.052617608015579
20150604,1.9220633412395485
20150605,1.4306693596998887
20150608,-0.8572771277263416
20150609,2.702640836110855
20150610,2.970407607175317
20150611,-2.1170897186205875
20150612,3.468525714732811
20150615,0.4409647561549511
20150616,-2.3910327201430475
20150617,2.608065844027952
20150618,-0.5022414045518142
20150619,0.683710337262969
20150622,0.7067348447033777
20150623,-1.841153793455566
20150624,1.7460898893016543
20150625,0.7218949747818832
20150626,0.39726362308746976
20150629,2.2393045631493598
20150630,2.267626298543169
20150701,-1.2893692094036515
20150702,5.776816779392394
20150703,1.7281112507241183
20150706,-0.5043860486728788
20150707,3.208087096864384
20150708,0.605265551821641
20150709,1.0985310291169226
20150710,0.9518297329029282
20150713,-2.435227371234006
20150714,0.46038338389545475
20150715,-1.9828286258638648
20150716,-1.7765979982680826
20150717,-2.7085502874458203
20150720,-3.0214424636733654
20150721,0.16549125627663996
20150722,-0.2928374920859069
20150723,2.343895882349767
20150724,-5.275647594922937
20150727,-1.4113841347473226
20150728,-0.5464617125507724
20150729,3.967323917997179
20150730,0.03584159590696745
20150731,1.9971688031762187
20150803,2.989689247485571
20150804,4.216466953806025
20150805,-2.827596618667301
20150806,-1.1005342238652591
20150807,-4.286248981248092
20150810,1.9646047932470878
20150811,2.9202463392978
20150812,2.3471348216706858
20150813,3.685099900292868
20150814,-5.632445226206326
20150817,1.3296665337839042
20150818,3.7198244145222317
20150819,1.2148794399273855
20150820,1.9417879903043378
20150821,0.1809536647067287
20150824,3.593514031419696
